,date,hour,type,古城
2802,20140423,12,PM2.5,187.0
2808,20140423,13,PCA,179.57257148901815
2808,20140423,13,PM2.5,208.0
2814,20140423,14,PCA,174.07039347114758
2814,20140423,14,PM2.5,192.0
2832,20140423,17,PCA,94.23326237724189
2832,20140423,17,PM2.5,112.0
2838,20140423,18,PCA,121.24555040653479
2838,20140423,18,PM2.5,168.0
2844,20140429,2,PCA,40.130250082073296
2844,20140429,2,PM2.5,85.6
2850,20140429,3,PCA,26.519489974517192
2850,20140429,3,PM2.5,69.7
2856,20140429,4,PCA,33.026386053701586
2856,20140429,4,PM2.5,77.0
2862,20140429,5,PCA,44.50099118455452
2862,20140429,5,PM2.5,90.1
2868,20140429,6,PCA,42.389977395479896
2868,20140429,6,PM2.5,88.1
2874,20140429,7,PCA,46.222388841951314
2874,20140429,7,PM2.5,95.8
2880,20140429,8,PCA,54.586194812872385
2880,20140429,8,PM2.5,107.4
2886,20140429,9,PCA,50.099466090284345
2886,20140429,9,PM2.5,106.3
2892,20140429,10,PCA,50.24749135557934
2892,20140429,10,PM2.5,106.5
2898,20140429,11,PCA,44.647440563163336
2898,20140429,11,PM2.5,107.9
2904,20140429,12,PCA,41.15719269510526
2904,20140429,12,PM2.5,112.4
2910,20140429,13,PCA,42.580916724258515
2910,20140429,13,PM2.5,117.6
2916,20140429,14,PCA,41.90847928098362
2916,20140429,14,PM2.5,120.8
2922,20140429,15,PCA,32.49415420452508
2922,20140429,15,PM2.5,112.2
2928,20140429,16,PCA,22.526941986990394
2928,20140429,16,PM2.5,99.3
2934,20140429,17,PCA,20.327098266103054
2934,20140429,17,PM2.5,94.7
2940,20140429,18,PCA,26.60750334661577
2940,20140429,18,PM2.5,99.7
2946,20140429,19,PCA,30.061437653226058
2946,20140429,19,PM2.5,97.1
2952,20140429,20,PCA,36.22301880925716
2952,20140429,20,PM2.5,102.6
2958,20140429,21,PCA,53.25873522352846
2958,20140429,21,PM2.5,112.5
2964,20140429,22,PCA,69.23624088601142
2964,20140429,22,PM2.5,121.2
2970,20140429,23,PCA,71.86199006761123
2970,20140429,23,PM2.5,124.0
2976,20140430,0,PCA,64.69450125685076
2976,20140430,0,PM2.5,112.0
2982,20140430,1,PCA,68.4829643497866
2982,20140430,1,PM2.5,106.7
2988,20140430,2,PCA,83.5681494140123
2988,20140430,2,PM2.5,118.2
2994,20140430,3,PCA,79.14808166562946
2994,20140430,3,PM2.5,114.2
3000,20140430,4,PCA,82.47510491744008
3000,20140430,4,PM2.5,111.6
3006,20140430,5,PCA,63.48157487739934
3006,20140430,5,PM2.5,87.0
3012,20140430,6,PCA,80.15452899879106
3012,20140430,6,PM2.5,110.1
3018,20140430,7,PCA,88.61086280013768
3018,20140430,7,PM2.5,119.0
3024,20140430,8,PCA,97.25551082260704
3024,20140430,8,PM2.5,126.4
3030,20140430,9,PCA,99.50105305882951
3030,20140430,9,PM2.5,133.6
3036,20140430,10,PCA,92.51109957974118
3036,20140430,10,PM2.5,139.6
3042,20140430,11,PCA,84.24208117413522
3042,20140430,11,PM2.5,134.1
3048,20140430,12,PCA,78.09428780824915
3048,20140430,12,PM2.5,134.8
3054,20140430,13,PCA,57.281110135281246
3054,20140430,13,PM2.5,121.5
3060,20140430,14,PCA,45.155731183654346
3060,20140430,14,PM2.5,109.2
3066,20140430,15,PCA,40.9766438251664
3066,20140430,15,PM2.5,102.2
3072,20140430,16,PCA,39.120491547126285
3072,20140430,16,PM2.5,99.0
3078,20140430,17,PCA,40.59395154050472
3078,20140430,17,PM2.5,99.7
3084,20140430,18,PCA,36.965190912101
3084,20140430,18,PM2.5,93.7
3090,20140430,19,PCA,43.7140193480342
3090,20140430,19,PM2.5,97.0
3096,20140430,20,PCA,50.002605771856125
3096,20140430,20,PM2.5,99.6
3102,20140430,21,PCA,56.52865610014436
3102,20140430,21,PM2.5,105.7
3108,20140430,22,PCA,57.72872761459571
3108,20140430,22,PM2.5,104.8
3114,20140430,23,PCA,66.51637462120955
3114,20140430,23,PM2.5,105.1
3120,20140501,0,PCA,79.43663739764742
3120,20140501,0,PM2.5,111.7
3126,20140501,1,PCA,88.64155604238977
3126,20140501,1,PM2.5,120.7
3132,20140501,2,PCA,97.14084181392096
3132,20140501,2,PM2.5,130.2
3138,20140501,3,PCA,94.37154899078193
3138,20140501,3,PM2.5,136.8
3144,20140501,4,PCA,100.65613626799008
3144,20140501,4,PM2.5,143.7
3150,20140501,5,PCA,102.86761765209204
3150,20140501,5,PM2.5,142.1
3156,20140501,6,PCA,86.6424182276944
3156,20140501,6,PM2.5,112.1
3162,20140501,7,PCA,80.77508573741146
3162,20140501,7,PM2.5,107.6
3168,20140501,8,PCA,107.46144438539535
3168,20140501,8,PM2.5,140.7
3174,20140501,9,PCA,109.66569125676963
3174,20140501,9,PM2.5,148.1
3180,20140501,10,PCA,116.73809689506633
3180,20140501,10,PM2.5,167.1
3186,20140501,11,PCA,117.88636430792585
3186,20140501,11,PM2.5,177.6
3192,20140501,12,PCA,113.44566049435848
3192,20140501,12,PM2.5,179.1
3198,20140501,13,PCA,116.41989343555235
3198,20140501,13,PM2.5,183.9
3204,20140501,14,PCA,120.58180209158448
3204,20140501,14,PM2.5,187.8
3210,20140501,15,PCA,124.8185333977869
3210,20140501,15,PM2.5,188.5
3216,20140501,16,PCA,125.72326428037388
3216,20140501,16,PM2.5,185.2
3222,20140501,17,PCA,101.29507906074465
3222,20140501,17,PM2.5,146.4
3228,20140501,18,PCA,73.72645859802526
3228,20140501,18,PM2.5,91.1
3234,20140501,19,PCA,58.72844066058799
3234,20140501,19,PM2.5,76.6
3240,20140501,20,PCA,49.9595873447861
3240,20140501,20,PM2.5,67.6
3246,20140501,21,PCA,36.45791081630664
3246,20140501,21,PM2.5,50.4
3252,20140501,22,PCA,21.71312692972847
3252,20140501,22,PM2.5,35.6
3258,20140501,23,PCA,17.024066556601134
3258,20140501,23,PM2.5,34.4
3264,20140502,0,PCA,13.39301076502863
3264,20140502,0,PM2.5,33.2
3270,20140502,1,PCA,5.43902799219609
3270,20140502,1,PM2.5,26.3
3276,20140502,2,PCA,4.504310858192719
3276,20140502,2,PM2.5,28.5
3282,20140502,3,PCA,-7.039976956107927
3282,20140502,3,PM2.5,17.5
3288,20140502,4,PCA,-15.043807264728802
3288,20140502,4,PM2.5,17.0
3294,20140502,5,PCA,-20.012424244019563
3294,20140502,5,PM2.5,16.0
3300,20140502,6,PCA,-26.897910985583515
3300,20140502,6,PM2.5,13.4
3306,20140502,7,PCA,-31.419427182969063
3306,20140502,7,PM2.5,11.9
3312,20140502,8,PCA,-35.53910404726724
3312,20140502,8,PM2.5,11.2
3318,20140502,9,PCA,-35.80783152925027
3318,20140502,9,PM2.5,18.1
3324,20140502,10,PCA,-28.167103044090904
3324,20140502,10,PM2.5,35.5
3330,20140502,11,PCA,-33.649029155281795
3330,20140502,11,PM2.5,34.7
3336,20140502,12,PCA,-41.448465042476805
3336,20140502,12,PM2.5,32.5
3342,20140502,13,PCA,-49.0930701707981
3342,20140502,13,PM2.5,29.5
3348,20140502,14,PCA,-55.75196101528634
3348,20140502,14,PM2.5,27.4
3354,20140502,15,PCA,-57.227669357492886
3354,20140502,15,PM2.5,33.1
3360,20140502,16,PCA,-69.37442130473895
3360,20140502,16,PM2.5,24.3
3366,20140502,17,PCA,-51.92358884292239
3366,20140502,17,PM2.5,36.4
3372,20140502,18,PCA,-49.017508182589296
3372,20140502,18,PM2.5,38.5
3378,20140502,19,PCA,-64.68446244050179
3378,20140502,19,PM2.5,15.5
3384,20140502,20,PCA,-66.3930721808513
3384,20140502,20,PM2.5,12.8
3390,20140502,21,PCA,-70.46336427816071
3390,20140502,21,PM2.5,11.7
3396,20140502,22,PCA,-56.42702807842383
3396,20140502,22,PM2.5,19.9
3402,20140502,23,PCA,-35.21519504165182
3402,20140502,23,PM2.5,35.0
3408,20140503,0,PCA,-37.833797286999946
3408,20140503,0,PM2.5,32.1
3414,20140503,1,PCA,-31.74392485968423
3414,20140503,1,PM2.5,31.8
3420,20140503,2,PCA,-20.97717738360338
3420,20140503,2,PM2.5,45.4
3426,20140503,3,PCA,-15.11348952179563
3426,20140503,3,PM2.5,51.1
3432,20140503,4,PCA,-14.242721638347575
3432,20140503,4,PM2.5,49.4
3438,20140503,5,PCA,-15.971752919830871
3438,20140503,5,PM2.5,43.7
3444,20140503,6,PCA,-23.869265328027872
3444,20140503,6,PM2.5,31.6
3450,20140503,7,PCA,-20.47431515683545
3450,20140503,7,PM2.5,34.6
3456,20140503,8,PCA,-13.386875582096506
3456,20140503,8,PM2.5,45.5
3462,20140503,9,PCA,-4.916931005255741
3462,20140503,9,PM2.5,55.4
3468,20140503,10,PCA,-2.582822832535416
3468,20140503,10,PM2.5,66.8
3474,20140503,11,PCA,-6.169080904243829
3474,20140503,11,PM2.5,72.1
3480,20140503,12,PCA,-11.138247573010686
3480,20140503,12,PM2.5,70.8
3486,20140503,13,PCA,4.161681333784904
3486,20140503,13,PM2.5,90.2
3492,20140503,14,PCA,-19.154053003923778
3492,20140503,14,PM2.5,53.9
3498,20140503,15,PCA,-28.25823660222582
3498,20140503,15,PM2.5,40.4
3504,20140503,16,PCA,-35.48794104111015
3504,20140503,16,PM2.5,32.3
3510,20140503,17,PCA,-18.521502016775493
3510,20140503,17,PM2.5,58.8
3516,20140503,18,PCA,12.997497731882405
3516,20140503,18,PM2.5,97.9
3522,20140503,19,PCA,23.67713038786606
3522,20140503,19,PM2.5,95.0
3528,20140503,20,PCA,-4.057843023085399
3528,20140503,20,PM2.5,47.1
3534,20140503,21,PCA,-16.088873238371253
3534,20140503,21,PM2.5,28.2
3540,20140503,22,PCA,-4.498284763769655
3540,20140503,22,PM2.5,42.0
3546,20140503,23,PCA,-10.751931570372236
3546,20140503,23,PM2.5,31.5
3552,20140504,0,PCA,-12.012927212542168
3552,20140504,0,PM2.5,30.2
3558,20140504,1,PCA,-8.21062588144751
3558,20140504,1,PM2.5,37.6
3564,20140504,2,PCA,-9.684307857622185
3564,20140504,2,PM2.5,37.3
3570,20140504,3,PCA,-15.179627529528476
3570,20140504,3,PM2.5,32.7
3576,20140504,4,PCA,-15.93110865024617
3576,20140504,4,PM2.5,33.7
3582,20140504,5,PCA,-19.024284536779856
3582,20140504,5,PM2.5,31.5
3588,20140504,6,PCA,-18.169641789908518
3588,20140504,6,PM2.5,34.8
3594,20140504,7,PCA,-16.707197895274835
3594,20140504,7,PM2.5,38.5
3600,20140504,8,PCA,-19.685968547183062
3600,20140504,8,PM2.5,37.2
3606,20140504,9,PCA,-21.09305820090613
3606,20140504,9,PM2.5,36.1
3612,20140504,10,PCA,-29.373680309909126
3612,20140504,10,PM2.5,27.6
3618,20140504,11,PCA,-33.28505712212542
3618,20140504,11,PM2.5,23.7
3624,20140504,12,PCA,-20.96395459081968
3624,20140504,12,PM2.5,42.9
3630,20140504,13,PCA,-28.179046111175122
3630,20140504,13,PM2.5,34.3
3636,20140504,14,PCA,-29.011674359423964
3636,20140504,14,PM2.5,34.8
3642,20140504,15,PCA,-35.66715100163615
3642,20140504,15,PM2.5,23.8
3648,20140504,16,PCA,-35.72413353239018
3648,20140504,16,PM2.5,24.4
3654,20140504,17,PCA,-41.0832780453026
3654,20140504,17,PM2.5,19.9
3660,20140504,18,PCA,-50.06799332322142
3660,20140504,18,PM2.5,19.0
3666,20140504,19,PCA,-57.57268785314632
3666,20140504,19,PM2.5,22.0
3672,20140504,20,PCA,-58.81905734337785
3672,20140504,20,PM2.5,21.6
3678,20140504,21,PCA,-50.388130215152735
3678,20140504,21,PM2.5,25.7
3684,20140504,22,PCA,-29.005683541967063
3684,20140504,22,PM2.5,40.6
3690,20140504,23,PCA,-29.008675097454883
3690,20140504,23,PM2.5,42.2
3696,20140505,0,PCA,-23.250111019558638
3696,20140505,0,PM2.5,49.8
3702,20140505,1,PCA,-27.618947179288515
3702,20140505,1,PM2.5,42.6
3708,20140505,2,PCA,-30.386635910593863
3708,20140505,2,PM2.5,40.1
3714,20140505,3,PCA,-37.14755999352334
3714,20140505,3,PM2.5,27.6
3720,20140505,4,PCA,-38.011753975565824
3720,20140505,4,PM2.5,26.8
3726,20140505,5,PCA,-38.875947957608304
3726,20140505,5,PM2.5,26.0
3732,20140505,6,PCA,-47.47153049703939
3732,20140505,6,PM2.5,19.6
3738,20140505,7,PCA,-44.13255055553098
3738,20140505,7,PM2.5,23.9
3744,20140505,8,PCA,-47.090544683097946
3744,20140505,8,PM2.5,24.0
3750,20140505,9,PCA,-59.844292915253334
3750,20140505,9,PM2.5,14.3
3756,20140505,10,PCA,-55.00952207495245
3756,20140505,10,PM2.5,24.8
3774,20140505,13,PCA,-66.83241336889188
3774,20140505,13,PM2.5,20.8
3780,20140505,14,PCA,-54.86881870347625
3780,20140505,14,PM2.5,38.8
3786,20140505,15,PCA,-54.228016441875326
3786,20140505,15,PM2.5,37.3
3792,20140505,16,PCA,-57.50842011549377
3792,20140505,16,PM2.5,34.3
3798,20140505,17,PCA,-53.39648273288503
3798,20140505,17,PM2.5,41.9
3804,20140505,18,PCA,-55.056009675569406
3804,20140505,18,PM2.5,36.3
3810,20140505,19,PCA,-53.53439334289994
3810,20140505,19,PM2.5,34.9
3816,20140505,20,PCA,-32.63932852674783
3816,20140505,20,PM2.5,46.3
3822,20140505,21,PCA,-20.785278464419246
3822,20140505,21,PM2.5,56.4
3828,20140505,22,PCA,-17.716362343522086
3828,20140505,22,PM2.5,51.9
3834,20140505,23,PCA,-6.669474487890146
3834,20140505,23,PM2.5,56.2
3840,20140506,0,PCA,-5.150898103389801
3840,20140506,0,PM2.5,62.9
3846,20140506,1,PCA,-15.97206102965904
3846,20140506,1,PM2.5,58.2
3852,20140506,2,PCA,-8.906568909052792
3852,20140506,2,PM2.5,60.1
3858,20140506,3,PCA,-3.5988670739728614
3858,20140506,3,PM2.5,64.7
3864,20140506,4,PCA,-4.433973237087977
3864,20140506,4,PM2.5,61.8
3870,20140506,5,PCA,-5.854508420374553
3870,20140506,5,PM2.5,57.3
3876,20140506,6,PCA,-6.5007298401463025
3876,20140506,6,PM2.5,56.5
3882,20140506,7,PCA,-4.446356342146655
3882,20140506,7,PM2.5,63.4
3888,20140506,8,PCA,-10.097949707100446
3888,20140506,8,PM2.5,60.9
3894,20140506,9,PCA,-16.91521273785233
3894,20140506,9,PM2.5,58.8
3900,20140506,10,PCA,-15.6387271648555
3900,20140506,10,PM2.5,61.7
3906,20140506,11,PCA,-4.173178870332553
3906,20140506,11,PM2.5,74.2
3912,20140506,12,PCA,-7.42580146032662
3912,20140506,12,PM2.5,74.4
3918,20140506,13,PCA,4.949479749814968
3918,20140506,13,PM2.5,91.4
3924,20140506,14,PCA,7.942066189476247
3924,20140506,14,PM2.5,96.3
3930,20140506,15,PCA,10.173307363235784
3930,20140506,15,PM2.5,100.1
3936,20140506,16,PCA,12.986888332963403
3936,20140506,16,PM2.5,103.8
3942,20140506,17,PCA,11.754307217334029
3942,20140506,17,PM2.5,99.6
3948,20140506,18,PCA,24.20123005241513
3948,20140506,18,PM2.5,112.8
3954,20140506,19,PCA,27.03026644759877
3954,20140506,19,PM2.5,108.8
3960,20140506,20,PCA,38.581253110654885
3960,20140506,20,PM2.5,110.9
3966,20140506,21,PCA,57.2931932061963
3966,20140506,21,PM2.5,127.6
3972,20140506,22,PCA,57.16801818471023
3972,20140506,22,PM2.5,114.2
3978,20140506,23,PCA,55.714014293809264
3978,20140506,23,PM2.5,122.8
3984,20140507,0,PCA,57.841256296676235
3984,20140507,0,PM2.5,124.4
3990,20140507,1,PCA,63.59400423915291
3990,20140507,1,PM2.5,116.9
3996,20140507,2,PCA,81.16673790822301
3996,20140507,2,PM2.5,129.7
4002,20140507,3,PCA,81.84434212691912
4002,20140507,3,PM2.5,132.5
4008,20140507,4,PCA,87.46794840594858
4008,20140507,4,PM2.5,138.8
4014,20140507,5,PCA,85.4861339671063
4014,20140507,5,PM2.5,134.9
4020,20140507,6,PCA,101.25026218551986
4020,20140507,6,PM2.5,150.6
4026,20140507,7,PCA,101.23045752714553
4026,20140507,7,PM2.5,145.0
4032,20140507,8,PCA,105.89611892721612
4032,20140507,8,PM2.5,148.7
4038,20140507,9,PCA,40.25016085846269
4038,20140507,9,PM2.5,82.2
4044,20140507,10,PCA,13.195925465894842
4044,20140507,10,PM2.5,48.5
4050,20140507,11,PCA,6.844448942042174
4050,20140507,11,PM2.5,42.8
4056,20140507,12,PCA,4.977463943345393
4056,20140507,12,PM2.5,44.5
4062,20140507,13,PCA,0.7355027274781994
4062,20140507,13,PM2.5,42.4
4068,20140507,14,PCA,9.688504287678512
4068,20140507,14,PM2.5,57.4
4074,20140507,15,PCA,0.7766049750613269
4074,20140507,15,PM2.5,47.3
4080,20140507,16,PCA,10.746022940885618
4080,20140507,16,PM2.5,64.2
4086,20140507,17,PCA,19.705748631415524
4086,20140507,17,PM2.5,77.7
4092,20140507,18,PCA,70.86793665039426
4092,20140507,18,PM2.5,149.4
4098,20140507,19,PCA,-16.318257870460663
4098,20140507,19,PM2.5,20.3
4104,20140507,20,PCA,-17.863832639096366
4104,20140507,20,PM2.5,19.2
4110,20140507,21,PCA,-24.308787524700758
4110,20140507,21,PM2.5,15.8
4116,20140507,22,PCA,-18.20533757161411
4116,20140507,22,PM2.5,16.5
4122,20140507,23,PCA,-22.24952312347672
4122,20140507,23,PM2.5,20.0
4128,20140508,0,PCA,-17.1255409888952
4128,20140508,0,PM2.5,23.0
4134,20140508,1,PCA,13.637272031560782
4134,20140508,1,PM2.5,56.5
4140,20140508,2,PCA,52.762469531074956
4140,20140508,2,PM2.5,114.5
4146,20140508,3,PCA,55.16424516588546
4146,20140508,3,PM2.5,114.8
4152,20140508,4,PCA,55.63406990676811
4152,20140508,4,PM2.5,118.0
4158,20140508,5,PCA,50.2862791494626
4158,20140508,5,PM2.5,112.2
4164,20140508,6,PCA,42.21890410193633
4164,20140508,6,PM2.5,105.4
4170,20140508,7,PCA,10.6612254146896
4170,20140508,7,PM2.5,69.6
4176,20140508,8,PCA,17.556889974097224
4176,20140508,8,PM2.5,82.9
4182,20140508,9,PCA,14.969928313450449
4182,20140508,9,PM2.5,92.4
4188,20140508,10,PCA,-3.6255158290758125
4188,20140508,10,PM2.5,80.1
4194,20140508,11,PCA,-16.152128840021316
4194,20140508,11,PM2.5,65.0
4200,20140508,12,PCA,-28.139821989918893
4200,20140508,12,PM2.5,48.8
4206,20140508,13,PCA,-25.45606070664833
4206,20140508,13,PM2.5,55.5
4212,20140508,14,PCA,-22.552011448737122
4212,20140508,14,PM2.5,58.8
4218,20140508,15,PCA,-25.935640250555895
4218,20140508,15,PM2.5,54.4
4224,20140508,16,PCA,-16.584804470394502
4224,20140508,16,PM2.5,68.0
4230,20140508,17,PCA,-16.187839860855625
4230,20140508,17,PM2.5,70.8
4236,20140508,18,PCA,-24.63863086786527
4236,20140508,18,PM2.5,61.4
4242,20140508,19,PCA,-16.558067021342534
4242,20140508,19,PM2.5,67.6
4248,20140508,20,PCA,-5.900989469164043
4248,20140508,20,PM2.5,67.5
4254,20140508,21,PCA,11.332062169182317
4254,20140508,21,PM2.5,72.8
4260,20140508,22,PCA,5.527792948937881
4260,20140508,22,PM2.5,63.6
4266,20140508,23,PCA,3.0223019405270413
4266,20140508,23,PM2.5,58.4
4272,20140509,0,PCA,8.062426945556954
4272,20140509,0,PM2.5,60.8
4278,20140509,1,PCA,7.11235491182187
4278,20140509,1,PM2.5,65.0
4284,20140509,2,PCA,14.494945590975748
4284,20140509,2,PM2.5,71.0
4290,20140509,3,PCA,33.11554044802112
4290,20140509,3,PM2.5,80.2
4296,20140509,4,PCA,27.2434473226862
4296,20140509,4,PM2.5,83.9
4302,20140509,5,PCA,8.379809562796783
4302,20140509,5,PM2.5,69.8
4308,20140509,6,PCA,2.5705868313563114
4308,20140509,6,PM2.5,66.6
4314,20140509,7,PCA,16.781674450723518
4314,20140509,7,PM2.5,79.4
4320,20140509,8,PCA,23.619347122892353
4320,20140509,8,PM2.5,83.5
4326,20140509,9,PCA,29.10789707070205
4326,20140509,9,PM2.5,89.2
4332,20140509,10,PCA,29.25941357283282
4332,20140509,10,PM2.5,90.4
4356,20140509,14,PCA,-5.62844686366381
4356,20140509,14,PM2.5,49.6
4362,20140509,15,PCA,13.672931010615375
4362,20140509,15,PM2.5,75.8
4368,20140509,16,PCA,14.392232002726418
4368,20140509,16,PM2.5,75.4
4374,20140509,17,PCA,20.382270127887054
4374,20140509,17,PM2.5,78.0
4380,20140509,18,PCA,10.02583860498188
4380,20140509,18,PM2.5,68.7
4386,20140509,19,PCA,-20.705515272625224
4386,20140509,19,PM2.5,41.4
4392,20140509,20,PCA,-29.522309397649003
4392,20140509,20,PM2.5,34.1
4398,20140509,21,PCA,-22.744317162412077
4398,20140509,21,PM2.5,41.5
4404,20140509,22,PCA,-15.121296215044465
4404,20140509,22,PM2.5,48.4
4410,20140509,23,PCA,-8.634824445842582
4410,20140509,23,PM2.5,53.9
4416,20140510,0,PCA,-4.368447663803
4416,20140510,0,PM2.5,58.5
4422,20140510,1,PCA,2.2597524939939757
4422,20140510,1,PM2.5,59.6
4428,20140510,2,PCA,-5.105584704013478
4428,20140510,2,PM2.5,52.5
4434,20140510,3,PCA,-18.102160402470986
4434,20140510,3,PM2.5,44.7
4440,20140510,4,PCA,-22.632662949320537
4440,20140510,4,PM2.5,40.2
4446,20140510,5,PCA,-21.862525040104387
4446,20140510,5,PM2.5,38.8
4452,20140510,6,PCA,-21.157157092467976
4452,20140510,6,PM2.5,38.9
4458,20140510,7,PCA,-18.77294229023587
4458,20140510,7,PM2.5,43.5
4464,20140510,8,PCA,-24.93045664112182
4464,20140510,8,PM2.5,39.7
4470,20140510,9,PCA,-22.306230868769603
4470,20140510,9,PM2.5,47.4
4476,20140510,10,PCA,-20.435123350364655
4476,20140510,10,PM2.5,53.4
4482,20140510,11,PCA,-23.559947906294063
4482,20140510,11,PM2.5,51.5
4488,20140510,12,PCA,-20.382584424696304
4488,20140510,12,PM2.5,53.6
4494,20140510,13,PCA,-23.94698743876358
4494,20140510,13,PM2.5,49.6
4500,20140510,14,PCA,-25.87864500612858
4500,20140510,14,PM2.5,49.3
4506,20140510,15,PCA,-16.48278679346372
4506,20140510,15,PM2.5,60.8
4512,20140510,16,PCA,-18.084932829758326
4512,20140510,16,PM2.5,60.0
4518,20140510,17,PCA,-19.25397843473516
4518,20140510,17,PM2.5,61.9
4524,20140510,18,PCA,-18.33131443188229
4524,20140510,18,PM2.5,61.6
4530,20140510,19,PCA,-12.443845742965873
4530,20140510,19,PM2.5,64.1
4536,20140510,20,PCA,-1.7823157640945886
4536,20140510,20,PM2.5,72.8
4542,20140510,21,PCA,14.340994441700456
4542,20140510,21,PM2.5,76.7
4548,20140510,22,PCA,30.00174626001075
4548,20140510,22,PM2.5,81.5
4554,20140510,23,PCA,-12.814914674004482
4554,20140510,23,PM2.5,54.6
4560,20140511,0,PCA,-44.41501750269829
4560,20140511,0,PM2.5,25.5
4566,20140511,1,PCA,-39.59221065427253
4566,20140511,1,PM2.5,28.6
4572,20140511,2,PCA,-32.60724223457346
4572,20140511,2,PM2.5,38.4
4578,20140511,3,PCA,-28.22750637906136
4578,20140511,3,PM2.5,47.1
4584,20140511,4,PCA,-30.180140962048355
4584,20140511,4,PM2.5,45.2
4590,20140511,5,PCA,-35.841549680697284
4590,20140511,5,PM2.5,40.4
4596,20140511,6,PCA,-29.433865822985187
4596,20140511,6,PM2.5,47.9
4602,20140511,7,PCA,-34.42874755037877
4602,20140511,7,PM2.5,42.6
4608,20140511,8,PCA,-45.06709855528392
4608,20140511,8,PM2.5,30.7
4614,20140511,9,PCA,-44.653106022879754
4614,20140511,9,PM2.5,31.2
4620,20140511,10,PCA,-46.126769511688266
4620,20140511,10,PM2.5,27.5
4626,20140511,11,PCA,-67.35648490843795
4626,20140511,11,PM2.5,7.7
4632,20140511,12,PCA,-72.12651412721182
4632,20140511,12,PM2.5,6.5
4638,20140511,13,PCA,-75.69936515019575
4638,20140511,13,PM2.5,6.5
4644,20140511,14,PCA,-77.44275879520745
4644,20140511,14,PM2.5,3.0
4650,20140511,15,PCA,-76.63831032717165
4650,20140511,15,PM2.5,8.9
4656,20140511,16,PCA,-79.49101777972238
4656,20140511,16,PM2.5,6.3
4662,20140511,17,PCA,-77.85736023622852
4662,20140511,17,PM2.5,10.2
4668,20140511,18,PCA,-72.12530878078033
4668,20140511,18,PM2.5,13.2
4674,20140511,19,PCA,-55.50674238910448
4674,20140511,19,PM2.5,34.0
4680,20140511,20,PCA,-59.309161647879385
4680,20140511,20,PM2.5,29.0
4686,20140511,21,PCA,-54.49466662863418
4686,20140511,21,PM2.5,34.8
4692,20140511,22,PCA,-52.87823332354084
4692,20140511,22,PM2.5,33.6
4698,20140511,23,PCA,-55.3735831264245
4698,20140511,23,PM2.5,36.2
4704,20140512,0,PCA,-37.10094957286485
4704,20140512,0,PM2.5,42.4
4710,20140512,1,PCA,-39.96781833018833
4710,20140512,1,PM2.5,36.0
4716,20140512,2,PCA,-28.57499714262445
4716,20140512,2,PM2.5,48.9
4722,20140512,3,PCA,-36.38638041653462
4722,20140512,3,PM2.5,33.8
4728,20140512,4,PCA,-43.597999854503115
4728,20140512,4,PM2.5,34.2
4734,20140512,5,PCA,-72.57692950392976
4734,20140512,5,PM2.5,12.2
4740,20140512,6,PCA,-84.49781846992961
4740,20140512,6,PM2.5,13.2
4746,20140512,7,PCA,-88.0524390429119
4746,20140512,7,PM2.5,10.2
4752,20140512,8,PCA,-84.29852308863036
4752,20140512,8,PM2.5,12.5
4758,20140512,9,PCA,-84.19770587878803
4758,20140512,9,PM2.5,16.5
