,date,hour,type,万柳
147984,20170212,9,PCA,1.00810544222512
147984,20170212,9,PM2.5,57.0
147990,20170212,10,PCA,32.744436859264084
147990,20170212,10,PM2.5,78.0
147996,20170212,11,PCA,77.90707854376569
147996,20170212,11,PM2.5,108.0
148002,20170212,12,PCA,46.17511990864347
148002,20170212,12,PM2.5,89.0
148008,20170212,13,PCA,30.743436139646274
148008,20170212,13,PM2.5,81.0
148014,20170212,14,PCA,32.48123169417758
148014,20170212,14,PM2.5,82.0
148020,20170212,15,PCA,49.41456478871229
148020,20170212,15,PM2.5,91.0
148026,20170212,16,PCA,40.77539869090665
148026,20170212,16,PM2.5,88.0
148032,20170212,17,PCA,45.97322780646672
148032,20170212,17,PM2.5,89.0
148038,20170212,18,PCA,65.37538862063352
148038,20170212,18,PM2.5,98.0
148044,20170212,19,PCA,63.50634805350654
148044,20170212,19,PM2.5,94.0
148050,20170212,20,PCA,73.51482490428124
148050,20170212,20,PM2.5,99.0
148056,20170212,21,PCA,124.89205551883748
148056,20170212,21,PM2.5,130.0
148062,20170212,22,PCA,123.48914684743443
148062,20170212,22,PM2.5,130.0
148068,20170212,23,PCA,117.81280116020275
148068,20170212,23,PM2.5,125.0
148074,20170213,0,PCA,165.09231175438424
148074,20170213,0,PM2.5,153.0
148080,20170213,1,PCA,161.52860471762312
148080,20170213,1,PM2.5,152.0
148086,20170213,2,PCA,155.50214249562467
148086,20170213,2,PM2.5,149.0
148092,20170213,3,PCA,113.14853243937421
148092,20170213,3,PM2.5,125.0
148098,20170213,4,PCA,89.67655282809932
148098,20170213,4,PM2.5,111.0
148104,20170213,5,PCA,76.9972940330673
148104,20170213,5,PM2.5,104.0
148110,20170213,6,PCA,65.51478297265439
148110,20170213,6,PM2.5,97.0
148116,20170213,7,PCA,75.97645968020848
148116,20170213,7,PM2.5,104.0
148122,20170213,8,PCA,75.19319405357287
148122,20170213,8,PM2.5,103.0
148128,20170213,9,PCA,50.31633569878669
148128,20170213,9,PM2.5,87.0
148134,20170213,10,PCA,26.98735797105549
148134,20170213,10,PM2.5,73.0
148140,20170213,11,PCA,-24.218857984817497
148140,20170213,11,PM2.5,47.0
148146,20170213,12,PCA,-84.67775165962475
148146,20170213,12,PM2.5,17.0
148152,20170213,13,PCA,-90.94348975371334
148152,20170213,13,PM2.5,13.0
148158,20170213,14,PCA,-91.11767279042033
148158,20170213,14,PM2.5,13.0
148164,20170213,15,PCA,-89.90842833305905
148164,20170213,15,PM2.5,14.0
148170,20170213,16,PCA,-87.95134822972736
148170,20170213,16,PM2.5,16.0
148176,20170213,17,PCA,-83.12889299264377
148176,20170213,17,PM2.5,14.0
148182,20170213,18,PCA,-55.53067991307931
148182,20170213,18,PM2.5,22.0
148188,20170213,19,PCA,-41.44694908980813
148188,20170213,19,PM2.5,25.0
148194,20170213,20,PCA,-0.6573683858328839
148194,20170213,20,PM2.5,55.0
148200,20170213,21,PCA,56.64495353896199
148200,20170213,21,PM2.5,90.0
148206,20170213,22,PCA,123.84037778479828
148206,20170213,22,PM2.5,131.0
148212,20170213,23,PCA,190.62298963134043
148212,20170213,23,PM2.5,174.0
148218,20170214,0,PCA,201.9864703527366
148218,20170214,0,PM2.5,183.0
148224,20170214,1,PCA,189.644233864893
148224,20170214,1,PM2.5,175.0
148230,20170214,2,PCA,162.95239037035748
148230,20170214,2,PM2.5,156.0
148236,20170214,3,PCA,175.0152193530526
148236,20170214,3,PM2.5,165.0
148242,20170214,4,PCA,187.021952399967
148242,20170214,4,PM2.5,174.0
148248,20170214,5,PCA,208.300757485784
148248,20170214,5,PM2.5,189.0
148254,20170214,6,PCA,191.39228030819794
148254,20170214,6,PM2.5,177.0
148260,20170214,7,PCA,174.5708867802054
148260,20170214,7,PM2.5,165.0
148266,20170214,8,PCA,170.3065746451701
148266,20170214,8,PM2.5,162.0
148272,20170214,9,PCA,175.06851946804187
148272,20170214,9,PM2.5,165.0
148278,20170214,10,PCA,155.12639473799612
148278,20170214,10,PM2.5,152.0
148284,20170214,11,PCA,189.8662303548123
148284,20170214,11,PM2.5,176.0
148290,20170214,12,PCA,197.71277764627
148290,20170214,12,PM2.5,183.0
148296,20170214,13,PCA,205.40494869678648
148296,20170214,13,PM2.5,188.0
148302,20170214,14,PCA,210.08783491516007
148302,20170214,14,PM2.5,192.0
148308,20170214,15,PCA,222.96568667671048
148308,20170214,15,PM2.5,200.0
148314,20170214,16,PCA,245.03738055003708
148314,20170214,16,PM2.5,214.0
148320,20170214,17,PCA,251.42873213684118
148320,20170214,17,PM2.5,218.0
148326,20170214,18,PCA,229.3139007133044
148326,20170214,18,PM2.5,202.0
148332,20170214,19,PCA,227.41769201623495
148332,20170214,19,PM2.5,201.0
148338,20170214,20,PCA,230.80830716006272
148338,20170214,20,PM2.5,204.0
148344,20170214,21,PCA,241.77294921921532
148344,20170214,21,PM2.5,211.0
148350,20170214,22,PCA,254.7288920640278
148350,20170214,22,PM2.5,220.0
148356,20170214,23,PCA,256.8352791629678
148356,20170214,23,PM2.5,221.0
148362,20170215,0,PCA,256.56478440027377
148362,20170215,0,PM2.5,222.0
148368,20170215,1,PCA,255.7187019980208
148368,20170215,1,PM2.5,222.0
148374,20170215,2,PCA,247.01791432520025
148374,20170215,2,PM2.5,217.0
148380,20170215,3,PCA,252.32984497223063
148380,20170215,3,PM2.5,222.0
148386,20170215,4,PCA,241.51898077246992
148386,20170215,4,PM2.5,215.0
148392,20170215,5,PCA,248.38122948235872
148392,20170215,5,PM2.5,220.0
148398,20170215,6,PCA,249.8807582376063
148398,20170215,6,PM2.5,221.0
148404,20170215,7,PCA,258.27439540738715
148404,20170215,7,PM2.5,227.0
148410,20170215,8,PCA,264.2425410330517
148410,20170215,8,PM2.5,231.0
148416,20170215,9,PCA,260.7914316187027
148416,20170215,9,PM2.5,227.0
148422,20170215,10,PCA,262.6683054970614
148422,20170215,10,PM2.5,228.0
148428,20170215,11,PCA,281.293294027661
148428,20170215,11,PM2.5,240.0
148434,20170215,12,PCA,284.9407701165035
148434,20170215,12,PM2.5,244.0
148440,20170215,13,PCA,287.54237746789994
148440,20170215,13,PM2.5,245.0
148446,20170215,14,PCA,296.6367895249675
148446,20170215,14,PM2.5,251.0
148452,20170215,15,PCA,306.0457574271112
148452,20170215,15,PM2.5,259.0
148458,20170215,16,PCA,292.1584802005717
148458,20170215,16,PM2.5,249.0
148464,20170215,17,PCA,294.86192840091576
148464,20170215,17,PM2.5,254.0
148470,20170215,18,PCA,314.2370697913133
148470,20170215,18,PM2.5,268.0
148476,20170215,19,PCA,329.93746587614714
148476,20170215,19,PM2.5,275.0
148482,20170215,20,PCA,318.77752099420195
148482,20170215,20,PM2.5,264.0
148488,20170215,21,PCA,320.9016702370169
148488,20170215,21,PM2.5,263.0
148494,20170215,22,PCA,318.0686197112743
148494,20170215,22,PM2.5,260.0
148500,20170215,23,PCA,325.3249662505677
148500,20170215,23,PM2.5,266.0
148548,20170216,7,PCA,290.45127578229204
148548,20170216,7,PM2.5,247.0
148554,20170216,8,PCA,267.98966808253925
148554,20170216,8,PM2.5,231.0
148560,20170216,9,PCA,220.6584656374992
148560,20170216,9,PM2.5,199.0
148566,20170216,10,PCA,87.87562888531622
148566,20170216,10,PM2.5,116.0
148572,20170216,11,PCA,1.6834169636587821
148572,20170216,11,PM2.5,67.0
148578,20170216,12,PCA,-59.671471730964015
148578,20170216,12,PM2.5,25.0
148584,20170216,13,PCA,-80.4251522066009
148584,20170216,13,PM2.5,16.0
148590,20170216,14,PCA,-92.22004501343078
148590,20170216,14,PM2.5,12.0
148596,20170216,15,PCA,-95.30375499166726
148596,20170216,15,PM2.5,8.0
148602,20170216,16,PCA,-96.56737971529925
148602,20170216,16,PM2.5,5.0
148608,20170216,17,PCA,-93.00041554884527
148608,20170216,17,PM2.5,10.0
148614,20170216,18,PCA,-93.0079145724199
148614,20170216,18,PM2.5,8.0
148620,20170216,19,PCA,-84.59135623196666
148620,20170216,19,PM2.5,13.0
148626,20170216,20,PCA,-92.50539738667645
148626,20170216,20,PM2.5,10.0
148632,20170216,21,PCA,-94.21895997329858
148632,20170216,21,PM2.5,7.0
148638,20170216,22,PCA,-93.84108627327414
148638,20170216,22,PM2.5,9.0
148644,20170216,23,PCA,-96.92456639009552
148644,20170216,23,PM2.5,5.0
148650,20170217,0,PCA,-97.71555050913628
148650,20170217,0,PM2.5,3.0
148656,20170217,1,PCA,-97.31185950745902
148656,20170217,1,PM2.5,4.0
148662,20170217,2,PCA,-96.74711030659296
148662,20170217,2,PM2.5,4.0
148668,20170217,3,PCA,-76.05082226483894
148668,20170217,3,PM2.5,11.0
148674,20170217,4,PCA,-62.82350949711796
148674,20170217,4,PM2.5,14.0
148680,20170217,5,PCA,-86.56409744578934
148680,20170217,5,PM2.5,10.0
148686,20170217,6,PCA,-88.68538265197984
148686,20170217,6,PM2.5,11.0
148692,20170217,7,PCA,-84.87384481785021
148692,20170217,7,PM2.5,11.0
148698,20170217,8,PCA,-79.67313896492702
148698,20170217,8,PM2.5,10.0
148704,20170217,9,PCA,-93.5942161245621
148704,20170217,9,PM2.5,6.0
148710,20170217,10,PCA,-98.04003906827926
148710,20170217,10,PM2.5,3.0
148716,20170217,11,PCA,-99.49616510669644
148716,20170217,11,PM2.5,3.0
148722,20170217,12,PCA,-97.27589175862542
148722,20170217,12,PM2.5,6.0
148728,20170217,13,PCA,-98.91946906279026
148728,20170217,13,PM2.5,3.0
148734,20170217,14,PCA,-99.2768855990016
148734,20170217,14,PM2.5,3.0
148740,20170217,15,PCA,-94.05152875851527
148740,20170217,15,PM2.5,9.0
148746,20170217,16,PCA,-69.40095475098528
148746,20170217,16,PM2.5,18.0
148752,20170217,17,PCA,-37.73504137181672
148752,20170217,17,PM2.5,42.0
148758,20170217,18,PCA,-9.344772870786558
148758,20170217,18,PM2.5,59.0
148764,20170217,19,PCA,8.05331397275137
148764,20170217,19,PM2.5,67.0
148770,20170217,20,PCA,0.8382388610514291
148770,20170217,20,PM2.5,61.0
148776,20170217,21,PCA,-12.525786466414292
148776,20170217,21,PM2.5,54.0
148782,20170217,22,PCA,-20.368553104477517
148782,20170217,22,PM2.5,49.0
148788,20170217,23,PCA,-14.076850654336114
148788,20170217,23,PM2.5,51.0
148794,20170218,0,PCA,-10.186682863314852
148794,20170218,0,PM2.5,54.0
148800,20170218,1,PCA,16.684028870230044
148800,20170218,1,PM2.5,69.0
148806,20170218,2,PCA,38.51160166598093
148806,20170218,2,PM2.5,82.0
148812,20170218,3,PCA,21.002643697433633
148812,20170218,3,PM2.5,69.0
148818,20170218,4,PCA,37.59631306950499
148818,20170218,4,PM2.5,79.0
148824,20170218,5,PCA,12.144621553560926
148824,20170218,5,PM2.5,64.0
148830,20170218,6,PCA,16.396995056091814
148830,20170218,6,PM2.5,67.0
148836,20170218,7,PCA,4.324592782673709
148836,20170218,7,PM2.5,60.0
148842,20170218,8,PCA,11.164392994721396
148842,20170218,8,PM2.5,64.0
148848,20170218,9,PCA,28.766108460962837
148848,20170218,9,PM2.5,74.0
148854,20170218,10,PCA,37.050353746820036
148854,20170218,10,PM2.5,82.0
148860,20170218,11,PCA,42.33363861555547
148860,20170218,11,PM2.5,85.0
148866,20170218,12,PCA,43.40014769946423
148866,20170218,12,PM2.5,87.0
148872,20170218,13,PCA,32.13704485606335
148872,20170218,13,PM2.5,82.0
148878,20170218,14,PCA,34.44188078450838
148878,20170218,14,PM2.5,83.0
148884,20170218,15,PCA,51.23499589601442
148884,20170218,15,PM2.5,90.0
148890,20170218,16,PCA,52.3929824740781
148890,20170218,16,PM2.5,97.0
148896,20170218,17,PCA,27.96306431506094
148896,20170218,17,PM2.5,83.0
148902,20170218,18,PCA,16.095793345541185
148902,20170218,18,PM2.5,74.0
148908,20170218,19,PCA,81.00589063622736
148908,20170218,19,PM2.5,110.0
148914,20170218,20,PCA,145.2530512229782
148914,20170218,20,PM2.5,142.0
148920,20170218,21,PCA,170.94535938518612
148920,20170218,21,PM2.5,158.0
148926,20170218,22,PCA,100.60668271465137
148926,20170218,22,PM2.5,116.0
148932,20170218,23,PCA,114.8297609619906
148932,20170218,23,PM2.5,125.0
148938,20170219,0,PCA,113.34540079919473
148938,20170219,0,PM2.5,123.0
148944,20170219,1,PCA,124.26813505710507
148944,20170219,1,PM2.5,129.0
148950,20170219,2,PCA,127.98426439216502
148950,20170219,2,PM2.5,132.0
148956,20170219,3,PCA,135.0570476880954
148956,20170219,3,PM2.5,137.0
148962,20170219,4,PCA,154.9836469938234
148962,20170219,4,PM2.5,149.0
148968,20170219,5,PCA,156.71192123202363
148968,20170219,5,PM2.5,151.0
148974,20170219,6,PCA,146.93605894499737
148974,20170219,6,PM2.5,145.0
148980,20170219,7,PCA,159.82254394863824
148980,20170219,7,PM2.5,154.0
148986,20170219,8,PCA,149.7354157831839
148986,20170219,8,PM2.5,148.0
148992,20170219,9,PCA,154.15188225583518
148992,20170219,9,PM2.5,151.0
148998,20170219,10,PCA,144.84383192053554
148998,20170219,10,PM2.5,147.0
149004,20170219,11,PCA,155.09922567360758
149004,20170219,11,PM2.5,155.0
149010,20170219,13,PCA,183.3806496860591
149010,20170219,13,PM2.5,176.0
149016,20170219,14,PCA,126.1251781834432
149016,20170219,14,PM2.5,142.0
149022,20170219,15,PCA,-23.85876930008851
149022,20170219,15,PM2.5,56.0
149028,20170219,16,PCA,-56.88785620149713
149028,20170219,16,PM2.5,12.0
149034,20170219,17,PCA,-61.65566921532111
149034,20170219,17,PM2.5,9.0
149040,20170219,18,PCA,-73.39387301395682
149040,20170219,18,PM2.5,5.0
149046,20170219,19,PCA,-64.93732112283185
149046,20170219,19,PM2.5,8.0
149052,20170219,20,PCA,-31.706814056390265
149052,20170219,20,PM2.5,15.0
149058,20170219,21,PCA,-52.2152034279087
149058,20170219,21,PM2.5,10.0
149064,20170219,22,PCA,-52.00732715015917
149064,20170219,22,PM2.5,10.0
149070,20170219,23,PCA,-85.6114944499955
149070,20170219,23,PM2.5,8.0
149076,20170220,1,PCA,-90.95142910528298
149076,20170220,1,PM2.5,6.0
149082,20170220,3,PCA,-93.69452172978187
149082,20170220,3,PM2.5,3.0
149088,20170220,4,PCA,-99.16878837784643
149088,20170220,4,PM2.5,3.0
149094,20170220,6,PCA,-90.71487862320424
149094,20170220,6,PM2.5,6.0
149100,20170220,7,PCA,-93.44332687472894
149100,20170220,7,PM2.5,4.0
149106,20170220,8,PCA,-80.36934342120709
149106,20170220,8,PM2.5,10.0
149112,20170220,9,PCA,-90.39640852577752
149112,20170220,9,PM2.5,10.0
149118,20170220,10,PCA,-89.98300052689065
149118,20170220,10,PM2.5,10.0
149124,20170220,11,PCA,-98.73428409429796
149124,20170220,11,PM2.5,4.0
149130,20170220,12,PCA,-94.42011866325683
149130,20170220,12,PM2.5,9.0
149136,20170220,13,PCA,-93.69388236088886
149136,20170220,13,PM2.5,9.0
149142,20170220,14,PCA,-95.14479531586639
149142,20170220,14,PM2.5,7.0
149148,20170220,17,PCA,-92.92178432355881
149148,20170220,17,PM2.5,9.0
149154,20170220,19,PCA,-55.19107840419825
149154,20170220,19,PM2.5,20.0
149160,20170220,20,PCA,-46.50572089598627
149160,20170220,20,PM2.5,16.0
149166,20170220,21,PCA,-40.366998448381935
149166,20170220,21,PM2.5,18.0
149172,20170220,22,PCA,-33.404341039980665
149172,20170220,22,PM2.5,26.0
149178,20170220,23,PCA,-29.163334959368232
149178,20170220,23,PM2.5,33.0
149184,20170221,1,PCA,-29.848200682350335
149184,20170221,1,PM2.5,35.0
149190,20170221,2,PCA,-25.239280321647588
149190,20170221,2,PM2.5,39.0
149196,20170221,3,PCA,-3.9510156518111783
149196,20170221,3,PM2.5,54.0
149202,20170221,6,PCA,49.24155349724076
149202,20170221,6,PM2.5,89.0
149208,20170221,9,PCA,40.91587402679279
149208,20170221,9,PM2.5,85.0
149214,20170221,10,PCA,46.89647312893936
149214,20170221,10,PM2.5,86.0
149220,20170221,12,PCA,70.46588021222199
149220,20170221,12,PM2.5,100.0
149226,20170221,14,PCA,-55.860188522623936
149226,20170221,14,PM2.5,31.0
149232,20170221,15,PCA,-64.82255028916757
149232,20170221,15,PM2.5,25.0
149238,20170221,16,PCA,-62.52233683874117
149238,20170221,16,PM2.5,27.0
149244,20170221,17,PCA,-65.88186140044277
149244,20170221,17,PM2.5,23.0
149250,20170221,18,PCA,-60.49595440721813
149250,20170221,18,PM2.5,23.0
149256,20170221,19,PCA,-43.96594170804584
149256,20170221,19,PM2.5,33.0
149262,20170221,20,PCA,-23.27062934060857
149262,20170221,20,PM2.5,47.0
149268,20170221,21,PCA,-0.3350151717930994
149268,20170221,21,PM2.5,60.0
149274,20170221,22,PCA,1.4464613381997438
149274,20170221,22,PM2.5,63.0
149280,20170221,23,PCA,-7.610350110160487
149280,20170221,23,PM2.5,60.0
149286,20170222,0,PCA,-3.3962761548815608
149286,20170222,0,PM2.5,64.0
149292,20170222,1,PCA,22.646282914522434
149292,20170222,1,PM2.5,80.0
149298,20170222,2,PCA,31.214646734105145
149298,20170222,2,PM2.5,86.0
149304,20170222,3,PCA,31.85858220569637
149304,20170222,3,PM2.5,87.0
149310,20170222,4,PCA,40.15313919691346
149310,20170222,4,PM2.5,92.0
149316,20170222,5,PCA,39.15178718911086
149316,20170222,5,PM2.5,91.0
149322,20170222,6,PCA,37.381074788214825
149322,20170222,6,PM2.5,89.0
149328,20170222,7,PCA,45.5265801163481
149328,20170222,7,PM2.5,92.0
149334,20170222,8,PCA,54.78709043856151
149334,20170222,8,PM2.5,97.0
149340,20170222,9,PCA,58.408474985588654
149340,20170222,9,PM2.5,102.0
149346,20170222,10,PCA,74.80174341691607
149346,20170222,10,PM2.5,114.0
149352,20170222,11,PCA,43.72695449156723
149352,20170222,11,PM2.5,84.0
149358,20170222,12,PCA,-11.891563003305075
149358,20170222,12,PM2.5,54.0
149364,20170222,13,PCA,115.81025982081536
149364,20170222,13,PM2.5,136.0
149370,20170222,14,PCA,123.69810675805726
149370,20170222,14,PM2.5,141.0
149376,20170222,15,PCA,116.91105275118774
149376,20170222,15,PM2.5,137.0
149382,20170222,16,PCA,113.51010606345385
149382,20170222,16,PM2.5,131.0
149388,20170222,17,PCA,-79.39041572192573
149388,20170222,17,PM2.5,22.0
149394,20170222,18,PCA,-97.13598139074456
149394,20170222,18,PM2.5,4.0
149400,20170222,19,PCA,-97.35447125212035
149400,20170222,19,PM2.5,4.0
149406,20170222,20,PCA,-96.33017046949236
149406,20170222,20,PM2.5,6.0
149412,20170222,21,PCA,-95.87024197191535
149412,20170222,21,PM2.5,7.0
149418,20170222,22,PCA,-96.50146533649237
149418,20170222,22,PM2.5,6.0
149424,20170222,23,PCA,-92.47012485299585
149424,20170222,23,PM2.5,10.0
149430,20170223,0,PCA,-93.09347227818307
149430,20170223,0,PM2.5,10.0
149436,20170223,1,PCA,-92.43499937371524
149436,20170223,1,PM2.5,11.0
149442,20170223,2,PCA,-89.53895479068397
149442,20170223,2,PM2.5,10.0
149448,20170223,3,PCA,-90.16257219158874
149448,20170223,3,PM2.5,12.0
149454,20170223,4,PCA,-84.73524307233188
149454,20170223,4,PM2.5,14.0
149460,20170223,5,PCA,-80.78149383496488
149460,20170223,5,PM2.5,15.0
149466,20170223,6,PCA,-81.66515776752833
149466,20170223,6,PM2.5,12.0
149472,20170223,7,PCA,-64.45896551778277
149472,20170223,7,PM2.5,10.0
149478,20170223,8,PCA,-47.740901416133376
149478,20170223,8,PM2.5,21.0
149484,20170223,9,PCA,-64.06246681877731
149484,20170223,9,PM2.5,20.0
149490,20170223,10,PCA,-75.8507295842962
149490,20170223,10,PM2.5,19.0
149496,20170223,11,PCA,-92.32346929317062
149496,20170223,11,PM2.5,12.0
149502,20170223,12,PCA,-96.05190438931737
149502,20170223,12,PM2.5,7.0
149508,20170223,13,PCA,-93.55570951768354
149508,20170223,13,PM2.5,11.0
149514,20170223,14,PCA,-92.08371239828439
149514,20170223,14,PM2.5,3.0
149520,20170223,15,PCA,-67.4513734231837
149520,20170223,15,PM2.5,25.0
149526,20170223,16,PCA,-72.6033131996287
149526,20170223,16,PM2.5,26.0
149532,20170223,17,PCA,-87.41029689585163
149532,20170223,17,PM2.5,15.0
149538,20170223,18,PCA,-93.67945211737216
149538,20170223,18,PM2.5,8.0
149544,20170223,19,PCA,-85.96820503956316
149544,20170223,19,PM2.5,10.0
149550,20170223,20,PCA,-80.76031391474507
149550,20170223,20,PM2.5,11.0
149556,20170223,21,PCA,-51.55531882196058
149556,20170223,21,PM2.5,20.0
149562,20170223,22,PCA,-34.10042213630947
149562,20170223,22,PM2.5,34.0
149568,20170223,23,PCA,-18.97695284438
149568,20170223,23,PM2.5,46.0
149574,20170224,0,PCA,-6.286789482151808
149574,20170224,0,PM2.5,53.0
149580,20170224,1,PCA,-6.9926133350452
149580,20170224,1,PM2.5,51.0
149586,20170224,2,PCA,-29.442572860393042
149586,20170224,2,PM2.5,38.0
149592,20170224,3,PCA,-39.315027625892895
149592,20170224,3,PM2.5,26.0
149598,20170224,4,PCA,-46.44637402056958
149598,20170224,4,PM2.5,21.0
149604,20170224,5,PCA,-39.38757154204206
149604,20170224,5,PM2.5,27.0
149610,20170224,6,PCA,-36.16096227502992
149610,20170224,6,PM2.5,31.0
149616,20170224,7,PCA,-11.785178787693054
149616,20170224,7,PM2.5,34.0
149622,20170224,8,PCA,-19.478738313809306
149622,20170224,8,PM2.5,34.0
149628,20170224,9,PCA,-58.80091716374495
149628,20170224,9,PM2.5,18.0
149634,20170224,10,PCA,-76.74786766603987
149634,20170224,10,PM2.5,18.0
149640,20170224,11,PCA,-86.5517333245872
149640,20170224,11,PM2.5,14.0
149646,20170224,12,PCA,-90.04463353546723
149646,20170224,12,PM2.5,13.0
149652,20170224,13,PCA,-88.0045781056731
149652,20170224,13,PM2.5,13.0
149658,20170224,14,PCA,-82.83858475348204
149658,20170224,14,PM2.5,19.0
149664,20170224,15,PCA,-76.80415903895161
149664,20170224,15,PM2.5,20.0
149670,20170224,16,PCA,-91.4187047763319
149670,20170224,16,PM2.5,12.0
149676,20170224,17,PCA,-90.36085780706142
149676,20170224,17,PM2.5,15.0
149682,20170224,18,PCA,-92.34719154250588
149682,20170224,18,PM2.5,11.0
149688,20170224,19,PCA,-86.9514767837832
149688,20170224,19,PM2.5,11.0
149694,20170224,20,PCA,-83.11923252959024
149694,20170224,20,PM2.5,8.0
149700,20170224,21,PCA,-73.16620377644077
149700,20170224,21,PM2.5,6.0
149706,20170224,22,PCA,-61.25425361409521
149706,20170224,22,PM2.5,11.0
149712,20170224,23,PCA,-78.06115163895146
149712,20170224,23,PM2.5,11.0
149718,20170225,0,PCA,-97.03574393716995
149718,20170225,0,PM2.5,3.0
149724,20170225,1,PCA,-76.39478429474968
149724,20170225,1,PM2.5,7.0
149730,20170225,2,PCA,-97.03495429085092
149730,20170225,2,PM2.5,3.0
149736,20170225,3,PCA,-92.66676958558956
149736,20170225,3,PM2.5,4.0
149742,20170225,4,PCA,-85.54487911205464
149742,20170225,4,PM2.5,6.0
149748,20170225,5,PCA,-83.1674677511675
149748,20170225,5,PM2.5,5.0
149754,20170225,6,PCA,-63.99471212083994
149754,20170225,6,PM2.5,3.0
149760,20170225,7,PCA,-60.942838154017
149760,20170225,7,PM2.5,5.0
149766,20170225,8,PCA,-51.025152124016294
149766,20170225,8,PM2.5,20.0
149772,20170225,9,PCA,-84.77124531000429
149772,20170225,9,PM2.5,11.0
149778,20170225,10,PCA,-92.95393882611737
149778,20170225,10,PM2.5,9.0
149784,20170225,11,PCA,-93.24604776075202
149784,20170225,11,PM2.5,11.0
149790,20170225,12,PCA,-98.11421792644204
149790,20170225,12,PM2.5,5.0
149796,20170225,13,PCA,-97.4354226516741
149796,20170225,13,PM2.5,5.0
149802,20170225,14,PCA,-97.50592716488131
149802,20170225,14,PM2.5,5.0
149808,20170225,15,PCA,-94.95210658433425
149808,20170225,15,PM2.5,8.0
149814,20170225,16,PCA,-94.97294066396248
149814,20170225,16,PM2.5,7.0
149820,20170225,17,PCA,-95.19143052533829
149820,20170225,17,PM2.5,7.0
149826,20170225,18,PCA,-91.92997831607254
149826,20170225,18,PM2.5,8.0
149832,20170225,19,PCA,-85.39530992358983
149832,20170225,19,PM2.5,9.0
149838,20170225,20,PCA,-77.08859587079716
149838,20170225,20,PM2.5,12.0
149844,20170225,21,PCA,-74.47357074413496
149844,20170225,21,PM2.5,13.0
149850,20170225,22,PCA,-52.40660313001572
149850,20170225,22,PM2.5,19.0
149856,20170225,23,PCA,-74.41239014051307
149856,20170225,23,PM2.5,13.0
149862,20170226,0,PCA,-48.98304541786685
149862,20170226,0,PM2.5,16.0
149868,20170226,1,PCA,-41.9021916959688
149868,20170226,1,PM2.5,22.0
149874,20170226,2,PCA,-60.17717902213603
149874,20170226,2,PM2.5,15.0
149880,20170226,3,PCA,-49.26130006569797
149880,20170226,3,PM2.5,17.0
149886,20170226,4,PCA,-66.62904352490123
149886,20170226,4,PM2.5,13.0
149892,20170226,5,PCA,-54.59729059211942
149892,20170226,5,PM2.5,16.0
149898,20170226,6,PCA,-45.620140620009686
149898,20170226,6,PM2.5,20.0
149904,20170226,7,PCA,-42.559327430100666
149904,20170226,7,PM2.5,25.0
149910,20170226,8,PCA,-31.20233809674049
149910,20170226,8,PM2.5,28.0
149916,20170226,9,PCA,-41.69832266708935
149916,20170226,9,PM2.5,31.0
149922,20170226,10,PCA,-45.95529469970145
149922,20170226,10,PM2.5,32.0
149928,20170226,11,PCA,-63.20944018368203
149928,20170226,11,PM2.5,25.0
149934,20170226,12,PCA,-67.5744150062832
149934,20170226,12,PM2.5,24.0
149940,20170226,13,PCA,-70.74225070130714
149940,20170226,13,PM2.5,23.0
149946,20170226,14,PCA,-70.68444212330505
149946,20170226,14,PM2.5,23.0
149952,20170226,15,PCA,-57.902551432608696
149952,20170226,15,PM2.5,31.0
149958,20170226,16,PCA,-64.20447437875207
149958,20170226,16,PM2.5,28.0
149964,20170226,17,PCA,-64.51473173527638
149964,20170226,17,PM2.5,26.0
149970,20170226,18,PCA,-51.87377225148915
149970,20170226,18,PM2.5,30.0
149976,20170226,19,PCA,-47.13900192551528
149976,20170226,19,PM2.5,34.0
149982,20170226,20,PCA,-35.07938041472535
149982,20170226,20,PM2.5,32.0
149988,20170226,21,PCA,-14.824452892508893
149988,20170226,21,PM2.5,41.0
149994,20170226,22,PCA,-7.998361430521771
149994,20170226,22,PM2.5,49.0
150000,20170226,23,PCA,-6.224970197533036
150000,20170226,23,PM2.5,50.0
150006,20170227,0,PCA,6.010930154294692
150006,20170227,0,PM2.5,58.0
150012,20170227,1,PCA,5.633881915278069
150012,20170227,1,PM2.5,58.0
150018,20170227,2,PCA,7.1447101821814645
150018,20170227,2,PM2.5,60.0
150024,20170227,3,PCA,9.2778501947288
150024,20170227,3,PM2.5,62.0
150030,20170227,4,PCA,8.33188652858719
150030,20170227,4,PM2.5,61.0
150036,20170227,5,PCA,17.91590992743398
150036,20170227,5,PM2.5,68.0
150042,20170227,6,PCA,17.36308318726309
150042,20170227,6,PM2.5,68.0
150048,20170227,7,PCA,11.373313609063551
150048,20170227,7,PM2.5,64.0
150054,20170227,8,PCA,33.357600502827246
150054,20170227,8,PM2.5,77.0
150060,20170227,9,PCA,20.315755634831948
150060,20170227,9,PM2.5,69.0
150066,20170227,10,PCA,10.94028483416188
150066,20170227,10,PM2.5,65.0
150072,20170227,11,PCA,8.084968245259446
150072,20170227,11,PM2.5,65.0
150078,20170227,12,PCA,-3.7880432489855935
150078,20170227,12,PM2.5,58.0
150084,20170227,13,PCA,26.36260696569638
150084,20170227,13,PM2.5,74.0
150102,20170227,16,PCA,-0.7078544905453203
