,date,hour,type,天坛
243432,20190111,5,PCA,26.29341545714776
243432,20190111,5,PM2.5,75.0
243438,20190111,6,PCA,6.654272128958348
243438,20190111,6,PM2.5,64.0
243444,20190111,7,PCA,-9.116467272531038
243444,20190111,7,PM2.5,54.0
243450,20190111,8,PCA,-9.732610924982426
243450,20190111,8,PM2.5,54.0
243456,20190111,9,PCA,57.75803013498833
243456,20190111,9,PM2.5,95.0
243462,20190111,10,PCA,61.61844894259007
243462,20190111,10,PM2.5,98.0
243468,20190111,11,PCA,4.960310455133615
243468,20190111,11,PM2.5,63.0
243498,20190111,16,PCA,28.270718695210757
243498,20190111,16,PM2.5,77.0
243504,20190111,17,PCA,31.75125889451013
243504,20190111,17,PM2.5,78.0
243510,20190111,18,PCA,18.61087911328107
243510,20190111,18,PM2.5,70.0
243528,20190111,21,PCA,164.6467981476359
243528,20190111,21,PM2.5,161.0
243534,20190111,22,PCA,245.33200449322229
243534,20190111,22,PM2.5,219.0
243540,20190111,23,PCA,337.23813040516177
243540,20190111,23,PM2.5,285.0
243546,20190112,0,PCA,373.3131847892879
243546,20190112,0,PM2.5,312.0
243552,20190112,1,PCA,419.76603334002453
243552,20190112,1,PM2.5,345.0
243558,20190112,2,PCA,423.7497921896671
243558,20190112,2,PM2.5,349.0
243564,20190112,3,PCA,402.8794162215362
243564,20190112,3,PM2.5,334.0
243570,20190112,4,PCA,419.9966465644387
243570,20190112,4,PM2.5,346.0
243576,20190112,5,PCA,437.40843103559104
243576,20190112,5,PM2.5,362.0
243582,20190112,6,PCA,325.297090309602
243582,20190112,6,PM2.5,277.0
243588,20190112,7,PCA,224.52921315510036
243588,20190112,7,PM2.5,204.0
243594,20190112,8,PCA,178.64749228632223
243594,20190112,8,PM2.5,172.0
243600,20190112,9,PCA,106.56121880602882
243600,20190112,9,PM2.5,127.0
243606,20190112,10,PCA,98.65781952085878
243606,20190112,10,PM2.5,123.0
243612,20190112,11,PCA,98.3623631620391
243612,20190112,11,PM2.5,122.0
243618,20190112,12,PCA,83.66658823398906
243618,20190112,12,PM2.5,114.0
243624,20190112,13,PCA,104.98880205633095
243624,20190112,13,PM2.5,126.0
243630,20190112,14,PCA,141.17973303958925
243630,20190112,14,PM2.5,145.0
243636,20190112,15,PCA,205.29990865220228
243636,20190112,15,PM2.5,186.0
243642,20190112,16,PCA,283.52572696280095
243642,20190112,16,PM2.5,241.0
243648,20190112,17,PCA,379.8392108453994
243648,20190112,17,PM2.5,311.0
243654,20190112,18,PCA,539.2315245089674
243654,20190112,18,PM2.5,442.0
243660,20190112,19,PCA,638.8851138110723
243660,20190112,19,PM2.5,549.0
243666,20190112,20,PCA,661.9868933632087
243666,20190112,20,PM2.5,583.0
243672,20190112,21,PCA,644.6533929383387
243672,20190112,21,PM2.5,561.0
243678,20190112,22,PCA,609.3752728884233
243678,20190112,22,PM2.5,513.0
243684,20190112,23,PCA,604.9948052464656
243684,20190112,23,PM2.5,510.0
243690,20190113,0,PCA,609.0965964437596
243690,20190113,0,PM2.5,517.0
243696,20190113,1,PCA,600.5369256861095
243696,20190113,1,PM2.5,506.0
243702,20190113,2,PCA,597.5371638915158
243702,20190113,2,PM2.5,503.0
243708,20190113,3,PCA,595.5042869666725
243708,20190113,3,PM2.5,502.0
243714,20190113,4,PCA,592.0094708106475
243714,20190113,4,PM2.5,500.0
243720,20190113,5,PCA,576.8224718679825
243720,20190113,5,PM2.5,487.0
243726,20190113,6,PCA,546.5171877274632
243726,20190113,6,PM2.5,460.0
243732,20190113,7,PCA,485.7522765475895
243732,20190113,7,PM2.5,407.0
243738,20190113,8,PCA,370.47792847484334
243738,20190113,8,PM2.5,315.0
243744,20190113,9,PCA,155.83432628940292
243744,20190113,9,PM2.5,158.0
243750,20190113,10,PCA,-68.35282987670725
243750,20190113,10,PM2.5,23.0
243756,20190113,11,PCA,-82.0513595609283
243756,20190113,11,PM2.5,17.0
243762,20190113,12,PCA,-86.25588872989123
243762,20190113,12,PM2.5,15.0
243768,20190113,13,PCA,-93.62873271103328
243768,20190113,13,PM2.5,10.0
243774,20190113,14,PCA,-92.02084218823474
243774,20190113,14,PM2.5,12.0
243780,20190113,15,PCA,-92.24423144794781
243780,20190113,15,PM2.5,11.0
243786,20190113,16,PCA,-92.52459472325319
243786,20190113,16,PM2.5,11.0
243792,20190113,17,PCA,-93.08000633375302
243792,20190113,17,PM2.5,10.0
243798,20190113,18,PCA,-33.442414218000565
243798,20190113,18,PM2.5,43.0
243804,20190113,19,PCA,104.80033942896544
243804,20190113,19,PM2.5,126.0
243810,20190113,20,PCA,107.96123959735047
243810,20190113,20,PM2.5,127.0
243816,20190113,21,PCA,134.27528125975024
243816,20190113,21,PM2.5,141.0
243822,20190113,22,PCA,165.91904053664956
243822,20190113,22,PM2.5,162.0
243828,20190113,23,PCA,234.70781626904892
243828,20190113,23,PM2.5,211.0
243834,20190114,0,PCA,261.047994580442
243834,20190114,0,PM2.5,231.0
243840,20190114,1,PCA,283.9117785595615
243840,20190114,1,PM2.5,248.0
243846,20190114,2,PCA,306.9668941606802
243846,20190114,2,PM2.5,265.0
243852,20190114,3,PCA,318.80109019544585
243852,20190114,3,PM2.5,274.0
243858,20190114,4,PCA,345.61145431274775
243858,20190114,4,PM2.5,293.0
243864,20190114,5,PCA,353.35122597165713
243864,20190114,5,PM2.5,299.0
243870,20190114,6,PCA,353.5854706731942
243870,20190114,6,PM2.5,299.0
243876,20190114,7,PCA,312.26589929026255
243876,20190114,7,PM2.5,270.0
243882,20190114,8,PCA,186.80997308472894
243882,20190114,8,PM2.5,179.0
243888,20190114,9,PCA,102.89140945557357
243888,20190114,9,PM2.5,124.0
243894,20190114,10,PCA,91.97572896576986
243894,20190114,10,PM2.5,117.0
243900,20190114,11,PCA,206.2425886469664
243900,20190114,11,PM2.5,191.0
243906,20190114,12,PCA,215.64170383732582
243906,20190114,12,PM2.5,197.0
243912,20190114,13,PCA,253.34368317153755
243912,20190114,13,PM2.5,221.0
243918,20190114,14,PCA,273.5535159497423
243918,20190114,14,PM2.5,236.0
243924,20190114,15,PCA,310.58733133481894
243924,20190114,15,PM2.5,262.0
243930,20190114,16,PCA,309.4742720701171
243930,20190114,16,PM2.5,266.0
243936,20190114,17,PCA,338.34364256411874
243936,20190114,17,PM2.5,285.0
243942,20190114,18,PCA,311.36526416071314
243942,20190114,18,PM2.5,265.0
243948,20190114,19,PCA,80.11813425874348
243948,20190114,19,PM2.5,116.0
243954,20190114,20,PCA,-60.58227941598032
243954,20190114,20,PM2.5,14.0
243960,20190114,21,PCA,-17.054005843035977
243960,20190114,21,PM2.5,13.0
243966,20190114,22,PCA,-6.712192198860919
243966,20190114,22,PM2.5,13.0
243972,20190114,23,PCA,-36.947910421984034
243972,20190114,23,PM2.5,8.0
243978,20190115,0,PCA,-20.936171501101015
243978,20190115,0,PM2.5,9.0
243984,20190115,1,PCA,-33.5483188208123
243984,20190115,1,PM2.5,8.0
243990,20190115,2,PCA,-70.20735184540248
243990,20190115,2,PM2.5,4.0
243996,20190115,3,PCA,-69.78638054617494
243996,20190115,3,PM2.5,7.0
244002,20190115,4,PCA,-55.29536894274029
244002,20190115,4,PM2.5,2.0
244008,20190115,5,PCA,-51.19349185330887
244008,20190115,5,PM2.5,2.0
244014,20190115,6,PCA,-74.5221626859177
244014,20190115,6,PM2.5,2.0
244020,20190115,7,PCA,-72.78830274769226
244020,20190115,7,PM2.5,5.0
244026,20190115,8,PCA,-73.51887559825629
244026,20190115,8,PM2.5,2.0
244032,20190115,9,PCA,-70.54891030594742
244032,20190115,9,PM2.5,7.0
244038,20190115,10,PCA,-70.50614008314619
244038,20190115,10,PM2.5,3.0
244044,20190115,11,PCA,-72.06187086876295
244044,20190115,11,PM2.5,5.0
244050,20190115,12,PCA,-80.21158461343752
244050,20190115,12,PM2.5,11.0
244056,20190115,13,PCA,-91.41830038699958
244056,20190115,13,PM2.5,6.0
244062,20190115,14,PCA,-98.60026616633694
244062,20190115,14,PM2.5,5.5
244068,20190115,15,PCA,-98.65056467180327
244068,20190115,15,PM2.5,5.0
244074,20190115,16,PCA,-91.82345082781313
244074,20190115,16,PM2.5,12.0
244080,20190115,17,PCA,-86.98903111140204
244080,20190115,17,PM2.5,6.0
244086,20190115,18,PCA,-68.89120639311463
244086,20190115,18,PM2.5,11.0
244092,20190115,19,PCA,-82.01622384939868
244092,20190115,19,PM2.5,8.0
244098,20190115,20,PCA,-77.9124726178864
244098,20190115,20,PM2.5,10.0
244104,20190115,21,PCA,-67.00056804903205
244104,20190115,21,PM2.5,15.0
244110,20190115,22,PCA,-61.42010924133458
244110,20190115,22,PM2.5,17.0
244116,20190115,23,PCA,-57.084041827647724
244116,20190115,23,PM2.5,19.0
244122,20190116,0,PCA,-48.30516763013114
244122,20190116,0,PM2.5,31.0
244128,20190116,1,PCA,-36.97592323917212
244128,20190116,1,PM2.5,40.0
244134,20190116,2,PCA,-25.70222500614311
244134,20190116,2,PM2.5,46.0
244140,20190116,3,PCA,-12.709409359161311
244140,20190116,3,PM2.5,53.0
244146,20190116,4,PCA,-5.661132508377764
244146,20190116,4,PM2.5,57.0
244152,20190116,5,PCA,6.501248333221669
244152,20190116,5,PM2.5,65.0
244158,20190116,6,PCA,34.81340034318579
244158,20190116,6,PM2.5,84.0
244164,20190116,7,PCA,-6.871041142061527
244164,20190116,7,PM2.5,57.0
244170,20190116,8,PCA,-7.81827425521298
244170,20190116,8,PM2.5,47.0
244176,20190116,9,PCA,-26.18166215997958
244176,20190116,9,PM2.5,38.0
244182,20190116,10,PCA,-23.137071015535525
244182,20190116,10,PM2.5,43.0
244188,20190116,11,PCA,-27.096741039061836
244188,20190116,11,PM2.5,45.0
244194,20190116,12,PCA,-43.02929066036338
244194,20190116,12,PM2.5,30.0
244200,20190116,13,PCA,-16.43899008526656
244200,20190116,13,PM2.5,51.0
244206,20190116,14,PCA,-42.80102851158815
244206,20190116,14,PM2.5,37.0
244212,20190116,15,PCA,-45.691137316698615
244212,20190116,15,PM2.5,37.0
244218,20190116,16,PCA,-55.84226285731173
244218,20190116,16,PM2.5,29.0
244224,20190116,17,PCA,-38.688804668090825
244224,20190116,17,PM2.5,40.0
244230,20190116,18,PCA,-41.69354873814401
244230,20190116,18,PM2.5,35.0
244236,20190116,19,PCA,2.5768788795869604
244236,20190116,19,PM2.5,63.0
244242,20190116,20,PCA,7.758916243596538
244242,20190116,20,PM2.5,65.0
244248,20190116,21,PCA,6.142863091420454
244248,20190116,21,PM2.5,64.0
244254,20190116,22,PCA,17.140974257773383
244254,20190116,22,PM2.5,70.0
244260,20190116,23,PCA,26.160638253290415
244260,20190116,23,PM2.5,76.0
244266,20190117,0,PCA,31.233722110625163
244266,20190117,0,PM2.5,80.0
244272,20190117,1,PCA,30.00143480572238
244272,20190117,1,PM2.5,80.0
244278,20190117,2,PCA,36.049418302119875
244278,20190117,2,PM2.5,84.0
244284,20190117,3,PCA,38.49496759500197
244284,20190117,3,PM2.5,85.0
244290,20190117,4,PCA,58.80864117711763
244290,20190117,4,PM2.5,98.0
244296,20190117,5,PCA,18.47679249993722
244296,20190117,5,PM2.5,73.0
244302,20190117,6,PCA,-38.26276982146294
244302,20190117,6,PM2.5,37.0
244308,20190117,7,PCA,-50.41140376806561
244308,20190117,7,PM2.5,21.0
244314,20190117,8,PCA,-36.6001561249348
244314,20190117,8,PM2.5,20.0
244320,20190117,9,PCA,-40.521045759115204
244320,20190117,9,PM2.5,30.0
244326,20190117,10,PCA,-50.22375161008798
244326,20190117,10,PM2.5,23.0
244332,20190117,11,PCA,-61.94168806856606
244332,20190117,11,PM2.5,26.0
244338,20190117,12,PCA,-62.96407851961239
244338,20190117,12,PM2.5,18.0
244344,20190117,13,PCA,-59.690118575045304
244344,20190117,13,PM2.5,29.0
244350,20190117,14,PCA,-71.26050215486298
244350,20190117,14,PM2.5,21.0
244380,20190117,19,PCA,1.6653950331436886
244380,20190117,19,PM2.5,60.0
244386,20190117,20,PCA,20.45204711638955
244386,20190117,20,PM2.5,72.0
244392,20190117,21,PCA,27.224379095533514
244392,20190117,21,PM2.5,76.0
244398,20190117,22,PCA,65.49583160813322
244398,20190117,22,PM2.5,100.0
244404,20190117,23,PCA,66.32566605903045
244404,20190117,23,PM2.5,101.0
244410,20190118,0,PCA,110.7853702301615
244410,20190118,0,PM2.5,128.0
244416,20190118,1,PCA,108.10710482191011
244416,20190118,1,PM2.5,127.0
244422,20190118,2,PCA,114.28811302096804
244422,20190118,2,PM2.5,131.0
244428,20190118,3,PCA,100.39953210585436
244428,20190118,3,PM2.5,123.0
244434,20190118,4,PCA,36.4588559875438
244434,20190118,4,PM2.5,83.0
244440,20190118,5,PCA,6.656474196821837
244440,20190118,5,PM2.5,64.0
244446,20190118,6,PCA,2.7978231086706993
244446,20190118,6,PM2.5,61.0
244452,20190118,7,PCA,10.652636569228353
244452,20190118,7,PM2.5,66.0
244458,20190118,8,PCA,4.833737711077343
244458,20190118,8,PM2.5,63.0
244464,20190118,9,PCA,0.9277777731814115
244464,20190118,9,PM2.5,61.0
244470,20190118,10,PCA,16.063668456354506
244470,20190118,10,PM2.5,70.0
244476,20190118,11,PCA,9.030085913978008
244476,20190118,11,PM2.5,67.0
244506,20190118,16,PCA,16.109367257231217
244506,20190118,16,PM2.5,62.0
244512,20190118,17,PCA,32.17494882691503
244512,20190118,17,PM2.5,78.0
244518,20190118,18,PCA,28.712925413303335
244518,20190118,18,PM2.5,76.0
244524,20190118,19,PCA,22.98378037331119
244524,20190118,19,PM2.5,73.0
244530,20190118,20,PCA,35.70007028894055
244530,20190118,20,PM2.5,81.0
244536,20190118,21,PCA,45.758944881369715
244536,20190118,21,PM2.5,88.0
244542,20190118,22,PCA,58.05118705963067
244542,20190118,22,PM2.5,96.0
244548,20190118,23,PCA,29.628727328416392
244548,20190118,23,PM2.5,78.0
244554,20190119,0,PCA,-53.44526537771081
244554,20190119,0,PM2.5,21.0
244560,20190119,1,PCA,-67.19873664238419
244560,20190119,1,PM2.5,16.0
244566,20190119,2,PCA,-77.99293515369469
244566,20190119,2,PM2.5,9.0
244572,20190119,3,PCA,-90.42355004117962
244572,20190119,3,PM2.5,4.0
244578,20190119,4,PCA,-89.75904931299002
244578,20190119,4,PM2.5,6.0
244584,20190119,5,PCA,-86.58043409796886
244584,20190119,5,PM2.5,6.0
244590,20190119,6,PCA,-96.74171718468719
244590,20190119,6,PM2.5,5.0
244596,20190119,7,PCA,-80.78944216369969
244596,20190119,7,PM2.5,7.0
244602,20190119,8,PCA,-94.44592839979107
244602,20190119,8,PM2.5,3.0
244608,20190119,9,PCA,-84.67850230908623
244608,20190119,9,PM2.5,4.0
244614,20190119,10,PCA,-68.5811602838765
244614,20190119,10,PM2.5,6.0
244620,20190119,11,PCA,-73.48139823347587
244620,20190119,11,PM2.5,11.0
244626,20190119,12,PCA,-85.6197128824182
244626,20190119,12,PM2.5,8.0
244632,20190119,13,PCA,-84.56330794671149
244632,20190119,13,PM2.5,16.0
244638,20190119,14,PCA,-89.86325743509495
244638,20190119,14,PM2.5,14.0
244644,20190119,15,PCA,-85.01102194354218
244644,20190119,15,PM2.5,11.0
244650,20190119,16,PCA,-92.38527998169901
244650,20190119,16,PM2.5,11.0
244656,20190119,17,PCA,-81.99488051291155
244656,20190119,17,PM2.5,10.0
244662,20190119,18,PCA,-70.319935780387
244662,20190119,18,PM2.5,15.0
244668,20190119,19,PCA,-53.37201300595625
244668,20190119,19,PM2.5,23.0
244674,20190119,20,PCA,-57.982590023356
244674,20190119,20,PM2.5,19.0
244680,20190119,21,PCA,-67.12220176565869
244680,20190119,21,PM2.5,17.0
244686,20190119,22,PCA,-76.38157144683237
244686,20190119,22,PM2.5,12.0
244692,20190119,23,PCA,-84.47553555406465
244692,20190119,23,PM2.5,10.0
244698,20190120,0,PCA,-95.95610055403311
244698,20190120,0,PM2.5,3.0
244704,20190120,1,PCA,-100.34553000096165
244704,20190120,1,PM2.5,2.0
244710,20190120,2,PCA,-86.3227220871276
244710,20190120,2,PM2.5,5.0
244716,20190120,3,PCA,-98.2407207272259
244716,20190120,3,PM2.5,2.0
244722,20190120,4,PCA,-97.35250126194349
244722,20190120,4,PM2.5,6.0
244728,20190120,5,PCA,-90.9637396766184
244728,20190120,5,PM2.5,6.0
244734,20190120,6,PCA,-96.05186526291506
244734,20190120,6,PM2.5,4.0
244740,20190120,7,PCA,-87.40914963809057
244740,20190120,7,PM2.5,9.0
244746,20190120,8,PCA,-84.16899751139977
244746,20190120,8,PM2.5,5.0
244752,20190120,9,PCA,-83.73494451742854
244752,20190120,9,PM2.5,11.0
244758,20190120,10,PCA,-86.78493183571675
244758,20190120,10,PM2.5,2.0
244764,20190120,11,PCA,-91.45052920903422
244764,20190120,11,PM2.5,2.0
244770,20190120,12,PCA,-100.26773422790194
244770,20190120,12,PM2.5,2.0
244776,20190120,13,PCA,-95.51962243744899
244776,20190120,13,PM2.5,8.0
244782,20190120,14,PCA,-93.15400669109108
244782,20190120,14,PM2.5,11.0
244788,20190120,15,PCA,-94.78126739592996
244788,20190120,15,PM2.5,9.0
244794,20190120,16,PCA,-98.67614314312769
244794,20190120,16,PM2.5,3.0
244800,20190120,17,PCA,-95.01090707315842
244800,20190120,17,PM2.5,6.0
244806,20190120,18,PCA,-84.51052358591086
244806,20190120,18,PM2.5,12.0
244812,20190120,19,PCA,-51.237497218730596
244812,20190120,19,PM2.5,36.0
244818,20190120,20,PCA,-53.955627595963
244818,20190120,20,PM2.5,33.0
244824,20190120,21,PCA,-75.20810858183795
244824,20190120,21,PM2.5,16.0
244830,20190120,22,PCA,-43.883052330710974
244830,20190120,22,PM2.5,31.0
244836,20190120,23,PCA,-33.31662504867283
244836,20190120,23,PM2.5,39.0
244842,20190121,0,PCA,-29.366832861334753
244842,20190121,0,PM2.5,41.0
244848,20190121,1,PCA,-13.067878857425098
244848,20190121,1,PM2.5,52.0
244854,20190121,2,PCA,-13.832441052337533
244854,20190121,2,PM2.5,52.0
244860,20190121,3,PCA,-21.599541962687816
244860,20190121,3,PM2.5,47.0
244866,20190121,4,PCA,-24.992219581765795
244866,20190121,4,PM2.5,45.0
244872,20190121,5,PCA,-83.36463925172437
244872,20190121,5,PM2.5,11.0
244878,20190121,6,PCA,-78.91502055277587
244878,20190121,6,PM2.5,7.0
244884,20190121,7,PCA,-74.60060964545546
244884,20190121,7,PM2.5,9.0
244890,20190121,8,PCA,-41.66593386407181
244890,20190121,8,PM2.5,24.0
244896,20190121,9,PCA,-51.19713258556232
244896,20190121,9,PM2.5,19.0
244902,20190121,10,PCA,-63.151462987756425
244902,20190121,10,PM2.5,17.0
244908,20190121,11,PCA,-62.07529776985426
244908,20190121,11,PM2.5,11.0
244914,20190121,12,PCA,-90.13714154401079
244914,20190121,12,PM2.5,13.0
244920,20190121,13,PCA,-97.18403266536336
244920,20190121,13,PM2.5,5.0
244926,20190121,14,PCA,-93.47039739142453
244926,20190121,14,PM2.5,10.0
244932,20190121,15,PCA,-92.79656980757866
244932,20190121,15,PM2.5,11.0
244938,20190121,16,PCA,-88.34890139027362
244938,20190121,16,PM2.5,15.0
244944,20190121,17,PCA,-64.91634840585847
244944,20190121,17,PM2.5,22.0
244950,20190121,18,PCA,-56.37149313514908
244950,20190121,18,PM2.5,30.0
244956,20190121,19,PCA,-38.496170021526275
244956,20190121,19,PM2.5,39.0
244962,20190121,20,PCA,-44.99134421959509
244962,20190121,20,PM2.5,35.0
244968,20190121,21,PCA,-27.602873848481327
244968,20190121,21,PM2.5,42.0
244974,20190121,22,PCA,-20.534104717610052
244974,20190121,22,PM2.5,46.0
244980,20190121,23,PCA,-18.346497900583014
244980,20190121,23,PM2.5,47.0
244986,20190122,0,PCA,0.6270900344551676
244986,20190122,0,PM2.5,60.0
244992,20190122,1,PCA,-4.316958402305501
244992,20190122,1,PM2.5,57.0
244998,20190122,2,PCA,-9.135521777839154
244998,20190122,2,PM2.5,54.0
245004,20190122,3,PCA,-11.108592385560645
245004,20190122,3,PM2.5,52.0
245010,20190122,4,PCA,-30.448389249752537
245010,20190122,4,PM2.5,40.0
245016,20190122,5,PCA,-71.70454238179695
245016,20190122,5,PM2.5,16.0
245022,20190122,6,PCA,-79.1619183788462
245022,20190122,6,PM2.5,16.0
245028,20190122,7,PCA,-65.54191382967429
245028,20190122,7,PM2.5,15.0
245034,20190122,8,PCA,-48.97970321655249
245034,20190122,8,PM2.5,17.0
245040,20190122,9,PCA,-39.690772385478674
245040,20190122,9,PM2.5,29.0
245046,20190122,10,PCA,-44.622527138344395
245046,20190122,10,PM2.5,24.0
245052,20190122,11,PCA,-37.127896879849146
245052,20190122,11,PM2.5,40.0
245070,20190122,14,PCA,-67.75352188690877
245070,20190122,14,PM2.5,25.0
245076,20190122,15,PCA,-73.2119527389096
245076,20190122,15,PM2.5,23.0
245082,20190122,16,PCA,-84.2639071054323
245082,20190122,16,PM2.5,13.0
245088,20190122,17,PCA,-75.57850396267204
245088,20190122,17,PM2.5,17.0
245094,20190122,18,PCA,-66.67662554229248
245094,20190122,18,PM2.5,24.0
245100,20190122,19,PCA,-29.68627167222523
245100,20190122,19,PM2.5,42.0
245106,20190122,20,PCA,-38.5867236574897
245106,20190122,20,PM2.5,33.0
245112,20190122,21,PCA,-14.758118938997072
245112,20190122,21,PM2.5,49.0
245118,20190122,22,PCA,18.988740098952103
245118,20190122,22,PM2.5,71.0
245124,20190122,23,PCA,-3.9547679436228043
245124,20190122,23,PM2.5,56.0
245130,20190123,0,PCA,1.6748756719570574
245130,20190123,0,PM2.5,60.0
245136,20190123,1,PCA,-24.731580877225454
245136,20190123,1,PM2.5,43.0
245142,20190123,2,PCA,-46.77237962585128
245142,20190123,2,PM2.5,30.0
245148,20190123,3,PCA,-48.154614059382865
245148,20190123,3,PM2.5,30.0
245154,20190123,4,PCA,-56.72861593939637
245154,20190123,4,PM2.5,24.0
245160,20190123,5,PCA,-62.22705461711503
245160,20190123,5,PM2.5,16.0
245166,20190123,6,PCA,-66.59349620552787
245166,20190123,6,PM2.5,13.0
245172,20190123,7,PCA,-70.13652088642947
245172,20190123,7,PM2.5,11.0
245178,20190123,8,PCA,-61.714727270473865
245178,20190123,8,PM2.5,14.0
245184,20190123,9,PCA,-52.38406219354192
245184,20190123,9,PM2.5,17.0
245190,20190123,10,PCA,-65.1889870165546
245190,20190123,10,PM2.5,13.0
245196,20190123,11,PCA,-72.35324182680974
245196,20190123,11,PM2.5,13.0
245202,20190123,12,PCA,-84.44165473531261
245202,20190123,12,PM2.5,13.0
245208,20190123,13,PCA,-86.21538282979091
245208,20190123,13,PM2.5,12.0
245214,20190123,14,PCA,-88.1141179572549
245214,20190123,14,PM2.5,14.0
245220,20190123,15,PCA,-80.34701704690464
245220,20190123,15,PM2.5,19.0
245226,20190123,16,PCA,-87.75534972159318
245226,20190123,16,PM2.5,12.0
245232,20190123,17,PCA,-78.49979244406043
245232,20190123,17,PM2.5,19.0
245238,20190123,18,PCA,-81.0586107672265
245238,20190123,18,PM2.5,10.0
245244,20190123,19,PCA,-51.58688667972231
245244,20190123,19,PM2.5,27.0
245250,20190123,20,PCA,-37.528012399900696
245250,20190123,20,PM2.5,35.0
245256,20190123,21,PCA,-52.664574057916575
245256,20190123,21,PM2.5,28.0
245262,20190123,22,PCA,-60.505712714967295
245262,20190123,22,PM2.5,23.0
245268,20190123,23,PCA,-27.95209372533454
245268,20190123,23,PM2.5,39.0
245274,20190124,0,PCA,-9.433171839002046
245274,20190124,0,PM2.5,54.0
245280,20190124,1,PCA,-14.91247227082636
245280,20190124,1,PM2.5,53.0
245286,20190124,2,PCA,-25.739695412111043
245286,20190124,2,PM2.5,47.0
245292,20190124,3,PCA,-19.94128227912213
245292,20190124,3,PM2.5,50.0
245298,20190124,5,PCA,-24.88758848365809
245298,20190124,5,PM2.5,48.0
245304,20190124,6,PCA,-33.73797729673724
245304,20190124,6,PM2.5,42.0
245310,20190124,7,PCA,-27.6021068785399
245310,20190124,7,PM2.5,45.0
245316,20190124,8,PCA,-25.26761010521962
245316,20190124,8,PM2.5,46.0
245322,20190124,9,PCA,-15.246781572311018
245322,20190124,9,PM2.5,53.0
245328,20190124,10,PCA,-5.871908810842915
245328,20190124,10,PM2.5,60.0
245364,20190124,16,PCA,5.845961031680437
245364,20190124,16,PM2.5,68.0
245370,20190124,17,PCA,5.4437020440396315
245370,20190124,17,PM2.5,67.0
245376,20190124,18,PCA,10.412709151452427
245376,20190124,18,PM2.5,69.0
245382,20190124,19,PCA,-4.575059171219593
245382,20190124,19,PM2.5,59.0
245388,20190124,20,PCA,4.047322466576248
245388,20190124,20,PM2.5,62.0
245394,20190124,21,PCA,15.575534626480728
245394,20190124,21,PM2.5,69.0
245400,20190124,22,PCA,14.767295058946354
245400,20190124,22,PM2.5,69.0
245406,20190124,23,PCA,14.554349058812148
245406,20190124,23,PM2.5,69.0
245412,20190125,0,PCA,21.24350556309523
245412,20190125,0,PM2.5,73.0
245418,20190125,1,PCA,11.749721547660892
245418,20190125,1,PM2.5,68.0
245424,20190125,2,PCA,-81.93694980900287
245424,20190125,2,PM2.5,15.0
245430,20190125,3,PCA,-93.89574902453663
245430,20190125,3,PM2.5,2.0
245436,20190125,4,PCA,-93.02523999607136
245436,20190125,4,PM2.5,1.0
245442,20190125,5,PCA,-96.93203062441627
245442,20190125,5,PM2.5,5.0
245448,20190125,6,PCA,-98.03865849649955
245448,20190125,6,PM2.5,4.0
245454,20190125,7,PCA,-96.5808862866505
245454,20190125,7,PM2.5,3.0
245460,20190125,8,PCA,-84.92300847250594
245460,20190125,8,PM2.5,11.0
245466,20190125,9,PCA,-75.54962755005447
245466,20190125,9,PM2.5,12.0
245472,20190125,10,PCA,-69.71833264382822
245472,20190125,10,PM2.5,10.0
245478,20190125,11,PCA,-73.26617160314035
245478,20190125,11,PM2.5,13.0
245484,20190125,12,PCA,-75.42126647197692
245484,20190125,12,PM2.5,11.0
245490,20190125,13,PCA,-80.79976377745359
245490,20190125,13,PM2.5,7.0
245496,20190125,14,PCA,-77.56461254981622
245496,20190125,14,PM2.5,11.0
245502,20190125,15,PCA,-84.98116223116403
245502,20190125,15,PM2.5,7.0
245508,20190125,16,PCA,-82.09277587858607
245508,20190125,16,PM2.5,9.0
245514,20190125,17,PCA,-51.76414594772418
245514,20190125,17,PM2.5,7.0
245520,20190125,18,PCA,-93.08933318940926
245520,20190125,18,PM2.5,11.0
245526,20190125,19,PCA,-81.07366474523877
245526,20190125,19,PM2.5,14.0
245532,20190125,20,PCA,-70.71908344737751
245532,20190125,20,PM2.5,10.0
245538,20190125,21,PCA,-67.68855729743774
245538,20190125,21,PM2.5,11.0
245544,20190125,22,PCA,-77.38615642668081
245544,20190125,22,PM2.5,15.0
245550,20190125,23,PCA,-86.69471793249173
245550,20190125,23,PM2.5,9.0
245556,20190126,0,PCA,-78.16105335557576
245556,20190126,0,PM2.5,8.0
245562,20190126,1,PCA,-89.84222642352564
245562,20190126,1,PM2.5,13.0
245568,20190126,2,PCA,-83.41720866429833
245568,20190126,2,PM2.5,11.0
245574,20190126,3,PCA,-98.68229533899047
245574,20190126,3,PM2.5,3.0
245580,20190126,4,PCA,-88.19575783957052
245580,20190126,4,PM2.5,6.0
245586,20190126,5,PCA,-95.24692450785203
245586,20190126,5,PM2.5,2.0
245592,20190126,6,PCA,-95.1339978462093
245592,20190126,6,PM2.5,4.0
245598,20190126,7,PCA,-86.52730645914106
245598,20190126,7,PM2.5,4.0
245604,20190126,8,PCA,-77.28308579036043
245604,20190126,8,PM2.5,7.0
245610,20190126,9,PCA,-83.13859293325243
245610,20190126,9,PM2.5,4.0
245616,20190126,10,PCA,-91.14508548820187
245616,20190126,10,PM2.5,7.0
