,date,hour,type,延庆
92346,20160116,8,PM2.5,114.0
92352,20160116,9,PCA,91.38853070588264
92352,20160116,9,PM2.5,113.0
92358,20160116,10,PCA,99.88310823316606
92358,20160116,10,PM2.5,126.0
92364,20160116,11,PCA,102.52083646923221
92364,20160116,11,PM2.5,131.0
92370,20160116,12,PCA,108.20397966560546
92370,20160116,12,PM2.5,141.0
92376,20160116,13,PCA,110.40552409131614
92376,20160116,13,PM2.5,143.0
92382,20160116,14,PCA,111.44841906679716
92382,20160116,14,PM2.5,139.0
92388,20160116,15,PCA,123.06410261773371
92388,20160116,15,PM2.5,147.0
92394,20160116,16,PCA,126.07400704858898
92394,20160116,16,PM2.5,143.0
92400,20160116,17,PCA,127.2337207419008
92400,20160116,17,PM2.5,135.0
92406,20160116,18,PCA,128.34316147779427
92406,20160116,18,PM2.5,126.0
92412,20160116,19,PCA,128.1628228323895
92412,20160116,19,PM2.5,123.0
92418,20160116,20,PCA,133.3031553630718
92418,20160116,20,PM2.5,127.0
92424,20160116,21,PCA,137.21397077861923
92424,20160116,21,PM2.5,128.0
92430,20160116,22,PCA,139.40427394891967
92430,20160116,22,PM2.5,130.0
92436,20160116,23,PCA,146.6663497185294
92436,20160116,23,PM2.5,134.0
92442,20160117,0,PCA,145.33790993335245
92442,20160117,0,PM2.5,136.0
92448,20160117,1,PCA,143.84096829812285
92448,20160117,1,PM2.5,138.0
92454,20160117,2,PCA,85.5854302480378
92454,20160117,2,PM2.5,75.0
92460,20160117,3,PCA,43.29833298112672
92460,20160117,3,PM2.5,29.0
92466,20160117,4,PCA,30.541385909938516
92466,20160117,4,PM2.5,21.0
92472,20160117,5,PCA,26.633846328857466
92472,20160117,5,PM2.5,24.0
92478,20160117,6,PCA,19.58497319129922
92478,20160117,6,PM2.5,21.0
92484,20160117,7,PCA,13.976609596618264
92484,20160117,7,PM2.5,19.0
92490,20160117,8,PCA,10.976991724545005
92490,20160117,8,PM2.5,20.0
92496,20160117,9,PCA,17.10555075713018
92496,20160117,9,PM2.5,33.0
92502,20160117,10,PCA,19.591972440057425
92502,20160117,10,PM2.5,41.0
92508,20160117,11,PCA,6.866032470965236
92508,20160117,11,PM2.5,29.0
92514,20160117,12,PCA,0.6396429799440644
92514,20160117,12,PM2.5,26.0
92520,20160117,13,PCA,0.22172249888273707
92520,20160117,13,PM2.5,31.0
92526,20160117,14,PCA,-12.388297280721554
92526,20160117,14,PM2.5,20.0
92532,20160117,15,PCA,-16.30795551652893
92532,20160117,15,PM2.5,21.0
92538,20160117,16,PCA,-24.855275381164365
92538,20160117,16,PM2.5,16.0
92544,20160117,17,PCA,-29.276545994012846
92544,20160117,17,PM2.5,16.0
92550,20160117,18,PCA,-30.890281558466782
92550,20160117,18,PM2.5,19.0
92556,20160117,19,PCA,-33.903626959131415
92556,20160117,19,PM2.5,21.0
92562,20160117,20,PCA,-36.27123513448129
92562,20160117,20,PM2.5,23.0
92568,20160117,21,PCA,-33.74928038863052
92568,20160117,21,PM2.5,32.0
92574,20160117,22,PCA,-38.26157180732381
92574,20160117,22,PM2.5,28.0
92580,20160117,23,PCA,-50.74245013907922
92580,20160117,23,PM2.5,20.0
92586,20160118,0,PCA,-63.350033417824065
92586,20160118,0,PM2.5,9.0
92592,20160118,1,PCA,-68.88826370722308
92592,20160118,1,PM2.5,3.0
92598,20160118,2,PCA,-67.7173805759295
92598,20160118,2,PM2.5,7.0
92604,20160118,3,PCA,-69.20370864828035
92604,20160118,3,PM2.5,7.0
92610,20160118,4,PCA,-69.38971632196214
92610,20160118,4,PM2.5,9.0
92616,20160118,5,PCA,-73.60612245902678
92616,20160118,5,PM2.5,7.0
92622,20160118,6,PCA,-74.9113616805029
92622,20160118,6,PM2.5,6.0
92628,20160118,7,PCA,-77.57667780941681
92628,20160118,7,PM2.5,3.0
92634,20160118,8,PCA,-76.27007181004697
92634,20160118,8,PM2.5,5.0
92640,20160118,9,PCA,-72.31254020773342
92640,20160118,9,PM2.5,11.0
92646,20160118,10,PCA,-77.84176793984211
92646,20160118,10,PM2.5,6.0
92652,20160118,11,PCA,-76.44262724950424
92652,20160118,11,PM2.5,8.0
92658,20160118,12,PCA,-81.22061272308241
92658,20160118,12,PM2.5,3.0
92664,20160118,13,PCA,-79.47600754002198
92664,20160118,13,PM2.5,7.0
92670,20160118,14,PCA,-79.3222795573651
92670,20160118,14,PM2.5,7.0
92676,20160118,15,PCA,-78.50811128680125
92676,20160118,15,PM2.5,6.0
92682,20160118,16,PCA,-75.56144923242367
92682,20160118,16,PM2.5,8.0
92688,20160118,17,PCA,-72.7776100874478
92688,20160118,17,PM2.5,10.0
92694,20160118,18,PCA,-75.4159644889902
92694,20160118,18,PM2.5,6.0
92700,20160118,19,PCA,-71.89362274432307
92700,20160118,19,PM2.5,10.0
92706,20160118,20,PCA,-66.2525546059762
92706,20160118,20,PM2.5,14.0
92712,20160118,21,PCA,-50.39821216657371
92712,20160118,21,PM2.5,30.0
92718,20160118,22,PCA,-65.93834602581221
92718,20160118,22,PM2.5,13.0
92724,20160118,23,PCA,-59.6865819207235
92724,20160118,23,PM2.5,22.0
92730,20160119,0,PCA,-45.82530161948309
92730,20160119,0,PM2.5,35.0
92736,20160119,1,PCA,-62.572280762953696
92736,20160119,1,PM2.5,14.0
92742,20160119,2,PCA,-62.84136315632455
92742,20160119,2,PM2.5,11.0
92748,20160119,3,PCA,-58.277588006901944
92748,20160119,3,PM2.5,15.0
92754,20160119,4,PCA,-56.73174079601479
92754,20160119,4,PM2.5,17.0
92760,20160119,5,PCA,-58.55413592639811
92760,20160119,5,PM2.5,16.0
92766,20160119,6,PCA,-54.22764921887842
92766,20160119,6,PM2.5,16.0
92772,20160119,7,PCA,-47.5557038815924
92772,20160119,7,PM2.5,20.0
92778,20160119,8,PCA,-32.49048637174318
92778,20160119,8,PM2.5,41.0
92784,20160119,9,PCA,0.4148556810042757
92784,20160119,9,PM2.5,88.0
92790,20160119,10,PCA,32.82983008050315
92790,20160119,10,PM2.5,132.0
92796,20160119,11,PCA,-28.044303891618416
92796,20160119,11,PM2.5,47.0
92802,20160119,12,PCA,-43.19833619946519
92802,20160119,12,PM2.5,25.0
92808,20160119,13,PCA,-50.349848902776095
92808,20160119,13,PM2.5,16.0
92814,20160119,14,PCA,-56.539635004041045
92814,20160119,14,PM2.5,9.0
92820,20160119,15,PCA,-50.57190959706724
92820,20160119,15,PM2.5,18.0
92826,20160119,16,PCA,-50.8217553822777
92826,20160119,16,PM2.5,18.0
92832,20160119,17,PCA,-51.65704273313494
92832,20160119,17,PM2.5,16.0
92838,20160119,18,PCA,-39.786633804189165
92838,20160119,18,PM2.5,30.0
92844,20160119,19,PCA,-44.568400504305416
92844,20160119,19,PM2.5,24.0
92850,20160119,20,PCA,-18.795481533716018
92850,20160119,20,PM2.5,55.0
92856,20160119,21,PCA,-6.940566052101686
92856,20160119,21,PM2.5,69.0
92862,20160119,22,PCA,11.755023160224464
92862,20160119,22,PM2.5,94.0
92868,20160119,23,PCA,20.070528669891768
92868,20160119,23,PM2.5,101.0
92874,20160120,0,PCA,4.991668390893449
92874,20160120,0,PM2.5,77.0
92880,20160120,1,PCA,22.569063263469406
92880,20160120,1,PM2.5,104.0
92886,20160120,2,PCA,27.992119013749917
92886,20160120,2,PM2.5,109.0
92892,20160120,3,PCA,30.479562654038435
92892,20160120,3,PM2.5,102.0
92898,20160120,4,PCA,27.300086085615437
92898,20160120,4,PM2.5,96.0
92904,20160120,5,PCA,25.323123809606596
92904,20160120,5,PM2.5,93.0
92910,20160120,6,PCA,19.447927932237555
92910,20160120,6,PM2.5,81.0
92916,20160120,7,PCA,18.32014850555123
92916,20160120,7,PM2.5,75.0
92922,20160120,8,PCA,49.59442625029069
92922,20160120,8,PM2.5,115.0
92928,20160120,9,PCA,58.38923785875346
92928,20160120,9,PM2.5,125.0
92934,20160120,10,PCA,50.602841317401484
92934,20160120,10,PM2.5,113.0
92940,20160120,11,PCA,29.583768798224394
92940,20160120,11,PM2.5,81.0
92946,20160120,12,PCA,34.21131447752655
92946,20160120,12,PM2.5,84.0
92952,20160120,13,PCA,17.603014519102853
92952,20160120,13,PM2.5,62.0
92958,20160120,14,PCA,4.527579630493723
92958,20160120,14,PM2.5,43.0
92964,20160120,15,PCA,-0.5212541551953497
92964,20160120,15,PM2.5,34.0
92970,20160120,16,PCA,25.0647076056464
92970,20160120,16,PM2.5,66.0
92976,20160120,17,PCA,21.908773072495354
92976,20160120,17,PM2.5,59.0
92982,20160120,18,PCA,28.48572162957054
92982,20160120,18,PM2.5,64.0
92988,20160120,19,PCA,55.451069958840186
92988,20160120,19,PM2.5,96.0
92994,20160120,20,PCA,73.47320504044836
92994,20160120,20,PM2.5,118.0
93000,20160120,21,PCA,81.61137234667068
93000,20160120,21,PM2.5,127.0
93006,20160120,22,PCA,74.3534832937848
93006,20160120,22,PM2.5,116.0
93012,20160120,23,PCA,90.2535546303913
93012,20160120,23,PM2.5,138.0
93018,20160121,0,PCA,88.38016788424754
93018,20160121,0,PM2.5,133.0
93024,20160121,1,PCA,89.90713180673262
93024,20160121,1,PM2.5,133.0
93030,20160121,2,PCA,84.89447031247283
93030,20160121,2,PM2.5,126.0
93036,20160121,3,PCA,87.61349489032544
93036,20160121,3,PM2.5,129.0
93042,20160121,4,PCA,92.27627202252255
93042,20160121,4,PM2.5,135.0
93048,20160121,5,PCA,98.13884862226746
93048,20160121,5,PM2.5,143.0
93054,20160121,6,PCA,95.01933305217662
93054,20160121,6,PM2.5,134.0
93060,20160121,7,PCA,100.84661505146235
93060,20160121,7,PM2.5,138.0
93066,20160121,8,PCA,124.73228933191092
93066,20160121,8,PM2.5,171.0
93072,20160121,9,PCA,145.7978763851386
93072,20160121,9,PM2.5,198.0
93078,20160121,10,PCA,155.26863571346303
93078,20160121,10,PM2.5,206.0
93084,20160121,11,PCA,158.37041641827983
93084,20160121,11,PM2.5,202.0
93090,20160121,12,PCA,151.02283987026922
93090,20160121,12,PM2.5,183.0
93096,20160121,13,PCA,130.78870814771088
93096,20160121,13,PM2.5,150.0
93102,20160121,14,PCA,101.33075159109177
93102,20160121,14,PM2.5,105.0
93108,20160121,15,PCA,71.77301226711988
93108,20160121,15,PM2.5,62.0
93114,20160121,16,PCA,84.16376955836934
93114,20160121,16,PM2.5,78.0
93120,20160121,17,PCA,99.73205707026526
93120,20160121,17,PM2.5,97.0
93126,20160121,18,PCA,73.22851187356888
93126,20160121,18,PM2.5,61.0
93132,20160121,19,PCA,35.16496561668519
93132,20160121,19,PM2.5,14.0
93138,20160121,20,PCA,26.670453662738954
93138,20160121,20,PM2.5,9.0
93144,20160121,21,PCA,22.718682373834287
93144,20160121,21,PM2.5,10.0
93150,20160121,22,PCA,18.944357023220256
93150,20160121,22,PM2.5,12.0
93156,20160121,23,PCA,16.40043880974967
93156,20160121,23,PM2.5,16.0
93162,20160122,0,PCA,18.75806082861211
93162,20160122,0,PM2.5,23.0
93168,20160122,1,PCA,13.40018365209233
93168,20160122,1,PM2.5,21.0
93174,20160122,2,PCA,0.3481374150544122
93174,20160122,2,PM2.5,11.0
93180,20160122,3,PCA,-3.494944869895305
93180,20160122,3,PM2.5,12.0
93186,20160122,4,PCA,-10.233248076427076
93186,20160122,4,PM2.5,10.0
93192,20160122,5,PCA,-18.337250793718564
93192,20160122,5,PM2.5,6.0
93198,20160122,6,PCA,-22.422809072737827
93198,20160122,6,PM2.5,7.0
93204,20160122,7,PCA,-21.761237122034814
93204,20160122,7,PM2.5,14.0
93210,20160122,8,PCA,-31.057650784812132
93210,20160122,8,PM2.5,9.0
93216,20160122,9,PCA,-36.469712242967354
93216,20160122,9,PM2.5,12.0
93222,20160122,10,PCA,-50.65779347455781
93222,20160122,10,PM2.5,4.0
93228,20160122,11,PCA,-58.68382624951956
93228,20160122,11,PM2.5,4.0
93234,20160122,12,PCA,-62.71695399813492
93234,20160122,12,PM2.5,9.0
93240,20160122,13,PCA,-71.22519348067253
93240,20160122,13,PM2.5,5.0
93246,20160122,14,PCA,-75.63389289211962
93246,20160122,14,PM2.5,5.0
93252,20160122,15,PCA,-79.22842403300282
93252,20160122,15,PM2.5,4.0
93258,20160122,16,PCA,-78.64298246735603
93258,20160122,16,PM2.5,6.0
93264,20160122,17,PCA,-79.88886432090985
93264,20160122,17,PM2.5,5.0
93270,20160122,18,PCA,-78.36877383011448
93270,20160122,18,PM2.5,7.0
93276,20160122,19,PCA,-78.16157493938962
93276,20160122,19,PM2.5,7.0
93282,20160122,20,PCA,-78.36248822941381
93282,20160122,20,PM2.5,7.0
93288,20160122,21,PCA,-78.98117712313278
93288,20160122,21,PM2.5,6.0
93294,20160122,22,PCA,-79.78820810547457
93294,20160122,22,PM2.5,5.0
93300,20160122,23,PCA,-73.13159795580262
93300,20160122,23,PM2.5,16.0
93306,20160123,0,PCA,-76.63673984845546
93306,20160123,0,PM2.5,11.0
93312,20160123,1,PCA,-75.14796141163761
93312,20160123,1,PM2.5,16.0
93318,20160123,2,PCA,-79.41923457996565
93318,20160123,2,PM2.5,10.0
93324,20160123,3,PCA,-83.2705281466582
93324,20160123,3,PM2.5,3.0
93330,20160123,4,PCA,-85.05070120912436
93330,20160123,4,PM2.5,3.0
93336,20160123,5,PCA,-84.24712018577742
93336,20160123,5,PM2.5,4.0
93342,20160123,6,PCA,-82.08234671093888
93342,20160123,6,PM2.5,5.0
93348,20160123,7,PCA,-81.88143342091473
93348,20160123,7,PM2.5,5.0
93354,20160123,8,PCA,-80.35545647026505
93354,20160123,8,PM2.5,7.0
93360,20160123,9,PCA,-79.88314782027709
93360,20160123,9,PM2.5,8.0
93366,20160123,10,PCA,-79.86032536494093
93366,20160123,10,PM2.5,7.0
93372,20160123,11,PCA,-79.8998582937138
93372,20160123,11,PM2.5,8.0
93378,20160123,12,PCA,-77.8941307651855
93378,20160123,12,PM2.5,10.0
93384,20160123,13,PCA,-80.7463687989998
93384,20160123,13,PM2.5,6.0
93390,20160123,14,PCA,-79.93305221595732
93390,20160123,14,PM2.5,7.0
93396,20160123,15,PCA,-81.39967179868468
93396,20160123,15,PM2.5,5.0
93402,20160123,16,PCA,-80.58635521564221
93402,20160123,16,PM2.5,6.0
93408,20160123,17,PCA,-76.5746897078819
93408,20160123,17,PM2.5,12.0
93414,20160123,18,PCA,-79.86537947206187
93414,20160123,18,PM2.5,8.0
93420,20160123,19,PCA,-75.80090605361235
93420,20160123,19,PM2.5,14.0
93426,20160123,20,PCA,-82.03903681907454
93426,20160123,20,PM2.5,5.0
93432,20160123,21,PCA,-82.67166369208861
93432,20160123,21,PM2.5,3.0
93438,20160123,22,PCA,-77.39495488900386
93438,20160123,22,PM2.5,11.0
93444,20160123,23,PCA,-80.83405467218732
93444,20160123,23,PM2.5,6.0
93450,20160124,0,PCA,-77.38800629092437
93450,20160124,0,PM2.5,11.0
93456,20160124,1,PCA,-81.4454903281583
93456,20160124,1,PM2.5,6.0
93462,20160124,2,PCA,-79.4667245270015
93462,20160124,2,PM2.5,9.0
93468,20160124,3,PCA,-77.86353038867645
93468,20160124,3,PM2.5,7.0
93474,20160124,4,PCA,-72.095605757313
93474,20160124,4,PM2.5,11.0
93480,20160124,5,PCA,-70.8580830925085
93480,20160124,5,PM2.5,7.0
93486,20160124,6,PCA,-68.73017153435269
93486,20160124,6,PM2.5,6.0
93492,20160124,7,PCA,-63.441598340021464
93492,20160124,7,PM2.5,10.0
93498,20160124,8,PCA,-59.42435404171537
93498,20160124,8,PM2.5,12.0
93504,20160124,9,PCA,-53.743662736864394
93504,20160124,9,PM2.5,14.0
93510,20160124,10,PCA,-50.0893750872125
93510,20160124,10,PM2.5,15.0
93516,20160124,11,PCA,-47.0595655725291
93516,20160124,11,PM2.5,17.0
93522,20160124,12,PCA,-48.013586390152035
93522,20160124,12,PM2.5,14.0
93528,20160124,13,PCA,-48.13406704473672
93528,20160124,13,PM2.5,13.0
93534,20160124,14,PCA,-45.01822434350698
93534,20160124,14,PM2.5,14.0
93540,20160124,15,PCA,-51.394340255236685
93540,20160124,15,PM2.5,4.0
93546,20160124,16,PCA,-45.625708813718305
93546,20160124,16,PM2.5,12.0
93552,20160124,17,PCA,-44.885687577893215
93552,20160124,17,PM2.5,12.0
93558,20160124,18,PCA,-43.19681558109207
93558,20160124,18,PM2.5,13.0
93564,20160124,19,PCA,-42.5450710790835
93564,20160124,19,PM2.5,12.0
93570,20160124,20,PCA,-38.97835335309324
93570,20160124,20,PM2.5,16.0
93576,20160124,21,PCA,-42.56619015937686
93576,20160124,21,PM2.5,9.0
93582,20160124,22,PCA,-44.225690243608724
93582,20160124,22,PM2.5,7.0
93588,20160124,23,PCA,-42.63773831877524
93588,20160124,23,PM2.5,8.0
93594,20160125,0,PCA,-40.10722123366639
93594,20160125,0,PM2.5,10.0
93600,20160125,1,PCA,-36.35573219488769
93600,20160125,1,PM2.5,15.0
93606,20160125,2,PCA,-40.00890733012573
93606,20160125,2,PM2.5,9.0
93612,20160125,3,PCA,-40.05791196206178
93612,20160125,3,PM2.5,10.0
93618,20160125,4,PCA,-35.97354196771309
93618,20160125,4,PM2.5,16.0
93624,20160125,5,PCA,-40.39695830535996
93624,20160125,5,PM2.5,12.0
93630,20160125,6,PCA,-38.62926254698436
93630,20160125,6,PM2.5,15.0
93636,20160125,7,PCA,-33.477760267701996
93636,20160125,7,PM2.5,21.0
93642,20160125,8,PCA,-33.48132678008976
93642,20160125,8,PM2.5,22.0
93648,20160125,9,PCA,-32.74714819134284
93648,20160125,9,PM2.5,26.0
93654,20160125,10,PCA,-34.118027351801935
93654,20160125,10,PM2.5,28.0
93660,20160125,11,PCA,-36.14308296002844
93660,20160125,11,PM2.5,27.0
93666,20160125,12,PCA,-41.03774580943812
93666,20160125,12,PM2.5,22.0
93672,20160125,13,PCA,-43.452952296609155
93672,20160125,13,PM2.5,19.0
93678,20160125,14,PCA,-43.77519792873942
93678,20160125,14,PM2.5,20.0
93684,20160125,15,PCA,-43.816097635406024
93684,20160125,15,PM2.5,20.0
93690,20160125,16,PCA,-43.06253756113222
93690,20160125,16,PM2.5,21.0
93696,20160125,17,PCA,-41.58287549940733
93696,20160125,17,PM2.5,22.0
93702,20160125,18,PCA,-33.655831954007816
93702,20160125,18,PM2.5,33.0
93708,20160125,19,PCA,-29.820528194097925
93708,20160125,19,PM2.5,38.0
93714,20160125,20,PCA,-32.10955928661261
93714,20160125,20,PM2.5,35.0
93720,20160125,21,PCA,-22.99744827120652
93720,20160125,21,PM2.5,47.0
93726,20160125,22,PCA,-30.14009459945778
93726,20160125,22,PM2.5,36.0
93732,20160125,23,PCA,-34.55212664200154
93732,20160125,23,PM2.5,33.0
93738,20160126,0,PCA,-34.71147722798033
93738,20160126,0,PM2.5,33.0
93744,20160126,1,PCA,-37.4033025375907
93744,20160126,1,PM2.5,29.0
93750,20160126,2,PCA,-49.56162131670771
93750,20160126,2,PM2.5,15.0
93756,20160126,3,PCA,-48.99593205346057
93756,20160126,3,PM2.5,15.0
93762,20160126,4,PCA,-45.35979439575584
93762,20160126,4,PM2.5,20.0
93768,20160126,5,PCA,-41.45903938700561
93768,20160126,5,PM2.5,24.0
93774,20160126,6,PCA,-39.219267793773824
93774,20160126,6,PM2.5,26.0
93780,20160126,7,PCA,-40.56498552885506
93780,20160126,7,PM2.5,25.0
93786,20160126,8,PCA,-36.080061231173936
93786,20160126,8,PM2.5,29.0
93792,20160126,9,PCA,-32.96066161060897
93792,20160126,9,PM2.5,35.0
93798,20160126,10,PCA,-42.04415394855578
93798,20160126,10,PM2.5,23.0
93804,20160126,11,PCA,-45.918798917455916
93804,20160126,11,PM2.5,20.0
93810,20160126,12,PCA,-51.753544605193426
93810,20160126,12,PM2.5,13.0
93816,20160126,13,PCA,-54.64810252939672
93816,20160126,13,PM2.5,10.0
93822,20160126,14,PCA,-51.74841533168272
93822,20160126,14,PM2.5,14.0
93828,20160126,15,PCA,-50.22137624280791
93828,20160126,15,PM2.5,16.0
93834,20160126,16,PCA,-50.39617949298199
93834,20160126,16,PM2.5,17.0
93840,20160126,17,PCA,-54.475043437401666
93840,20160126,17,PM2.5,12.0
93846,20160126,18,PCA,-55.07390789197126
93846,20160126,18,PM2.5,12.0
93852,20160126,19,PCA,-53.48680765465919
93852,20160126,19,PM2.5,15.0
93858,20160126,20,PCA,-44.80189812502299
93858,20160126,20,PM2.5,25.0
93864,20160126,21,PCA,-35.215354495391644
93864,20160126,21,PM2.5,38.0
93870,20160126,22,PCA,-30.724601407131463
93870,20160126,22,PM2.5,44.0
93876,20160126,23,PCA,-33.593451461971014
93876,20160126,23,PM2.5,39.0
93882,20160127,0,PCA,-27.937975300539527
93882,20160127,0,PM2.5,46.0
93888,20160127,1,PCA,-28.025724321291253
93888,20160127,1,PM2.5,45.0
93894,20160127,2,PCA,-12.800053616314893
93894,20160127,2,PM2.5,67.0
93900,20160127,3,PCA,-8.78564193007464
93900,20160127,3,PM2.5,72.0
93906,20160127,4,PCA,-6.545942473592618
93906,20160127,4,PM2.5,75.0
93912,20160127,5,PCA,-20.29679021816072
93912,20160127,5,PM2.5,53.0
93918,20160127,6,PCA,-17.136952867126777
93918,20160127,6,PM2.5,58.0
93924,20160127,7,PCA,-8.909093198466138
93924,20160127,7,PM2.5,71.0
93930,20160127,8,PCA,-10.77330558802873
93930,20160127,8,PM2.5,68.0
93936,20160127,9,PCA,11.22792465526953
93936,20160127,9,PM2.5,96.0
93942,20160127,10,PCA,11.477421218242652
93942,20160127,10,PM2.5,93.0
93948,20160127,11,PCA,-7.327630179712877
93948,20160127,11,PM2.5,64.0
93954,20160127,12,PCA,-14.37856183397828
93954,20160127,12,PM2.5,53.0
93960,20160127,13,PCA,-24.24831483863118
93960,20160127,13,PM2.5,38.0
93966,20160127,14,PCA,-31.20857767486374
93966,20160127,14,PM2.5,28.0
93972,20160127,15,PCA,-24.95810821091896
93972,20160127,15,PM2.5,35.0
93978,20160127,16,PCA,-16.049934213518533
93978,20160127,16,PM2.5,45.0
93984,20160127,17,PCA,-4.180591686244498
93984,20160127,17,PM2.5,59.0
93990,20160127,18,PCA,7.309575833907503
93990,20160127,18,PM2.5,68.0
93996,20160127,19,PCA,18.249533070669315
93996,20160127,19,PM2.5,76.0
94002,20160127,20,PCA,29.85091177826633
94002,20160127,20,PM2.5,88.0
94008,20160127,21,PCA,37.23016026342533
94008,20160127,21,PM2.5,96.0
94014,20160127,22,PCA,38.59877806888149
94014,20160127,22,PM2.5,98.0
94020,20160127,23,PCA,58.24608748615206
94020,20160127,23,PM2.5,122.0
94026,20160128,0,PCA,69.56630013988084
94026,20160128,0,PM2.5,137.0
94032,20160128,1,PCA,83.00177720946903
94032,20160128,1,PM2.5,151.0
94038,20160128,2,PCA,75.48641708294527
94038,20160128,2,PM2.5,137.0
94044,20160128,3,PCA,90.31050361605757
94044,20160128,3,PM2.5,155.0
94050,20160128,4,PCA,110.02927931424128
94050,20160128,4,PM2.5,178.0
94056,20160128,5,PCA,123.8832614727255
94056,20160128,5,PM2.5,187.0
94062,20160128,6,PCA,119.32243078497804
94062,20160128,6,PM2.5,174.0
94068,20160128,7,PCA,111.95813542783485
94068,20160128,7,PM2.5,161.0
94074,20160128,8,PCA,110.85252992658039
94074,20160128,8,PM2.5,155.0
94080,20160128,9,PCA,135.71858597902047
94080,20160128,9,PM2.5,184.0
94086,20160128,10,PCA,147.1507524173737
94086,20160128,10,PM2.5,196.0
94092,20160128,11,PCA,111.88583741933661
94092,20160128,11,PM2.5,140.0
94098,20160128,12,PCA,115.43793240809192
94098,20160128,12,PM2.5,139.0
94104,20160128,13,PCA,101.96812168587235
94104,20160128,13,PM2.5,115.0
94110,20160128,14,PCA,90.17630585325581
94110,20160128,14,PM2.5,94.0
94116,20160128,15,PCA,68.4744009382072
94116,20160128,15,PM2.5,63.0
94122,20160128,16,PCA,46.861345516622606
94122,20160128,16,PM2.5,34.0
94128,20160128,17,PCA,56.7984886777175
94128,20160128,17,PM2.5,49.0
94134,20160128,18,PCA,65.10597433928429
94134,20160128,18,PM2.5,54.0
94140,20160128,19,PCA,85.70422863073932
94140,20160128,19,PM2.5,81.0
94146,20160128,20,PCA,101.88427455981518
94146,20160128,20,PM2.5,105.0
94152,20160128,21,PCA,124.92984233385326
94152,20160128,21,PM2.5,139.0
94158,20160128,22,PCA,119.77324213467382
94158,20160128,22,PM2.5,130.0
94164,20160128,23,PCA,118.26481256529479
94164,20160128,23,PM2.5,125.0
94170,20160129,0,PCA,90.37599434031624
94170,20160129,0,PM2.5,89.0
94176,20160129,1,PCA,85.95148499368194
94176,20160129,1,PM2.5,89.0
94182,20160129,2,PCA,79.309654605561
94182,20160129,2,PM2.5,83.0
94188,20160129,3,PCA,61.01290580528358
94188,20160129,3,PM2.5,59.0
