,date,hour,type,定陵
306546,20200401,17,PCA,-71.70569730422476
306546,20200401,17,PM2.5,5.0
306552,20200401,18,PCA,-69.72587234391314
306552,20200401,18,PM2.5,8.0
306558,20200401,19,PCA,-62.36962888651648
306558,20200401,19,PM2.5,10.0
306564,20200401,20,PCA,-61.82324254280162
306564,20200401,20,PM2.5,9.0
306570,20200401,21,PCA,-58.30762479641739
306570,20200401,21,PM2.5,9.0
306576,20200401,22,PCA,-55.325531695714126
306576,20200401,22,PM2.5,16.0
306582,20200401,23,PCA,-64.78061063329751
306582,20200401,23,PM2.5,11.0
306588,20200402,0,PCA,-64.80098215160724
306588,20200402,0,PM2.5,11.0
306594,20200402,1,PCA,-67.31414588839203
306594,20200402,1,PM2.5,11.0
306600,20200402,2,PCA,-76.83376701739768
306600,20200402,2,PM2.5,9.0
306606,20200402,3,PCA,-78.51404777757658
306606,20200402,3,PM2.5,3.0
306612,20200402,4,PCA,-77.79681978282845
306612,20200402,4,PM2.5,1.0
306618,20200402,5,PCA,-76.9070887230709
306618,20200402,5,PM2.5,3.0
306624,20200402,6,PCA,-73.56315994383046
306624,20200402,6,PM2.5,7.0
306630,20200402,7,PCA,-67.77397039010994
306630,20200402,7,PM2.5,10.0
306636,20200402,8,PCA,-69.40852118134511
306636,20200402,8,PM2.5,10.0
306642,20200402,9,PCA,-73.33354711475468
306642,20200402,9,PM2.5,9.0
306648,20200402,10,PCA,-75.19631786546773
306648,20200402,10,PM2.5,5.0
306672,20200402,14,PCA,-72.05558868326204
306672,20200402,14,PM2.5,6.0
306678,20200402,15,PCA,-76.43507512924984
306678,20200402,15,PM2.5,2.0
306684,20200402,16,PCA,-70.44463375069954
306684,20200402,16,PM2.5,8.0
306690,20200402,17,PCA,-70.39096137397355
306690,20200402,17,PM2.5,7.0
306696,20200402,18,PCA,-62.17467579074786
306696,20200402,18,PM2.5,4.0
306702,20200402,19,PCA,-77.89781794974404
306702,20200402,19,PM2.5,1.0
