,date,hour,type,亦庄
2334,20140419,21,PCA,-31.361529125799816
2334,20140419,21,PM2.5,48.0
2340,20140419,22,PCA,-19.912346675212337
2340,20140419,22,PM2.5,57.0
2346,20140419,23,PCA,-14.54029285882593
2346,20140419,23,PM2.5,65.0
2352,20140420,0,PCA,-8.086184065401754
2352,20140420,0,PM2.5,62.0
2358,20140420,1,PCA,1.5715466885726157
2358,20140420,1,PM2.5,71.0
2364,20140420,2,PCA,26.94219083733376
2364,20140420,2,PM2.5,96.0
2370,20140420,3,PCA,42.46331274132396
2370,20140420,3,PM2.5,103.0
2376,20140420,4,PCA,33.39508558786466
2376,20140420,4,PM2.5,84.0
2382,20140420,5,PCA,49.70570041409703
2382,20140420,5,PM2.5,101.0
2388,20140420,6,PCA,58.53206421402471
2388,20140420,6,PM2.5,108.0
2394,20140420,7,PCA,91.14206364757545
2394,20140420,7,PM2.5,141.0
2400,20140420,8,PCA,57.46154039239186
2400,20140420,8,PM2.5,97.0
2406,20140420,9,PCA,52.48835124266913
2406,20140420,9,PM2.5,96.0
2412,20140420,10,PCA,5.1191620961382664
2412,20140420,10,PM2.5,55.0
2418,20140420,11,PCA,-44.64088352495501
2418,20140420,11,PM2.5,21.0
2424,20140420,12,PCA,-50.683642140910415
2424,20140420,12,PM2.5,39.0
2430,20140420,13,PCA,-78.67307232992037
2430,20140420,13,PM2.5,21.0
2436,20140420,14,PCA,-104.60334747027721
2436,20140420,14,PM2.5,3.0
2442,20140420,15,PCA,-83.78959048400444
2442,20140420,15,PM2.5,30.0
2448,20140420,16,PCA,-78.26235104702273
2448,20140420,16,PM2.5,40.0
2454,20140420,17,PCA,-67.58722398840835
2454,20140420,17,PM2.5,50.0
2460,20140420,18,PCA,-67.19073914650464
2460,20140420,18,PM2.5,39.0
2466,20140420,19,PCA,-41.408737381583194
2466,20140420,19,PM2.5,58.0
2472,20140420,20,PCA,-22.822928609935484
2472,20140420,20,PM2.5,67.0
2478,20140420,21,PCA,-7.734786023960944
2478,20140420,21,PM2.5,76.0
2484,20140420,22,PCA,8.059871952670031
2484,20140420,22,PM2.5,81.0
2616,20140422,4,PCA,70.90355397002263
2616,20140422,4,PM2.5,112.0
2622,20140422,5,PCA,76.5555283327429
2622,20140422,5,PM2.5,117.0
2628,20140422,6,PCA,75.58518725504989
2628,20140422,6,PM2.5,112.0
2634,20140422,7,PCA,45.75507489226595
2634,20140422,7,PM2.5,77.0
2640,20140422,8,PCA,17.48485961987424
2640,20140422,8,PM2.5,58.0
2646,20140422,9,PCA,-15.170580566319696
2646,20140422,9,PM2.5,44.0
2652,20140422,10,PCA,-16.048435569487967
2652,20140422,10,PM2.5,52.0
2658,20140422,11,PCA,-15.89011430827949
2658,20140422,11,PM2.5,58.0
2664,20140422,12,PCA,-20.231942950335764
2664,20140422,12,PM2.5,66.0
2670,20140422,13,PCA,-26.38532777938769
2670,20140422,13,PM2.5,70.0
2676,20140422,14,PCA,-32.04492829376543
2676,20140422,14,PM2.5,66.0
2682,20140422,15,PCA,-42.27191681374597
2682,20140422,15,PM2.5,55.0
2688,20140422,16,PCA,-44.83644497779234
2688,20140422,16,PM2.5,54.0
2694,20140422,18,PCA,-47.40097314183867
2694,20140422,18,PM2.5,53.0
2700,20140422,19,PCA,-40.917373557494855
2700,20140422,19,PM2.5,56.0
2706,20140422,20,PCA,-21.127871606635733
2706,20140422,20,PM2.5,70.0
2712,20140422,21,PCA,1.1826091348506085
2712,20140422,21,PM2.5,91.0
2718,20140422,22,PCA,26.212001572358698
2718,20140422,22,PM2.5,105.0
2724,20140422,23,PCA,29.02429283099874
2724,20140422,23,PM2.5,98.0
2730,20140423,0,PCA,27.561266657527824
2730,20140423,0,PM2.5,92.0
2736,20140423,1,PCA,23.803548191300706
2736,20140423,1,PM2.5,87.0
2742,20140423,2,PCA,21.975173785086007
2742,20140423,2,PM2.5,91.0
2748,20140423,3,PCA,25.209387700600132
2748,20140423,3,PM2.5,96.0
2754,20140423,4,PCA,28.56742416829035
2754,20140423,4,PM2.5,97.0
2760,20140423,5,PCA,43.494269207625045
2760,20140423,5,PM2.5,110.0
2766,20140423,6,PCA,62.83642216997783
2766,20140423,6,PM2.5,127.0
2772,20140423,7,PCA,87.83624342666741
2772,20140423,7,PM2.5,144.0
2778,20140423,8,PCA,110.62772250925025
2778,20140423,8,PM2.5,155.0
2784,20140423,9,PCA,136.34479238033387
2784,20140423,9,PM2.5,173.0
2790,20140423,10,PCA,159.1883914991205
2790,20140423,10,PM2.5,191.0
2796,20140423,11,PCA,170.03498730403516
2796,20140423,11,PM2.5,195.0
2802,20140423,12,PCA,155.94479319634326
2802,20140423,12,PM2.5,175.0
2808,20140423,13,PCA,160.53223834048705
2808,20140423,13,PM2.5,181.0
2814,20140423,14,PCA,145.21721912841238
2814,20140423,14,PM2.5,170.0
2820,20140423,15,PCA,123.19971911098717
2820,20140423,15,PM2.5,153.0
2826,20140423,16,PCA,105.46976840031512
2826,20140423,16,PM2.5,141.0
2832,20140423,17,PCA,85.01512655382315
2832,20140423,17,PM2.5,125.0
2838,20140423,18,PCA,52.50678814419443
2838,20140423,18,PM2.5,102.0
2844,20140429,2,PCA,10.449906806716431
2844,20140429,2,PM2.5,84.0
2850,20140429,3,PCA,16.508003981556637
2850,20140429,3,PM2.5,85.1
2856,20140429,4,PCA,34.60301687095542
2856,20140429,4,PM2.5,90.4
2862,20140429,5,PCA,39.101640762503024
2862,20140429,5,PM2.5,94.8
2868,20140429,6,PCA,37.45899145247811
2868,20140429,6,PM2.5,92.3
2874,20140429,7,PCA,46.375263882011026
2874,20140429,7,PM2.5,103.7
2880,20140429,8,PCA,49.54952964296327
2880,20140429,8,PM2.5,110.2
2886,20140429,9,PCA,63.84146878140108
2886,20140429,9,PM2.5,129.2
2892,20140429,10,PCA,71.24562707561715
2892,20140429,10,PM2.5,140.3
2898,20140429,11,PCA,62.88725929044792
2898,20140429,11,PM2.5,135.3
2904,20140429,12,PCA,51.897584950419166
2904,20140429,12,PM2.5,127.6
2910,20140429,13,PCA,53.672289068583005
2910,20140429,13,PM2.5,135.5
2916,20140429,14,PCA,22.92415323829596
2916,20140429,14,PM2.5,101.9
2922,20140429,15,PCA,9.894777817184393
2922,20140429,15,PM2.5,89.2
2928,20140429,16,PCA,9.33165237445561
2928,20140429,16,PM2.5,90.0
2934,20140429,17,PCA,4.846832220884818
2934,20140429,17,PM2.5,83.3
2940,20140429,18,PCA,6.488286498168969
2940,20140429,18,PM2.5,83.3
2946,20140429,19,PCA,15.675643485381885
2946,20140429,19,PM2.5,90.2
2952,20140429,20,PCA,46.83783000009868
2952,20140429,20,PM2.5,123.4
2958,20140429,21,PCA,54.42398675914453
2958,20140429,21,PM2.5,120.2
2964,20140429,22,PCA,55.84575641631736
2964,20140429,22,PM2.5,113.7
2970,20140429,23,PCA,51.746178237359025
2970,20140429,23,PM2.5,107.8
2976,20140430,0,PCA,55.09437497266392
2976,20140430,0,PM2.5,112.6
2982,20140430,1,PCA,50.113928767544124
2982,20140430,1,PM2.5,106.7
2988,20140430,2,PCA,39.04989848290945
2988,20140430,2,PM2.5,98.6
2994,20140430,3,PCA,45.73216993486562
2994,20140430,3,PM2.5,99.5
3000,20140430,4,PCA,47.67066439679975
3000,20140430,4,PM2.5,98.6
3006,20140430,5,PCA,52.01572144233852
3006,20140430,5,PM2.5,99.6
3012,20140430,6,PCA,51.052306911667394
3012,20140430,6,PM2.5,97.8
3018,20140430,7,PCA,58.6427500696166
3018,20140430,7,PM2.5,104.6
3024,20140430,8,PCA,73.76888746193279
3024,20140430,8,PM2.5,123.5
3030,20140430,9,PCA,89.39335002159274
3030,20140430,9,PM2.5,141.5
3036,20140430,10,PCA,88.82901075338992
3036,20140430,10,PM2.5,149.0
3042,20140430,11,PCA,61.48812435580889
3042,20140430,11,PM2.5,129.2
3048,20140430,12,PCA,47.84504479697145
3048,20140430,12,PM2.5,121.8
3054,20140430,13,PCA,30.8967669207631
3054,20140430,13,PM2.5,104.2
3060,20140430,14,PCA,32.52009346447265
3060,20140430,14,PM2.5,110.0
3066,20140430,15,PCA,19.195278919044785
3066,20140430,15,PM2.5,93.6
3072,20140430,16,PCA,8.56128489931537
3072,20140430,16,PM2.5,79.6
3078,20140430,17,PCA,4.281675522681741
3078,20140430,17,PM2.5,74.8
3084,20140430,18,PCA,5.98017294281721
3084,20140430,18,PM2.5,75.6
3090,20140430,19,PCA,7.971168567998651
3090,20140430,19,PM2.5,73.7
3096,20140430,20,PCA,24.334912489197187
3096,20140430,20,PM2.5,88.0
3102,20140430,21,PCA,51.77750356253664
3102,20140430,21,PM2.5,113.2
3108,20140430,22,PCA,54.42541552535374
3108,20140430,22,PM2.5,113.7
3114,20140430,23,PCA,51.88432616965722
3114,20140430,23,PM2.5,112.2
3120,20140501,0,PCA,43.17448347575137
3120,20140501,0,PM2.5,106.6
3126,20140501,1,PCA,53.62998955143861
3126,20140501,1,PM2.5,118.4
3132,20140501,2,PCA,59.962501911134815
3132,20140501,2,PM2.5,126.5
3138,20140501,3,PCA,66.6650005641752
3138,20140501,3,PM2.5,132.3
3144,20140501,4,PCA,78.80524611396258
3144,20140501,4,PM2.5,143.6
3150,20140501,5,PCA,85.00786520028268
3150,20140501,5,PM2.5,147.3
3156,20140501,6,PCA,99.90069753460317
3156,20140501,6,PM2.5,162.4
3162,20140501,7,PCA,107.97938955077716
3162,20140501,7,PM2.5,171.6
3168,20140501,8,PCA,114.24324880860328
3168,20140501,8,PM2.5,180.4
3174,20140501,9,PCA,116.16313121544738
3174,20140501,9,PM2.5,184.0
3180,20140501,10,PCA,98.5113377041108
3180,20140501,10,PM2.5,164.1
3186,20140501,11,PCA,78.33647102548002
3186,20140501,11,PM2.5,142.5
3192,20140501,12,PCA,81.74936570511225
3192,20140501,12,PM2.5,151.4
3198,20140501,13,PCA,95.45655954241175
3198,20140501,13,PM2.5,170.1
3204,20140501,14,PCA,77.3807459000357
3204,20140501,14,PM2.5,142.6
3210,20140501,15,PCA,66.63469429825237
3210,20140501,15,PM2.5,132.1
3216,20140501,16,PCA,69.4405686726285
3216,20140501,16,PM2.5,133.5
3222,20140501,17,PCA,69.85862401638977
3222,20140501,17,PM2.5,129.9
3228,20140501,18,PCA,66.3387593703662
3228,20140501,18,PM2.5,116.8
3234,20140501,19,PCA,79.81826497623057
3234,20140501,19,PM2.5,116.6
3240,20140501,20,PCA,64.09860365380094
3240,20140501,20,PM2.5,91.5
3246,20140501,21,PCA,50.82725413790453
3246,20140501,21,PM2.5,78.4
3252,20140501,22,PCA,31.202031293653874
3252,20140501,22,PM2.5,55.0
3258,20140501,23,PCA,25.39256881003423
3258,20140501,23,PM2.5,47.5
3264,20140502,0,PCA,20.848903391694833
3264,20140502,0,PM2.5,43.5
3270,20140502,1,PCA,13.658149938603211
3270,20140502,1,PM2.5,39.9
3276,20140502,2,PCA,8.593252269103674
3276,20140502,2,PM2.5,37.8
3426,20140503,3,PCA,-37.882552767640654
3426,20140503,3,PM2.5,41.1
3432,20140503,4,PCA,-37.649651570090626
3432,20140503,4,PM2.5,41.4
3438,20140503,5,PCA,-36.23035217835524
3438,20140503,5,PM2.5,44.4
3444,20140503,6,PCA,-30.95120533809244
3444,20140503,6,PM2.5,53.4
3450,20140503,7,PCA,-25.512975768083106
3450,20140503,7,PM2.5,62.8
3456,20140503,8,PCA,-18.54528728806812
3456,20140503,8,PM2.5,77.0
3462,20140503,9,PCA,-31.277757440023688
3462,20140503,9,PM2.5,66.8
3468,20140503,10,PCA,-18.428729503758234
3468,20140503,10,PM2.5,84.9
3474,20140503,11,PCA,-15.681723719150026
3474,20140503,11,PM2.5,91.3
3480,20140503,12,PCA,-24.796286190687276
3480,20140503,12,PM2.5,83.7
3486,20140503,13,PCA,-32.77767148012492
3486,20140503,13,PM2.5,76.1
3492,20140503,14,PCA,-33.55837857316863
3492,20140503,14,PM2.5,69.0
3498,20140503,15,PCA,-51.56288592667725
3498,20140503,15,PM2.5,45.2
3504,20140503,16,PCA,-51.56110889242378
3504,20140503,16,PM2.5,40.4
3510,20140503,17,PCA,-47.766637700381295
3510,20140503,17,PM2.5,47.6
3516,20140503,18,PCA,-20.29405023029956
3516,20140503,18,PM2.5,87.6
3522,20140503,19,PCA,15.499328842259962
3522,20140503,19,PM2.5,130.4
3528,20140503,20,PCA,2.0044025940023693
3528,20140503,20,PM2.5,100.9
3534,20140503,21,PCA,-18.56142837060427
3534,20140503,21,PM2.5,64.9
3540,20140503,22,PCA,-32.80953833013045
3540,20140503,22,PM2.5,41.9
3546,20140503,23,PCA,-27.76948678928213
3546,20140503,23,PM2.5,48.9
3552,20140504,0,PCA,-26.92965626295616
3552,20140504,0,PM2.5,48.0
3558,20140504,1,PCA,-31.516578669423158
3558,20140504,1,PM2.5,40.0
3564,20140504,2,PCA,-26.323747655558286
3564,20140504,2,PM2.5,46.7
3570,20140504,3,PCA,-19.71751322970436
3570,20140504,3,PM2.5,55.5
3576,20140504,4,PCA,-37.029307129326526
3576,20140504,4,PM2.5,30.4
3582,20140504,5,PCA,-32.05846886350433
3582,20140504,5,PM2.5,36.0
3588,20140504,6,PCA,-31.383290774945554
3588,20140504,6,PM2.5,34.6
3594,20140504,7,PCA,-29.140034192342178
3594,20140504,7,PM2.5,36.5
3600,20140504,8,PCA,-26.63861883295288
3600,20140504,8,PM2.5,46.0
3606,20140504,9,PCA,-42.656751463656605
3606,20140504,9,PM2.5,25.2
3612,20140504,10,PCA,-30.944900888793192
3612,20140504,10,PM2.5,45.8
3618,20140504,11,PCA,-18.7553096933409
3618,20140504,11,PM2.5,64.8
3624,20140504,12,PCA,-24.623891626760788
3624,20140504,12,PM2.5,54.7
3630,20140504,13,PCA,-41.86988359652493
3630,20140504,13,PM2.5,31.5
3636,20140504,14,PCA,-49.726254954972944
3636,20140504,14,PM2.5,21.0
3642,20140504,15,PCA,-44.835189387100876
3642,20140504,15,PM2.5,29.8
3648,20140504,16,PCA,-54.7995947264323
3648,20140504,16,PM2.5,16.4
3654,20140504,17,PCA,-46.2698181847172
3654,20140504,17,PM2.5,28.7
3660,20140504,18,PCA,-53.46508325023495
3660,20140504,18,PM2.5,22.3
3666,20140504,19,PCA,-59.40271332351083
3666,20140504,19,PM2.5,22.1
3672,20140504,20,PCA,-65.71156389012421
3672,20140504,20,PM2.5,20.5
3678,20140504,21,PCA,-57.74715171446644
3678,20140504,21,PM2.5,30.2
3684,20140504,22,PCA,-45.879918481587495
3684,20140504,22,PM2.5,31.1
3690,20140504,23,PCA,-25.82034787653557
3690,20140504,23,PM2.5,53.0
3696,20140505,0,PCA,-20.900425894264135
3696,20140505,0,PM2.5,58.1
3702,20140505,1,PCA,-24.15451517109523
3702,20140505,1,PM2.5,55.2
3708,20140505,2,PCA,-20.62884569260027
3708,20140505,2,PM2.5,58.2
3714,20140505,3,PCA,-2.4864275850386073
3714,20140505,3,PM2.5,84.4
3720,20140505,4,PCA,-17.28275566387726
3720,20140505,4,PM2.5,61.550000000000004
3726,20140505,5,PCA,-32.07908374271591
3726,20140505,5,PM2.5,38.7
3732,20140505,6,PCA,-36.23631279404321
3732,20140505,6,PM2.5,35.6
3738,20140505,7,PCA,-38.15596347581367
3738,20140505,7,PM2.5,44.7
3744,20140505,8,PCA,-27.245982953731883
3744,20140505,8,PM2.5,71.5
3750,20140505,9,PCA,-50.611020001180655
3750,20140505,9,PM2.5,43.1
3756,20140505,10,PCA,-51.69100654344075
3756,20140505,10,PM2.5,43.9
3762,20140505,11,PCA,-69.54426130197353
3762,20140505,11,PM2.5,22.0
3768,20140505,12,PCA,626.0584136610496
3768,20140505,12,PM2.5,1000.0
4170,20140508,7,PCA,30.554111389164913
4170,20140508,7,PM2.5,119.1
4176,20140508,8,PCA,25.56411363980867
4176,20140508,8,PM2.5,106.8
4182,20140508,9,PCA,19.858171259213286
4182,20140508,9,PM2.5,111.2
4188,20140508,10,PCA,-12.009126256271768
4188,20140508,10,PM2.5,77.8
4194,20140508,11,PCA,-26.459929289160886
4194,20140508,11,PM2.5,64.2
4200,20140508,12,PCA,-36.27147985813005
4200,20140508,12,PM2.5,53.5
4206,20140508,13,PCA,-42.810561758232495
4206,20140508,13,PM2.5,47.0
4212,20140508,14,PCA,-37.348824259970606
4212,20140508,14,PM2.5,52.8
4218,20140508,15,PCA,-33.645311494755695
4218,20140508,15,PM2.5,58.8
4224,20140508,16,PCA,-10.823609179424452
4224,20140508,16,PM2.5,91.6
4230,20140508,17,PCA,-25.420555672854327
4230,20140508,17,PM2.5,65.8
4236,20140508,18,PCA,-30.73202011756847
4236,20140508,18,PM2.5,53.2
4242,20140508,19,PCA,-2.539103309039082
4242,20140508,19,PM2.5,75.9
4248,20140508,20,PCA,-12.597612295180836
4248,20140508,20,PM2.5,58.7
4254,20140508,21,PCA,-8.758270227150312
4254,20140508,21,PM2.5,58.1
4260,20140508,22,PCA,-2.5736542660805615
4260,20140508,22,PM2.5,62.5
4266,20140508,23,PCA,9.72945708137018
4266,20140508,23,PM2.5,71.5
4272,20140509,0,PCA,18.39080447705336
4272,20140509,0,PM2.5,85.5
4278,20140509,1,PCA,1.407076548744689
4278,20140509,1,PM2.5,73.4
4284,20140509,2,PCA,-2.782833844478469
4284,20140509,2,PM2.5,71.7
4290,20140509,3,PCA,-15.89762019945465
4290,20140509,3,PM2.5,57.1
4296,20140509,4,PCA,-4.133460462034045
4296,20140509,4,PM2.5,63.8
4302,20140509,5,PCA,11.404981716828551
4302,20140509,5,PM2.5,78.1
4308,20140509,6,PCA,22.92530495870666
4308,20140509,6,PM2.5,90.7
4314,20140509,7,PCA,38.10382763421083
4314,20140509,7,PM2.5,106.9
4320,20140509,8,PCA,33.353541508486636
4320,20140509,8,PM2.5,102.9
4326,20140509,9,PCA,22.775013464864628
4326,20140509,9,PM2.5,95.9
4332,20140509,10,PCA,12.187964313304885
4332,20140509,10,PM2.5,89.3
4338,20140509,11,PCA,0.700453103495847
4338,20140509,11,PM2.5,78.4
4344,20140509,12,PCA,-1.687611016141538
4344,20140509,12,PM2.5,75.9
4350,20140509,13,PCA,-21.052395239148034
4350,20140509,13,PM2.5,55.2
4356,20140509,14,PCA,-13.836525022496494
4356,20140509,14,PM2.5,59.0
4362,20140509,15,PCA,-3.4783982870892065
4362,20140509,15,PM2.5,69.9
4368,20140509,16,PCA,-34.93749160956086
4368,20140509,16,PM2.5,43.3
4374,20140509,17,PCA,-36.7016638628546
4374,20140509,17,PM2.5,46.0
4380,20140509,18,PCA,-39.3650978392931
4380,20140509,18,PM2.5,39.3
4386,20140509,19,PCA,-37.548412259177965
4386,20140509,19,PM2.5,42.6
4392,20140509,20,PCA,-39.42374706399889
4392,20140509,20,PM2.5,40.1
4398,20140509,21,PCA,-27.552930358837557
4398,20140509,21,PM2.5,51.7
4404,20140509,22,PCA,-24.957370131856262
4404,20140509,22,PM2.5,53.1
4410,20140509,23,PCA,-18.14678113269526
4410,20140509,23,PM2.5,62.1
4416,20140510,0,PCA,-19.927846942042933
4416,20140510,0,PM2.5,60.3
4422,20140510,1,PCA,-23.57530186032837
4422,20140510,1,PM2.5,54.2
4428,20140510,2,PCA,-23.02642747411275
4428,20140510,2,PM2.5,52.3
4434,20140510,3,PCA,-23.19160137080644
4434,20140510,3,PM2.5,48.3
4440,20140510,4,PCA,-26.134132482274918
4440,20140510,4,PM2.5,46.0
4446,20140510,5,PCA,-28.630078355689623
4446,20140510,5,PM2.5,44.1
4452,20140510,6,PCA,-29.277628277780195
4452,20140510,6,PM2.5,43.5
4458,20140510,7,PCA,-22.86484353921107
4458,20140510,7,PM2.5,51.9
4464,20140510,8,PCA,-26.028458038980357
4464,20140510,8,PM2.5,51.5
4470,20140510,9,PCA,-23.73604989379892
4470,20140510,9,PM2.5,59.5
4476,20140510,10,PCA,-18.57685534069705
4476,20140510,10,PM2.5,67.7
4482,20140510,11,PCA,-23.56043903776491
4482,20140510,11,PM2.5,63.8
4488,20140510,12,PCA,-23.74663238932489
4488,20140510,12,PM2.5,66.9
4494,20140510,13,PCA,-31.950932365696882
4494,20140510,13,PM2.5,59.3
4500,20140510,14,PCA,-31.880678528671925
4500,20140510,14,PM2.5,63.8
4506,20140510,15,PCA,-35.12272906786355
4506,20140510,15,PM2.5,60.0
4512,20140510,16,PCA,-46.66392775590366
4512,20140510,16,PM2.5,48.2
4518,20140510,17,PCA,-50.286368311583516
4518,20140510,17,PM2.5,46.4
4524,20140510,18,PCA,-51.04005498919293
4524,20140510,18,PM2.5,43.8
4530,20140510,19,PCA,-48.207858948606344
4530,20140510,19,PM2.5,42.2
4536,20140510,20,PCA,-38.43389480887597
4536,20140510,20,PM2.5,48.0
4542,20140510,21,PCA,-32.16465896017343
4542,20140510,21,PM2.5,46.6
4548,20140510,22,PCA,-32.01580471771724
4548,20140510,22,PM2.5,46.4
4554,20140510,23,PCA,-32.94767936025198
4554,20140510,23,PM2.5,49.2
4560,20140511,0,PCA,-37.26711214682575
4560,20140511,0,PM2.5,38.9
4566,20140511,1,PCA,-28.16352857730728
4566,20140511,1,PM2.5,52.9
4572,20140511,2,PCA,-30.437132952944307
4572,20140511,2,PM2.5,50.5
4578,20140511,3,PCA,-30.256837641254762
4578,20140511,3,PM2.5,53.6
4584,20140511,4,PCA,-31.66542607342537
4584,20140511,4,PM2.5,56.0
4590,20140511,5,PCA,-30.249827543820015
4590,20140511,5,PM2.5,58.4
4596,20140511,6,PCA,-35.561948212081674
4596,20140511,6,PM2.5,48.4
4602,20140511,7,PCA,-43.85208795590667
4602,20140511,7,PM2.5,38.4
4608,20140511,8,PCA,-53.11738282977512
4608,20140511,8,PM2.5,33.1
4614,20140511,9,PCA,-55.50500760198551
4614,20140511,9,PM2.5,30.1
4620,20140511,10,PCA,-58.32751202086423
4620,20140511,10,PM2.5,26.1
4626,20140511,11,PCA,-61.727947054331345
4626,20140511,11,PM2.5,23.5
4632,20140511,12,PCA,-68.3414680742968
4632,20140511,12,PM2.5,20.3
4638,20140511,13,PCA,-73.6372228485709
4638,20140511,13,PM2.5,16.9
4644,20140511,14,PCA,-83.62805115122026
4644,20140511,14,PM2.5,3.0
4650,20140511,15,PCA,-77.62284245504543
4650,20140511,15,PM2.5,15.7
4656,20140511,16,PCA,-80.62443322013715
4656,20140511,16,PM2.5,13.4
4662,20140511,17,PCA,-89.15906397207485
4662,20140511,17,PM2.5,3.0
4668,20140511,18,PCA,-84.55140959474026
4668,20140511,18,PM2.5,9.1
4674,20140511,19,PCA,-73.8478152685909
4674,20140511,19,PM2.5,23.6
4680,20140511,20,PCA,-81.0421921808367
4680,20140511,20,PM2.5,16.1
4686,20140511,21,PCA,-79.64378784586434
4686,20140511,21,PM2.5,20.7
4692,20140511,22,PCA,-81.7751629786655
4692,20140511,22,PM2.5,15.7
4698,20140511,23,PCA,-81.97212752780014
4698,20140511,23,PM2.5,17.4
4704,20140512,0,PCA,-72.92804806102468
4704,20140512,0,PM2.5,23.8
4710,20140512,1,PCA,-64.46566375340157
4710,20140512,1,PM2.5,37.9
4716,20140512,2,PCA,-62.91496419762585
4716,20140512,2,PM2.5,38.0
4722,20140512,3,PCA,-62.31276006018664
4722,20140512,3,PM2.5,37.5
4728,20140512,4,PCA,-63.62203680368746
4728,20140512,4,PM2.5,34.9
4734,20140512,5,PCA,-62.52216041103206
4734,20140512,5,PM2.5,34.7
4740,20140512,6,PCA,-56.91246212471528
4740,20140512,6,PM2.5,41.1
4746,20140512,7,PCA,-47.25290628098243
4746,20140512,7,PM2.5,53.1
4752,20140512,8,PCA,-29.066981879459952
4752,20140512,8,PM2.5,66.9
4758,20140512,9,PCA,-58.789537913893206
4758,20140512,9,PM2.5,40.5
4764,20140512,10,PCA,-84.94798013586512
4764,20140512,10,PM2.5,21.4
4770,20140512,11,PCA,-86.38826237925973
4770,20140512,11,PM2.5,21.049999999999997
4776,20140512,12,PCA,-91.98432512651668
4776,20140512,12,PM2.5,20.7
4782,20140512,13,PCA,-97.91582556511676
4782,20140512,13,PM2.5,11.6
4788,20140512,14,PCA,-100.19204208222644
4788,20140512,14,PM2.5,7.3
4794,20140512,15,PCA,-78.13191025543523
4794,20140512,15,PM2.5,36.7
4800,20140512,16,PCA,-67.8570370677645
4800,20140512,16,PM2.5,32.1
4806,20140512,17,PCA,-66.22891437806534
4806,20140512,17,PM2.5,25.0
4812,20140512,18,PCA,-66.65551589982282
4812,20140512,18,PM2.5,34.8
4818,20140512,19,PCA,-51.923885301780494
4818,20140512,19,PM2.5,61.2
4824,20140512,20,PCA,-45.75564538929277
4824,20140512,20,PM2.5,73.8
4830,20140512,21,PCA,-38.88521871044601
4830,20140512,21,PM2.5,72.5
4836,20140512,22,PCA,-44.45166095527575
4836,20140512,22,PM2.5,67.7
4842,20140512,23,PCA,-53.397339016655465
4842,20140512,23,PM2.5,56.7
4848,20140513,0,PCA,-63.82668846725182
4848,20140513,0,PM2.5,41.3
4854,20140513,1,PCA,-55.57896834752704
4854,20140513,1,PM2.5,45.6
4860,20140513,2,PCA,-45.84616138524821
4860,20140513,2,PM2.5,52.8
4866,20140513,3,PCA,-41.77797171469123
4866,20140513,3,PM2.5,54.6
4872,20140513,4,PCA,-25.068342111939348
4872,20140513,4,PM2.5,59.7
4878,20140513,5,PCA,-20.77394651339115
4878,20140513,5,PM2.5,61.6
4884,20140513,6,PCA,-15.959336471913305
4884,20140513,6,PM2.5,65.4
4890,20140513,7,PCA,-11.086100630692435
4890,20140513,7,PM2.5,70.6
4896,20140513,8,PCA,1.1170714644828577
4896,20140513,8,PM2.5,83.8
4902,20140513,9,PCA,19.819497277697682
4902,20140513,9,PM2.5,106.3
4908,20140513,10,PCA,16.966772295118137
4908,20140513,10,PM2.5,104.9
4914,20140513,11,PCA,8.536623442735467
4914,20140513,11,PM2.5,99.4
4920,20140513,12,PCA,19.161126384887368
4920,20140513,12,PM2.5,111.2
4926,20140513,13,PCA,-11.558720699967386
4926,20140513,13,PM2.5,71.0
