,date,hour,type,奥体中心
273054,20190806,13,PCA,-44.72066606113307
273054,20190806,13,PM2.5,49.0
273060,20190806,14,PCA,-49.894022591880876
273060,20190806,14,PM2.5,47.0
273066,20190806,15,PCA,-63.39957429100221
273066,20190806,15,PM2.5,39.0
273072,20190806,16,PCA,-70.80620024256564
273072,20190806,16,PM2.5,32.0
273078,20190806,17,PCA,-63.303338292512976
273078,20190806,17,PM2.5,37.0
273084,20190806,18,PCA,-62.804436328999664
273084,20190806,18,PM2.5,38.0
273090,20190806,19,PCA,-57.89667697800709
273090,20190806,19,PM2.5,41.0
273096,20190806,20,PCA,-56.49243483029885
273096,20190806,20,PM2.5,42.0
273102,20190806,21,PCA,-36.02379174400212
273102,20190806,21,PM2.5,54.0
273108,20190806,22,PCA,-27.181206077803598
273108,20190806,22,PM2.5,59.0
273114,20190806,23,PCA,-28.999900375448874
273114,20190806,23,PM2.5,56.0
273120,20190807,0,PCA,-44.333996033706036
273120,20190807,0,PM2.5,45.0
273126,20190807,1,PCA,-80.7874151475672
273126,20190807,1,PM2.5,24.0
273132,20190807,2,PCA,-92.41212548276665
273132,20190807,2,PM2.5,5.0
273138,20190807,3,PCA,-87.839331410906
273138,20190807,3,PM2.5,15.0
273144,20190807,4,PCA,-91.60933223224023
273144,20190807,4,PM2.5,6.0
273150,20190807,5,PCA,-79.59463180060469
273150,20190807,5,PM2.5,17.0
273156,20190807,6,PCA,-69.03471231033778
273156,20190807,6,PM2.5,12.0
273162,20190807,7,PCA,-75.83818434343723
273162,20190807,7,PM2.5,18.0
273168,20190807,8,PCA,-65.92941867014343
273168,20190807,8,PM2.5,25.0
273174,20190807,9,PCA,-78.82167581768617
273174,20190807,9,PM2.5,20.0
273180,20190807,10,PCA,-77.33832718745957
273180,20190807,10,PM2.5,22.0
273186,20190807,11,PCA,-83.78144864831096
273186,20190807,11,PM2.5,15.0
273216,20190807,16,PCA,-79.87493180694227
273216,20190807,16,PM2.5,14.0
273222,20190807,17,PCA,-73.6315418809396
273222,20190807,17,PM2.5,13.0
273228,20190807,18,PCA,-76.94000656699251
273228,20190807,18,PM2.5,13.0
273234,20190807,19,PCA,-67.5208419132105
273234,20190807,19,PM2.5,21.0
273240,20190807,20,PCA,-69.17679790753148
273240,20190807,20,PM2.5,21.0
273246,20190807,21,PCA,-66.1309928187822
273246,20190807,21,PM2.5,26.0
273252,20190807,22,PCA,-66.70075184292885
273252,20190807,22,PM2.5,32.0
273258,20190807,23,PCA,-97.29250134125415
273258,20190807,23,PM2.5,2.0
273264,20190808,0,PCA,-98.28301371891608
273264,20190808,0,PM2.5,4.0
273270,20190808,1,PCA,-44.804660406412964
273270,20190808,1,PM2.5,26.0
273276,20190808,2,PCA,-36.90242036705914
273276,20190808,2,PM2.5,26.0
273282,20190808,3,PCA,-48.69807650849226
273282,20190808,3,PM2.5,19.0
273288,20190808,4,PCA,-44.60457631518465
273288,20190808,4,PM2.5,28.0
273294,20190808,5,PCA,-55.25123321415506
273294,20190808,5,PM2.5,20.0
273300,20190808,6,PCA,-53.2412503603236
273300,20190808,6,PM2.5,25.0
273306,20190808,9,PCA,-53.53604624878594
273306,20190808,9,PM2.5,36.0
273312,20190808,10,PCA,-41.92945400481702
273312,20190808,10,PM2.5,48.0
273318,20190808,11,PCA,-64.28911163966096
273318,20190808,11,PM2.5,37.0
273324,20190808,12,PCA,-64.40017683869154
273324,20190808,12,PM2.5,40.0
273330,20190808,13,PCA,-53.48322481462263
273330,20190808,13,PM2.5,36.0
273336,20190808,14,PCA,-44.31487484885631
273336,20190808,14,PM2.5,37.0
273342,20190808,15,PCA,-34.29026871141123
273342,20190808,15,PM2.5,36.0
273348,20190808,16,PCA,-39.066214429850994
273348,20190808,16,PM2.5,34.0
273354,20190808,17,PCA,-58.34045631127865
273354,20190808,17,PM2.5,33.0
273360,20190808,18,PCA,-69.94354253873522
273360,20190808,18,PM2.5,33.0
273366,20190808,19,PCA,-68.5654876539747
273366,20190808,19,PM2.5,28.0
273372,20190808,20,PCA,-65.98119662319102
273372,20190808,20,PM2.5,34.0
273378,20190808,21,PCA,-69.50720675421188
273378,20190808,21,PM2.5,31.0
273384,20190808,22,PCA,-58.83782324578196
273384,20190808,22,PM2.5,40.0
273390,20190808,23,PCA,-51.30809539322475
273390,20190808,23,PM2.5,45.0
273396,20190809,0,PCA,-48.857449692963435
273396,20190809,0,PM2.5,45.0
273402,20190809,1,PCA,-48.65845737975742
273402,20190809,1,PM2.5,45.0
273408,20190809,2,PCA,-51.2515890825262
273408,20190809,2,PM2.5,44.0
273414,20190809,3,PCA,-38.096571027464776
273414,20190809,3,PM2.5,49.0
273420,20190809,4,PCA,-27.262250520733108
273420,20190809,4,PM2.5,56.0
273426,20190809,5,PCA,-17.47338932184591
273426,20190809,5,PM2.5,61.0
273432,20190809,6,PCA,-12.789742069659495
273432,20190809,6,PM2.5,63.0
273438,20190809,7,PCA,-17.454887398280214
273438,20190809,7,PM2.5,60.0
273444,20190809,8,PCA,-30.2549232111307
273444,20190809,8,PM2.5,52.0
273450,20190809,9,PCA,-30.076612117188294
273450,20190809,9,PM2.5,53.0
273456,20190809,10,PCA,-36.19878889102006
273456,20190809,10,PM2.5,50.0
273462,20190809,11,PCA,-50.31163376127069
273462,20190809,11,PM2.5,43.0
273468,20190809,12,PCA,-71.84714394372351
273468,20190809,12,PM2.5,32.0
273474,20190809,13,PCA,-56.62547925349428
273474,20190809,13,PM2.5,42.0
273480,20190809,14,PCA,-63.07020851693431
273480,20190809,14,PM2.5,38.0
273486,20190809,15,PCA,-57.354668631589725
273486,20190809,15,PM2.5,42.0
273492,20190809,16,PCA,-38.56849274066392
273492,20190809,16,PM2.5,52.0
273498,20190809,17,PCA,-79.66693178509749
273498,20190809,17,PM2.5,26.0
273504,20190809,18,PCA,-72.2117512941193
273504,20190809,18,PM2.5,25.0
273510,20190809,19,PCA,-75.43474052997954
273510,20190809,19,PM2.5,28.0
273516,20190809,20,PCA,-93.60315769691752
273516,20190809,20,PM2.5,7.0
273522,20190809,21,PCA,-88.75165988773996
273522,20190809,21,PM2.5,16.0
273528,20190809,22,PCA,-84.34730883069338
273528,20190809,22,PM2.5,16.0
273534,20190809,23,PCA,-86.88602993400437
273534,20190809,23,PM2.5,16.0
273540,20190810,0,PCA,-90.1930173870096
273540,20190810,0,PM2.5,12.0
273546,20190810,1,PCA,-90.21530919498545
273546,20190810,1,PM2.5,14.0
273552,20190810,2,PCA,-77.73630679796436
273552,20190810,2,PM2.5,18.0
273558,20190810,3,PCA,-62.073546082511776
273558,20190810,3,PM2.5,24.0
273564,20190810,4,PCA,-76.54504754068795
273564,20190810,4,PM2.5,18.0
273570,20190810,5,PCA,-71.94016822346433
273570,20190810,5,PM2.5,26.0
273576,20190810,6,PCA,-77.9684109369266
273576,20190810,6,PM2.5,21.0
273582,20190810,7,PCA,-82.59723950747677
273582,20190810,7,PM2.5,19.0
273588,20190810,8,PCA,-79.3360196681081
273588,20190810,8,PM2.5,21.0
273594,20190810,9,PCA,-90.35610613144188
273594,20190810,9,PM2.5,15.0
273600,20190810,10,PCA,-97.09974876553449
273600,20190810,10,PM2.5,8.0
273606,20190810,11,PCA,-86.41269531825688
273606,20190810,11,PM2.5,16.0
273612,20190810,12,PCA,-68.63532667492981
273612,20190810,12,PM2.5,28.0
273618,20190810,13,PCA,-69.16469175510119
273618,20190810,13,PM2.5,28.0
273624,20190810,14,PCA,-58.06601413551086
273624,20190810,14,PM2.5,35.0
273630,20190810,15,PCA,-47.6643500516807
273630,20190810,15,PM2.5,42.0
273636,20190810,16,PCA,-53.28348394626388
273636,20190810,16,PM2.5,41.0
273642,20190810,17,PCA,-59.375197603437584
273642,20190810,17,PM2.5,37.0
273648,20190810,18,PCA,-72.89736673764837
273648,20190810,18,PM2.5,28.0
273654,20190810,19,PCA,-81.94042538369736
273654,20190810,19,PM2.5,20.0
273660,20190810,20,PCA,-69.92652354555263
273660,20190810,20,PM2.5,29.0
273666,20190810,21,PCA,-80.9391551462267
273666,20190810,21,PM2.5,21.0
273672,20190810,22,PCA,-79.01990391027024
273672,20190810,22,PM2.5,20.0
273678,20190810,23,PCA,-64.13388253806096
273678,20190810,23,PM2.5,28.0
273684,20190811,0,PCA,-53.840850487675766
273684,20190811,0,PM2.5,21.0
273690,20190811,1,PCA,-51.24931072990027
273690,20190811,1,PM2.5,26.0
273696,20190811,2,PCA,-58.44399459990563
273696,20190811,2,PM2.5,29.0
273702,20190811,3,PCA,-70.58285170003191
273702,20190811,3,PM2.5,22.0
273708,20190811,4,PCA,-76.03379170024226
273708,20190811,4,PM2.5,19.0
273714,20190811,5,PCA,-79.0813716726405
273714,20190811,5,PM2.5,17.0
273720,20190811,6,PCA,-79.54478886280131
273720,20190811,6,PM2.5,17.0
273726,20190811,7,PCA,-92.04390803244702
273726,20190811,7,PM2.5,11.0
273732,20190811,8,PCA,-87.78294774262929
273732,20190811,8,PM2.5,14.0
273738,20190811,9,PCA,-83.77901451795998
273738,20190811,9,PM2.5,18.0
273744,20190811,10,PCA,-78.84333676070462
273744,20190811,10,PM2.5,19.0
273750,20190811,11,PCA,-83.95200227034113
273750,20190811,11,PM2.5,12.0
273756,20190811,12,PCA,-94.9650033199781
273756,20190811,12,PM2.5,11.0
273762,20190811,13,PCA,-82.67499867901526
273762,20190811,13,PM2.5,18.0
273768,20190811,14,PCA,-91.02032734328161
273768,20190811,14,PM2.5,13.0
273774,20190811,15,PCA,-91.70454770123138
273774,20190811,15,PM2.5,13.0
273780,20190811,17,PCA,-95.86419184802324
273780,20190811,17,PM2.5,10.0
273786,20190811,18,PCA,-88.4588561565863
273786,20190811,18,PM2.5,14.0
273792,20190811,19,PCA,-96.70537901535317
273792,20190811,19,PM2.5,10.0
273798,20190811,20,PCA,-100.31230950989293
273798,20190811,20,PM2.5,7.0
273804,20190811,21,PCA,-86.7459993059889
273804,20190811,21,PM2.5,8.0
273810,20190811,22,PCA,-92.09183128215533
273810,20190811,22,PM2.5,8.0
273816,20190811,23,PCA,-94.22973574716443
273816,20190811,23,PM2.5,3.0
273822,20190812,0,PCA,-81.1365139531356
273822,20190812,0,PM2.5,12.0
273828,20190812,1,PCA,-69.65543947134074
273828,20190812,1,PM2.5,14.0
273834,20190812,2,PCA,-78.78538340067
273834,20190812,2,PM2.5,11.0
273840,20190812,3,PCA,-86.62610637157496
273840,20190812,3,PM2.5,10.0
273846,20190812,4,PCA,-90.94194884677837
273846,20190812,4,PM2.5,11.0
273852,20190812,5,PCA,-98.86452413035767
273852,20190812,5,PM2.5,5.0
273858,20190812,6,PCA,-99.12600549099258
273858,20190812,6,PM2.5,5.0
273864,20190812,7,PCA,-97.23573670504977
273864,20190812,7,PM2.5,8.0
273870,20190812,8,PCA,-96.20504147130704
273870,20190812,8,PM2.5,9.0
273876,20190812,9,PCA,-88.40306846443791
273876,20190812,9,PM2.5,13.0
273882,20190812,10,PCA,-93.11115686266764
273882,20190812,10,PM2.5,4.0
273888,20190812,11,PCA,-95.73903179615148
273888,20190812,11,PM2.5,7.0
273894,20190812,12,PCA,-97.9930799820376
273894,20190812,12,PM2.5,5.0
273900,20190812,13,PCA,-89.15084534716416
273900,20190812,13,PM2.5,8.0
273906,20190812,15,PCA,-98.37212950609046
273906,20190812,15,PM2.5,5.0
273912,20190812,17,PCA,-101.56911418112581
273912,20190812,17,PM2.5,2.0
273918,20190812,18,PCA,-97.47707118053789
273918,20190812,18,PM2.5,8.0
273924,20190812,19,PCA,-98.26220887558891
273924,20190812,19,PM2.5,7.0
273930,20190812,20,PCA,-85.9794086206152
273930,20190812,20,PM2.5,5.0
273936,20190812,21,PCA,-87.78754526025145
273936,20190812,21,PM2.5,2.0
273942,20190812,22,PCA,-100.5585992237571
273942,20190812,22,PM2.5,5.0
273948,20190812,23,PCA,-101.84550025117295
273948,20190812,23,PM2.5,2.0
273954,20190813,0,PCA,-101.36449526963284
273954,20190813,0,PM2.5,2.0
273960,20190813,1,PCA,-101.18611641159433
273960,20190813,1,PM2.5,3.0
273966,20190813,2,PCA,-97.11962637540003
273966,20190813,2,PM2.5,7.0
273972,20190813,3,PCA,-96.638423707696
273972,20190813,3,PM2.5,3.0
273978,20190813,4,PCA,-99.9606519278492
273978,20190813,4,PM2.5,4.0
273984,20190813,5,PCA,-98.89084131537324
273984,20190813,5,PM2.5,3.0
273990,20190813,6,PCA,-96.1968173721181
273990,20190813,6,PM2.5,3.0
273996,20190813,7,PCA,-93.04556593785041
273996,20190813,7,PM2.5,6.0
274002,20190813,8,PCA,-86.45857688827851
274002,20190813,8,PM2.5,6.0
274008,20190813,9,PCA,-82.76762975895593
274008,20190813,9,PM2.5,7.0
274014,20190813,10,PCA,-86.1861868383094
274014,20190813,10,PM2.5,8.0
274020,20190813,12,PCA,-99.7243515928251
274020,20190813,12,PM2.5,7.0
274026,20190813,13,PCA,-98.30734965853362
274026,20190813,13,PM2.5,10.0
274032,20190813,14,PCA,-102.05785729255467
274032,20190813,14,PM2.5,2.0
274038,20190813,15,PCA,-99.63619404230701
274038,20190813,15,PM2.5,6.0
274044,20190813,16,PCA,-99.51594279692198
274044,20190813,16,PM2.5,6.0
274050,20190813,17,PCA,-100.06914811580974
274050,20190813,17,PM2.5,5.0
274056,20190813,18,PCA,-99.2181112869893
274056,20190813,18,PM2.5,5.0
274062,20190813,19,PCA,-95.23458538181958
274062,20190813,19,PM2.5,9.0
274068,20190813,20,PCA,-90.56389903597699
274068,20190813,20,PM2.5,6.0
274074,20190813,21,PCA,-88.77446543966714
274074,20190813,21,PM2.5,7.0
274080,20190813,22,PCA,-75.28418386465538
274080,20190813,22,PM2.5,14.0
274086,20190813,23,PCA,-66.55577969862769
274086,20190813,23,PM2.5,8.0
274092,20190814,0,PCA,-56.669880474163634
274092,20190814,0,PM2.5,20.0
274098,20190814,1,PCA,-51.52361462530725
274098,20190814,1,PM2.5,20.0
274104,20190814,2,PCA,-72.67934310853475
274104,20190814,2,PM2.5,11.0
274110,20190814,3,PCA,-67.83581892187556
274110,20190814,3,PM2.5,15.0
274116,20190814,4,PCA,-67.37502130993238
274116,20190814,4,PM2.5,11.0
274122,20190814,5,PCA,-68.64165565315918
274122,20190814,5,PM2.5,9.0
274128,20190814,6,PCA,-65.77619238826347
274128,20190814,6,PM2.5,12.0
274134,20190814,7,PCA,-72.43372184001247
274134,20190814,7,PM2.5,19.0
274140,20190814,8,PCA,-74.17229938353695
274140,20190814,8,PM2.5,18.0
274146,20190814,9,PCA,-78.22346650511498
274146,20190814,9,PM2.5,8.0
274152,20190814,10,PCA,-70.1164760095102
274152,20190814,10,PM2.5,6.0
274158,20190814,11,PCA,-82.91530774396811
274158,20190814,11,PM2.5,10.0
274164,20190814,12,PCA,-106.37363740110385
274164,20190814,12,PM2.5,10.5
274170,20190814,13,PCA,-97.04811312711315
274170,20190814,13,PM2.5,11.0
274176,20190814,14,PCA,-86.00169876552108
274176,20190814,14,PM2.5,22.0
274182,20190814,15,PCA,-101.01933106821208
274182,20190814,15,PM2.5,5.0
274188,20190814,16,PCA,-98.37603266545743
274188,20190814,16,PM2.5,9.0
274194,20190814,17,PCA,-101.81806053456438
274194,20190814,17,PM2.5,2.0
274200,20190814,18,PCA,-99.27777661714059
274200,20190814,18,PM2.5,4.0
274206,20190814,19,PCA,-96.0031920495962
274206,20190814,19,PM2.5,6.0
274212,20190814,20,PCA,-84.06395311172608
274212,20190814,20,PM2.5,12.0
274218,20190814,21,PCA,-53.62939686523772
274218,20190814,21,PM2.5,25.0
274224,20190814,22,PCA,-23.479907440703684
274224,20190814,22,PM2.5,43.0
274230,20190814,23,PCA,-24.987246221211134
274230,20190814,23,PM2.5,41.0
274236,20190815,0,PCA,-39.24790567751889
274236,20190815,0,PM2.5,30.0
274242,20190815,1,PCA,-39.9609636302048
274242,20190815,1,PM2.5,24.0
274248,20190815,2,PCA,-52.89115641914256
274248,20190815,2,PM2.5,23.0
274254,20190815,3,PCA,-63.56275178774766
274254,20190815,3,PM2.5,13.0
274260,20190815,4,PCA,-87.21794109989575
274260,20190815,4,PM2.5,5.0
274266,20190815,5,PCA,-89.72573251652807
274266,20190815,5,PM2.5,3.0
274272,20190815,6,PCA,-79.67601656161659
274272,20190815,6,PM2.5,15.0
274278,20190815,7,PCA,-80.66414258995172
274278,20190815,7,PM2.5,16.0
274284,20190815,8,PCA,-85.1438622800527
274284,20190815,8,PM2.5,13.0
274290,20190815,9,PCA,-83.63213938678537
274290,20190815,9,PM2.5,9.0
274296,20190815,10,PCA,-84.47572636885334
274296,20190815,10,PM2.5,11.0
274302,20190815,11,PCA,-83.00630982801042
274302,20190815,11,PM2.5,12.0
274308,20190815,12,PCA,-86.82054959565615
274308,20190815,12,PM2.5,13.0
274314,20190815,13,PCA,-76.20336718725281
274314,20190815,13,PM2.5,22.0
274320,20190815,14,PCA,-69.59135121279185
274320,20190815,14,PM2.5,21.0
274326,20190815,15,PCA,-80.5582973472977
274326,20190815,15,PM2.5,16.0
274332,20190815,16,PCA,-71.89338680296588
274332,20190815,16,PM2.5,16.0
274338,20190815,17,PCA,-51.73501468459936
274338,20190815,17,PM2.5,23.0
274344,20190815,18,PCA,-67.81055916531437
274344,20190815,18,PM2.5,26.0
274350,20190815,20,PCA,-91.51767209880657
274350,20190815,20,PM2.5,10.0
274356,20190815,21,PCA,-85.70708290114545
274356,20190815,21,PM2.5,14.0
274362,20190815,22,PCA,-71.89505086361302
274362,20190815,22,PM2.5,13.0
274368,20190815,23,PCA,-98.4889896729899
274368,20190815,23,PM2.5,5.0
274374,20190816,0,PCA,-77.11540153829333
274374,20190816,0,PM2.5,14.0
274380,20190816,1,PCA,-80.57697538522015
274380,20190816,1,PM2.5,13.0
274386,20190816,2,PCA,-92.80869906836827
274386,20190816,2,PM2.5,13.0
274392,20190816,3,PCA,-85.19429684892903
274392,20190816,3,PM2.5,7.0
274398,20190816,4,PCA,-89.88213780735742
274398,20190816,4,PM2.5,11.0
274404,20190816,5,PCA,-95.74851604294469
274404,20190816,5,PM2.5,8.0
274410,20190816,6,PCA,-94.18079974661016
274410,20190816,6,PM2.5,10.0
274416,20190816,7,PCA,-97.7406162981752
274416,20190816,7,PM2.5,5.0
274422,20190816,8,PCA,-94.64295177325941
274422,20190816,8,PM2.5,11.0
274428,20190816,9,PCA,-103.03381599212949
274428,20190816,9,PM2.5,2.0
274434,20190816,10,PCA,-101.36700334342052
274434,20190816,10,PM2.5,3.0
274440,20190816,11,PCA,-100.98934890494695
274440,20190816,11,PM2.5,6.0
274446,20190816,12,PCA,-99.96076520280602
274446,20190816,12,PM2.5,7.0
274452,20190816,13,PCA,-98.99734151042753
274452,20190816,13,PM2.5,7.0
274458,20190816,14,PCA,-103.16558086844115
274458,20190816,14,PM2.5,2.0
274464,20190816,15,PCA,-103.67413259966189
274464,20190816,15,PM2.5,2.5
274470,20190816,16,PCA,-102.48016311107597
274470,20190816,16,PM2.5,3.0
274476,20190816,17,PCA,-102.12714750480966
274476,20190816,17,PM2.5,3.0
274482,20190816,18,PCA,-99.42044592243971
274482,20190816,18,PM2.5,6.0
274488,20190816,19,PCA,-100.68553609527267
274488,20190816,19,PM2.5,3.0
274494,20190816,20,PCA,-89.4779634817972
274494,20190816,20,PM2.5,8.0
274500,20190816,21,PCA,-88.72776184260965
274500,20190816,21,PM2.5,6.0
274506,20190816,22,PCA,-97.5603185787915
274506,20190816,22,PM2.5,6.0
274512,20190816,23,PCA,-96.42955237603778
274512,20190816,23,PM2.5,9.0
274518,20190817,0,PCA,-94.35599457979198
274518,20190817,0,PM2.5,10.0
274524,20190817,1,PCA,-87.3053344297919
274524,20190817,1,PM2.5,6.0
274530,20190817,2,PCA,-70.42775748557558
274530,20190817,2,PM2.5,11.0
274536,20190817,3,PCA,-56.45787446410705
274536,20190817,3,PM2.5,18.0
274542,20190817,4,PCA,-72.93638088692593
274542,20190817,4,PM2.5,9.0
274548,20190817,5,PCA,-69.61743224082831
274548,20190817,5,PM2.5,13.0
274554,20190817,6,PCA,-75.17118134626217
274554,20190817,6,PM2.5,15.0
274560,20190817,7,PCA,-83.80908878637564
274560,20190817,7,PM2.5,7.0
274566,20190817,8,PCA,-93.88032564966383
274566,20190817,8,PM2.5,8.0
274572,20190817,9,PCA,-101.99943068352218
274572,20190817,9,PM2.5,4.0
274578,20190817,10,PCA,-99.9167103148467
274578,20190817,10,PM2.5,8.0
274584,20190817,11,PCA,-99.77253668327694
274584,20190817,11,PM2.5,8.0
274590,20190817,12,PCA,-98.79631981308803
274590,20190817,12,PM2.5,8.0
274596,20190817,13,PCA,-99.20900074950569
274596,20190817,13,PM2.5,7.0
274602,20190817,14,PCA,-96.73998439352422
274602,20190817,14,PM2.5,10.0
274608,20190817,15,PCA,-98.0671981990887
274608,20190817,15,PM2.5,8.0
274614,20190817,16,PCA,-101.69630496290874
274614,20190817,16,PM2.5,4.0
274620,20190817,17,PCA,-101.81866773989556
274620,20190817,17,PM2.5,4.0
274626,20190817,18,PCA,-100.69375517855433
274626,20190817,18,PM2.5,5.0
274632,20190817,19,PCA,-94.2401725332785
274632,20190817,19,PM2.5,11.0
274638,20190817,20,PCA,-78.8224022213908
274638,20190817,20,PM2.5,6.0
274644,20190817,21,PCA,-30.70655228050832
274644,20190817,21,PM2.5,27.0
274650,20190817,22,PCA,-43.0950531722407
274650,20190817,22,PM2.5,16.0
274656,20190817,23,PCA,-44.34701388344637
274656,20190817,23,PM2.5,20.0
274662,20190818,0,PCA,-43.7951836098099
274662,20190818,0,PM2.5,17.0
274668,20190818,1,PCA,-39.82821582513758
274668,20190818,1,PM2.5,17.0
274674,20190818,2,PCA,-40.21308801095108
274674,20190818,2,PM2.5,23.0
274680,20190818,3,PCA,-55.66130871919448
274680,20190818,3,PM2.5,13.0
274686,20190818,4,PCA,-74.32691572463735
274686,20190818,4,PM2.5,7.0
274692,20190818,5,PCA,-71.49610524837611
274692,20190818,5,PM2.5,9.0
274698,20190818,6,PCA,-75.16149941330508
274698,20190818,6,PM2.5,10.0
274704,20190818,7,PCA,-61.10838337695517
274704,20190818,7,PM2.5,20.0
274710,20190818,8,PCA,-66.91420079392364
274710,20190818,8,PM2.5,14.0
274716,20190818,9,PCA,-83.09051830629991
274716,20190818,9,PM2.5,11.0
274722,20190818,10,PCA,-73.14432488333519
274722,20190818,10,PM2.5,17.0
274728,20190818,11,PCA,-79.28437999542125
274728,20190818,11,PM2.5,16.0
274734,20190818,12,PCA,-85.03045076152
274734,20190818,12,PM2.5,13.0
274740,20190818,13,PCA,-89.26981361206869
274740,20190818,13,PM2.5,15.0
274746,20190818,14,PCA,-84.49561401053336
274746,20190818,14,PM2.5,18.0
274752,20190818,15,PCA,-86.28787558446753
274752,20190818,15,PM2.5,14.0
274758,20190818,16,PCA,-80.31987201526053
274758,20190818,16,PM2.5,18.0
274764,20190818,17,PCA,-76.71448995146132
274764,20190818,17,PM2.5,18.0
274770,20190818,18,PCA,-75.97145990770451
274770,20190818,18,PM2.5,20.0
274776,20190818,19,PCA,-78.57943783204334
274776,20190818,19,PM2.5,19.0
274782,20190818,20,PCA,-72.96881556422478
274782,20190818,20,PM2.5,20.0
274788,20190818,21,PCA,-65.0988903798266
274788,20190818,21,PM2.5,23.0
274794,20190818,22,PCA,-54.90024765637169
274794,20190818,22,PM2.5,30.0
274800,20190818,23,PCA,-53.92159595752731
274800,20190818,23,PM2.5,28.0
274806,20190819,0,PCA,-42.044330740824286
274806,20190819,0,PM2.5,34.0
274812,20190819,1,PCA,-40.68502324039285
274812,20190819,1,PM2.5,37.0
274818,20190819,2,PCA,-33.037757222427835
274818,20190819,2,PM2.5,38.0
274824,20190819,3,PCA,-33.37044829771144
274824,20190819,3,PM2.5,41.0
274830,20190819,4,PCA,-28.842346128265202
