,date,hour,type,北部新区
49662,20150325,22,PM2.5,107.0
49668,20150325,23,PCA,86.74392017586356
49668,20150325,23,PM2.5,109.5
49674,20150326,0,PCA,97.81742619053513
49674,20150326,0,PM2.5,117.9
49680,20150326,1,PCA,104.48160757933951
49680,20150326,1,PM2.5,121.2
49686,20150326,2,PCA,102.24203392691585
49686,20150326,2,PM2.5,117.3
49692,20150326,3,PCA,95.50425241440786
49692,20150326,3,PM2.5,109.6
49698,20150326,4,PCA,107.603054983741
49698,20150326,4,PM2.5,127.3
49704,20150326,5,PCA,109.53149988124211
49704,20150326,5,PM2.5,121.9
49710,20150326,6,PCA,122.349523635701
49710,20150326,6,PM2.5,135.6
49716,20150326,7,PCA,125.95272770249822
49716,20150326,7,PM2.5,142.3
49722,20150326,8,PCA,126.99396517929559
49722,20150326,8,PM2.5,147.2
49728,20150326,9,PCA,131.08688568996573
49728,20150326,9,PM2.5,152.6
49746,20150326,12,PCA,107.59605314263396
49746,20150326,12,PM2.5,150.2
49752,20150326,13,PCA,102.08467803976794
49752,20150326,13,PM2.5,146.7
49758,20150326,14,PCA,60.4780245941228
49758,20150326,14,PM2.5,100.2
49764,20150326,15,PCA,39.342003066937465
49764,20150326,15,PM2.5,78.4
49770,20150326,16,PCA,28.63523771750473
49770,20150326,16,PM2.5,64.9
49776,20150326,17,PCA,24.207777446487167
49776,20150326,17,PM2.5,61.1
49782,20150326,18,PCA,26.48938299922552
49782,20150326,18,PM2.5,63.6
49788,20150326,19,PCA,46.40499447996614
49788,20150326,19,PM2.5,89.4
49794,20150326,20,PCA,50.35853803558381
49794,20150326,20,PM2.5,96.7
49800,20150326,21,PCA,50.28517190658593
49800,20150326,21,PM2.5,94.3
49806,20150326,22,PCA,38.88936923207062
49806,20150326,22,PM2.5,77.6
49812,20150326,23,PCA,50.2422290480144
49812,20150326,23,PM2.5,89.0
49818,20150327,0,PCA,69.97114048572355
49818,20150327,0,PM2.5,110.1
49824,20150327,1,PCA,76.20486488095109
49824,20150327,1,PM2.5,116.3
49830,20150327,2,PCA,73.24933493753336
49830,20150327,2,PM2.5,109.1
49836,20150327,3,PCA,73.40373947433339
49836,20150327,3,PM2.5,108.6
49842,20150327,4,PCA,68.72582639215847
49842,20150327,4,PM2.5,101.3
49848,20150327,5,PCA,68.96856352897966
49848,20150327,5,PM2.5,100.4
49854,20150327,6,PCA,76.36971896442073
49854,20150327,6,PM2.5,110.8
49860,20150327,7,PCA,73.85759460718468
49860,20150327,7,PM2.5,109.6
49866,20150327,8,PCA,64.84883272831092
49866,20150327,8,PM2.5,99.6
49872,20150327,9,PCA,59.58395268362815
49872,20150327,9,PM2.5,99.2
49878,20150327,10,PCA,64.67505290104697
49878,20150327,10,PM2.5,109.0
49884,20150327,11,PCA,54.25215727742689
49884,20150327,11,PM2.5,103.1
49890,20150327,12,PCA,53.44249383224242
49890,20150327,12,PM2.5,107.9
49896,20150327,13,PCA,54.03520999520251
49896,20150327,13,PM2.5,107.8
49902,20150327,14,PCA,48.53902247075621
49902,20150327,14,PM2.5,106.5
49908,20150327,15,PCA,55.63250469897667
49908,20150327,15,PM2.5,121.0
49914,20150327,16,PCA,47.699823641862594
49914,20150327,16,PM2.5,111.8
49920,20150327,17,PCA,57.0600179283557
49920,20150327,17,PM2.5,123.8
49926,20150327,18,PCA,74.42116345126466
49926,20150327,18,PM2.5,142.1
49932,20150327,19,PCA,79.92142898262601
49932,20150327,19,PM2.5,145.2
49938,20150327,20,PCA,91.43467698591186
49938,20150327,20,PM2.5,151.2
49944,20150327,21,PCA,105.93084387698593
49944,20150327,21,PM2.5,163.7
49950,20150327,22,PCA,116.38879786638148
49950,20150327,22,PM2.5,172.9
49956,20150327,23,PCA,120.62201639330088
49956,20150327,23,PM2.5,171.7
49962,20150328,0,PCA,127.38904004766445
49962,20150328,0,PM2.5,176.7
49968,20150328,1,PCA,131.95719195093787
49968,20150328,1,PM2.5,178.0
49974,20150328,2,PCA,139.99769231562203
49974,20150328,2,PM2.5,170.4
49980,20150328,3,PCA,151.13812333713707
49980,20150328,3,PM2.5,181.7
49986,20150328,4,PCA,145.4997676738635
49986,20150328,4,PM2.5,170.6
49992,20150328,5,PCA,150.22589686672472
49992,20150328,5,PM2.5,174.4
49998,20150328,6,PCA,116.71364469125002
49998,20150328,6,PM2.5,136.1
50004,20150328,7,PCA,30.48932230992195
50004,20150328,7,PM2.5,31.3
50010,20150328,8,PCA,17.739467066148862
50010,20150328,8,PM2.5,18.3
50016,20150328,9,PCA,15.179441087875336
50016,20150328,9,PM2.5,20.0
50022,20150328,10,PCA,27.479801135329083
50022,20150328,10,PM2.5,42.8
50028,20150328,11,PCA,55.24145852243245
50028,20150328,11,PM2.5,85.5
50034,20150328,12,PCA,72.99914967864672
50034,20150328,12,PM2.5,111.0
50040,20150328,13,PCA,69.40327205994488
50040,20150328,13,PM2.5,93.3
50046,20150328,14,PCA,59.511348069144596
50046,20150328,14,PM2.5,66.9
50052,20150328,15,PCA,43.49025882348356
50052,20150328,15,PM2.5,38.9
50058,20150328,16,PCA,40.119779423338954
50058,20150328,16,PM2.5,32.3
50064,20150328,17,PCA,32.44943131397479
50064,20150328,17,PM2.5,22.6
50070,20150328,18,PCA,32.1194798916999
50070,20150328,18,PM2.5,22.6
50076,20150328,19,PCA,31.249864705793062
50076,20150328,19,PM2.5,22.0
50082,20150328,20,PCA,32.05410858112693
50082,20150328,20,PM2.5,19.3
50088,20150328,21,PCA,42.159255815113106
50088,20150328,21,PM2.5,33.0
50094,20150328,22,PCA,36.975374265498196
50094,20150328,22,PM2.5,26.3
50100,20150328,23,PCA,37.944678046126
50100,20150328,23,PM2.5,31.3
50106,20150329,0,PCA,43.639876865616635
50106,20150329,0,PM2.5,37.8
50112,20150329,1,PCA,51.484531468684004
50112,20150329,1,PM2.5,48.6
50118,20150329,2,PCA,49.49119669696497
50118,20150329,2,PM2.5,46.5
50124,20150329,3,PCA,48.60147893286614
50124,20150329,3,PM2.5,44.9
50130,20150329,4,PCA,56.032974349312596
50130,20150329,4,PM2.5,58.3
50136,20150329,5,PCA,44.30655139018406
50136,20150329,5,PM2.5,45.2
50142,20150329,6,PCA,42.52857086883083
50142,20150329,6,PM2.5,45.6
50148,20150329,7,PCA,45.23069513156024
50148,20150329,7,PM2.5,52.6
50154,20150329,8,PCA,34.183041986930824
50154,20150329,8,PM2.5,37.3
50160,20150329,9,PCA,41.98108880096822
50160,20150329,9,PM2.5,47.0
50166,20150329,10,PCA,66.85424491035721
50166,20150329,10,PM2.5,82.9
50172,20150329,11,PCA,73.5536999161679
50172,20150329,11,PM2.5,105.0
50178,20150329,12,PCA,72.48058317345328
50178,20150329,12,PM2.5,112.3
50184,20150329,13,PCA,81.86584229873081
50184,20150329,13,PM2.5,134.3
50190,20150329,14,PCA,53.49689475869673
50190,20150329,14,PM2.5,117.1
50196,20150329,15,PCA,8.272252703497124
50196,20150329,15,PM2.5,65.0
50202,20150329,16,PCA,9.14665762451934
50202,20150329,16,PM2.5,65.7
50208,20150329,17,PCA,19.107412296493273
50208,20150329,17,PM2.5,75.6
50214,20150329,18,PCA,21.483515910554896
50214,20150329,18,PM2.5,71.7
50220,20150329,19,PCA,22.769176604247452
50220,20150329,19,PM2.5,64.1
50226,20150329,20,PCA,24.75053064446758
50226,20150329,20,PM2.5,62.4
50232,20150329,21,PCA,34.57045253249807
50232,20150329,21,PM2.5,65.8
50238,20150329,22,PCA,51.767841981366715
50238,20150329,22,PM2.5,75.3
50244,20150329,23,PCA,94.15271308400798
50244,20150329,23,PM2.5,113.2
50250,20150330,0,PCA,114.68648394888018
50250,20150330,0,PM2.5,136.2
50256,20150330,1,PCA,115.0460919431611
50256,20150330,1,PM2.5,131.7
50262,20150330,2,PCA,115.44124024211574
50262,20150330,2,PM2.5,123.5
50268,20150330,3,PCA,116.8431953982155
50268,20150330,3,PM2.5,121.5
50274,20150330,4,PCA,113.95784303581229
50274,20150330,4,PM2.5,116.3
50280,20150330,5,PCA,113.48690379710652
50280,20150330,5,PM2.5,110.6
50286,20150330,6,PCA,123.42548002697214
50286,20150330,6,PM2.5,121.1
50292,20150330,7,PCA,119.48409792749432
50292,20150330,7,PM2.5,115.2
50298,20150330,8,PCA,133.79096032441666
50298,20150330,8,PM2.5,123.0
50304,20150330,9,PCA,156.94994148558354
50304,20150330,9,PM2.5,143.4
50310,20150330,10,PCA,163.49641829546496
50310,20150330,10,PM2.5,151.5
50316,20150330,11,PCA,169.70090384534896
50316,20150330,11,PM2.5,160.8
50322,20150330,12,PCA,157.99323134887126
50322,20150330,12,PM2.5,151.2
50328,20150330,13,PCA,162.30891232859784
50328,20150330,13,PM2.5,165.0
50334,20150330,14,PCA,158.15440098636682
50334,20150330,14,PM2.5,174.7
50340,20150330,15,PCA,155.2688091506383
50340,20150330,15,PM2.5,178.3
50346,20150330,16,PCA,148.86246217074012
50346,20150330,16,PM2.5,178.1
50352,20150330,17,PCA,155.45811338042532
50352,20150330,17,PM2.5,191.8
50358,20150330,18,PCA,157.5161999836463
50358,20150330,18,PM2.5,191.5
50364,20150330,19,PCA,167.14767584957158
50364,20150330,19,PM2.5,198.5
50370,20150330,20,PCA,177.10353026832664
50370,20150330,20,PM2.5,207.5
50376,20150330,21,PCA,184.5116204283731
50376,20150330,21,PM2.5,208.2
50382,20150330,22,PCA,202.86640407395046
50382,20150330,22,PM2.5,221.6
50388,20150330,23,PCA,203.62059750041223
50388,20150330,23,PM2.5,224.7
50394,20150331,0,PCA,181.37283074292478
50394,20150331,0,PM2.5,201.8
50400,20150331,1,PCA,165.67432701676512
50400,20150331,1,PM2.5,180.1
50406,20150331,2,PCA,159.1600184219398
50406,20150331,2,PM2.5,172.0
50412,20150331,3,PCA,167.6980591268301
50412,20150331,3,PM2.5,179.9
50418,20150331,4,PCA,162.91914363358822
50418,20150331,4,PM2.5,174.2
50424,20150331,5,PCA,168.62984733404343
50424,20150331,5,PM2.5,176.3
50430,20150331,6,PCA,170.35620180131545
50430,20150331,6,PM2.5,176.5
50436,20150331,7,PCA,174.59427316263563
50436,20150331,7,PM2.5,178.2
50442,20150331,8,PCA,182.10736837843163
50442,20150331,8,PM2.5,182.5
50448,20150331,9,PCA,176.9141873411883
50448,20150331,9,PM2.5,166.6
50454,20150331,10,PCA,180.4712260194754
50454,20150331,10,PM2.5,169.8
50460,20150331,11,PCA,185.15276137612585
50460,20150331,11,PM2.5,174.5
50466,20150331,12,PCA,161.8816130039688
50466,20150331,12,PM2.5,149.4
50472,20150331,13,PCA,153.87298854013747
50472,20150331,13,PM2.5,139.2
50478,20150331,14,PCA,156.311804785597
50478,20150331,14,PM2.5,145.1
50484,20150331,15,PCA,150.19430565800707
50484,20150331,15,PM2.5,141.5
50520,20150331,21,PCA,106.45564516989862
50520,20150331,21,PM2.5,92.3
50526,20150331,22,PCA,103.55983566174046
50526,20150331,22,PM2.5,93.69999999999999
50532,20150331,23,PCA,100.66402615358236
50532,20150331,23,PM2.5,95.1
50538,20150401,0,PCA,94.66231471903798
50538,20150401,0,PM2.5,90.8
50544,20150401,1,PCA,92.13508539732783
50544,20150401,1,PM2.5,91.3
50550,20150401,2,PCA,91.5692989865025
50550,20150401,2,PM2.5,94.9
50556,20150401,3,PCA,87.69780383485806
50556,20150401,3,PM2.5,95.9
50562,20150401,4,PCA,83.406574193456
50562,20150401,4,PM2.5,94.8
50568,20150401,5,PCA,75.96282761951726
50568,20150401,5,PM2.5,91.4
50574,20150401,6,PCA,73.96261070435459
50574,20150401,6,PM2.5,95.7
50580,20150401,7,PCA,76.94587083168983
50580,20150401,7,PM2.5,104.9
50586,20150401,8,PCA,69.0699256267364
50586,20150401,8,PM2.5,90.6
50592,20150401,9,PCA,38.56560121753882
50592,20150401,9,PM2.5,61.2
50610,20150401,12,PCA,8.581064739427296
50610,20150401,12,PM2.5,42.1
50616,20150401,13,PCA,6.27729308632523
50616,20150401,13,PM2.5,45.8
50622,20150401,14,PCA,-4.314555782679049
50622,20150401,14,PM2.5,39.4
50628,20150401,15,PCA,-11.609163947218239
50628,20150401,15,PM2.5,34.3
50634,20150401,16,PCA,-12.800142471169249
50634,20150401,16,PM2.5,37.5
50640,20150401,17,PCA,-13.497563409670517
50640,20150401,17,PM2.5,40.5
50646,20150401,18,PCA,-15.974071820060615
50646,20150401,18,PM2.5,40.8
50652,20150401,19,PCA,-7.924575141320677
50652,20150401,19,PM2.5,53.6
50658,20150401,20,PCA,-10.767547670277791
50658,20150401,20,PM2.5,51.1
50664,20150401,21,PCA,2.6964844418782823
50664,20150401,21,PM2.5,67.6
50670,20150401,22,PCA,-6.794840251763931
50670,20150401,22,PM2.5,53.1
50676,20150401,23,PCA,-11.779314388953656
50676,20150401,23,PM2.5,46.5
50682,20150402,0,PCA,-15.666583111241499
50682,20150402,0,PM2.5,44.2
50688,20150402,1,PCA,-23.478298654723748
50688,20150402,1,PM2.5,41.2
50694,20150402,2,PCA,-28.13128356979086
50694,20150402,2,PM2.5,41.6
50700,20150402,3,PCA,-32.35952450976478
50700,20150402,3,PM2.5,40.8
50706,20150402,4,PCA,-35.680987395770615
50706,20150402,4,PM2.5,40.2
50712,20150402,5,PCA,-44.379491168316655
50712,20150402,5,PM2.5,33.5
50718,20150402,6,PCA,-49.07910465627179
50718,20150402,6,PM2.5,30.1
50724,20150402,7,PCA,-45.419042436877476
50724,20150402,7,PM2.5,38.6
50730,20150402,8,PCA,-44.48705860315246
