,date,hour,type,顺义
119064,20160719,21,PCA,7.886460535530458
119064,20160719,21,PM2.5,62.0
119070,20160719,22,PCA,15.743734322188718
119070,20160719,22,PM2.5,69.0
119076,20160719,23,PCA,31.027909391346768
119076,20160719,23,PM2.5,88.0
119082,20160720,0,PCA,32.15958905015622
119082,20160720,0,PM2.5,89.0
119112,20160720,5,PCA,13.671867851077513
119112,20160720,5,PM2.5,64.0
119118,20160720,6,PCA,7.028807003430952
119118,20160720,6,PM2.5,57.0
119124,20160720,7,PCA,4.377820625210819
119124,20160720,7,PM2.5,55.0
119130,20160720,8,PCA,0.7579679154621263
119130,20160720,8,PM2.5,53.0
119136,20160720,9,PCA,-6.198414066129665
119136,20160720,9,PM2.5,47.0
119142,20160720,10,PCA,-11.389229747290301
119142,20160720,10,PM2.5,42.0
119148,20160720,11,PCA,-23.456774104565785
119148,20160720,11,PM2.5,28.0
119154,20160720,12,PCA,-33.061393247401604
119154,20160720,12,PM2.5,18.0
119160,20160720,13,PCA,-38.78133608863329
119160,20160720,13,PM2.5,13.0
119166,20160720,14,PCA,-39.82788842129454
119166,20160720,14,PM2.5,14.0
119172,20160720,15,PCA,-47.56536954201885
119172,20160720,15,PM2.5,8.0
119178,20160720,16,PCA,-51.26451373706838
119178,20160720,16,PM2.5,7.0
119184,20160720,17,PCA,-56.9841655883369
119184,20160720,17,PM2.5,3.0
119190,20160720,18,PCA,-59.19107952581496
119190,20160720,18,PM2.5,5.0
119196,20160720,19,PCA,-62.03248827472832
119196,20160720,19,PM2.5,5.0
119202,20160720,20,PCA,-65.69370378188134
119202,20160720,20,PM2.5,3.0
119208,20160720,21,PCA,-67.74841502652588
119208,20160720,21,PM2.5,3.0
119214,20160720,22,PCA,-70.70030185069234
119214,20160720,22,PM2.5,3.0
119220,20160720,23,PCA,-71.96933909530988
119220,20160720,23,PM2.5,5.0
119226,20160721,0,PCA,-76.8659470301152
119226,20160721,0,PM2.5,3.0
119232,20160721,1,PCA,-77.87919315752137
119232,20160721,1,PM2.5,7.0
119238,20160721,2,PCA,-83.18788182201865
119238,20160721,2,PM2.5,5.0
119244,20160721,3,PCA,-87.97476740431549
119244,20160721,3,PM2.5,3.0
119250,20160721,4,PCA,-90.58940737034125
119250,20160721,4,PM2.5,3.0
119256,20160721,5,PCA,-92.08596912059096
119256,20160721,5,PM2.5,5.0
119262,20160721,6,PCA,-94.66268039872021
119262,20160721,6,PM2.5,4.0
119268,20160721,7,PCA,-94.88507127199753
119268,20160721,7,PM2.5,5.0
119274,20160721,8,PCA,-93.80407198269448
119274,20160721,8,PM2.5,8.0
119280,20160721,9,PCA,-97.24148808368628
119280,20160721,9,PM2.5,4.0
119286,20160721,10,PCA,-96.56962335581483
119286,20160721,10,PM2.5,6.0
119292,20160721,11,PCA,-91.37583829792784
119292,20160721,11,PM2.5,13.0
119298,20160721,12,PCA,-94.36380375279147
119298,20160721,12,PM2.5,9.0
119304,20160721,13,PCA,-92.42036093806632
119304,20160721,13,PM2.5,11.0
119310,20160721,14,PCA,-87.98466816115888
119310,20160721,14,PM2.5,15.0
119316,20160721,15,PCA,-78.4734036980175
119316,20160721,15,PM2.5,25.0
119322,20160721,16,PCA,-73.28180908564626
119322,20160721,16,PM2.5,33.0
119328,20160721,17,PCA,-74.76992921510467
119328,20160721,17,PM2.5,33.0
119334,20160721,18,PCA,-77.34637271173672
119334,20160721,18,PM2.5,30.0
119340,20160721,19,PCA,-77.13074714486962
119340,20160721,19,PM2.5,28.0
119346,20160721,20,PCA,-80.45493595363216
119346,20160721,20,PM2.5,22.0
119352,20160721,21,PCA,-73.31292782680684
119352,20160721,21,PM2.5,32.0
119358,20160721,22,PCA,-63.234227375218076
119358,20160721,22,PM2.5,43.0
119364,20160721,23,PCA,-51.36672607534336
119364,20160721,23,PM2.5,56.0
119370,20160722,0,PCA,-41.83901102100838
119370,20160722,0,PM2.5,67.0
119376,20160722,1,PCA,-32.58517159550668
119376,20160722,1,PM2.5,77.0
119382,20160722,2,PCA,-21.622064784361537
119382,20160722,2,PM2.5,90.0
119388,20160722,3,PCA,-17.263298006606405
119388,20160722,3,PM2.5,92.0
119394,20160722,4,PCA,-19.911818388136343
119394,20160722,4,PM2.5,82.0
119400,20160722,5,PCA,-21.552952896388426
119400,20160722,5,PM2.5,74.0
119406,20160722,6,PCA,-21.266794644862205
119406,20160722,6,PM2.5,72.0
119412,20160722,7,PCA,-14.657952976008053
119412,20160722,7,PM2.5,76.0
119418,20160722,8,PCA,-0.7687435221384412
119418,20160722,8,PM2.5,91.0
119424,20160722,9,PCA,6.9882222010573045
119424,20160722,9,PM2.5,97.0
119430,20160722,10,PCA,3.238377409456626
119430,20160722,10,PM2.5,92.0
119436,20160722,11,PCA,-13.703752349000476
119436,20160722,11,PM2.5,71.0
119442,20160722,12,PCA,-17.456834298824685
119442,20160722,12,PM2.5,66.0
119448,20160722,13,PCA,-22.099911187332367
119448,20160722,13,PM2.5,58.0
119454,20160722,14,PCA,-23.679142036717362
119454,20160722,14,PM2.5,55.0
119460,20160722,15,PCA,-9.303088811817467
119460,20160722,15,PM2.5,73.0
119466,20160722,16,PCA,-1.7087120699161522
119466,20160722,16,PM2.5,67.0
119472,20160722,17,PCA,-0.36634650673144636
119472,20160722,17,PM2.5,69.0
119478,20160722,18,PCA,-4.473193521862674
119478,20160722,18,PM2.5,69.0
119484,20160722,19,PCA,-15.850581376800184
119484,20160722,19,PM2.5,52.0
119490,20160722,20,PCA,-7.983037344010955
119490,20160722,20,PM2.5,58.0
119496,20160722,21,PCA,-1.8298466605733597
119496,20160722,21,PM2.5,60.0
119502,20160722,22,PCA,4.277335534352498
119502,20160722,22,PM2.5,63.0
119508,20160722,23,PCA,14.744988624571198
119508,20160722,23,PM2.5,72.0
119514,20160723,0,PCA,18.077328064161893
119514,20160723,0,PM2.5,75.0
119520,20160723,1,PCA,23.8727682376168
119520,20160723,1,PM2.5,89.0
119526,20160723,2,PCA,31.46244600697753
119526,20160723,2,PM2.5,92.0
119532,20160723,3,PCA,26.654376299362198
119532,20160723,3,PM2.5,90.0
119538,20160723,4,PCA,44.28847243190219
119538,20160723,4,PM2.5,116.0
119544,20160723,5,PCA,45.97684365386934
119544,20160723,5,PM2.5,117.0
119550,20160723,6,PCA,46.76037483012756
119550,20160723,6,PM2.5,114.0
119556,20160723,7,PCA,47.543906006385754
119556,20160723,7,PM2.5,111.0
119562,20160723,8,PCA,46.272993719496625
119562,20160723,8,PM2.5,106.0
119568,20160723,9,PCA,42.647739595895885
119568,20160723,9,PM2.5,105.0
119574,20160723,10,PCA,52.90167102967129
119574,20160723,10,PM2.5,124.0
119580,20160723,11,PCA,45.545230163983774
119580,20160723,11,PM2.5,121.0
119586,20160723,12,PCA,35.17595925896882
119586,20160723,12,PM2.5,109.0
119592,20160723,13,PCA,46.218067560109894
119592,20160723,13,PM2.5,124.0
119598,20160723,14,PCA,70.08941147790563
119598,20160723,14,PM2.5,154.0
119604,20160723,15,PCA,95.47332032032405
119604,20160723,15,PM2.5,183.0
119610,20160723,16,PCA,74.00281765042033
119610,20160723,16,PM2.5,147.0
119616,20160723,17,PCA,34.51818334358691
119616,20160723,17,PM2.5,87.0
119622,20160723,18,PCA,40.23184881965577
119622,20160723,18,PM2.5,93.0
119628,20160723,19,PCA,25.40688051162214
119628,20160723,19,PM2.5,71.0
119634,20160723,20,PCA,26.023637865180024
119634,20160723,20,PM2.5,67.0
119640,20160723,21,PCA,11.313936760539065
119640,20160723,21,PM2.5,47.0
119646,20160723,22,PCA,-15.95131941368159
119646,20160723,22,PM2.5,9.0
119652,20160723,23,PCA,-10.601686267629473
119652,20160723,23,PM2.5,18.0
119658,20160724,0,PCA,-7.558688723536417
119658,20160724,0,PM2.5,21.0
119664,20160724,1,PCA,-7.199968996486989
119664,20160724,1,PM2.5,24.0
119670,20160724,2,PCA,-6.26538695218158
119670,20160724,2,PM2.5,25.0
119676,20160724,3,PCA,-7.330409396818275
119676,20160724,3,PM2.5,29.0
119682,20160724,4,PCA,-3.337498979728886
119682,20160724,4,PM2.5,37.0
119688,20160724,5,PCA,-1.1403441386683602
119688,20160724,5,PM2.5,41.0
119694,20160724,6,PCA,-3.98756551996309
119694,20160724,6,PM2.5,41.0
119700,20160724,7,PCA,-9.566890408697176
119700,20160724,7,PM2.5,36.0
119706,20160724,8,PCA,-7.105038096852537
119706,20160724,8,PM2.5,39.0
119712,20160724,9,PCA,-12.16924372905079
119712,20160724,9,PM2.5,40.0
119718,20160724,10,PCA,-25.518863244489324
119718,20160724,10,PM2.5,34.0
119724,20160724,11,PCA,-26.963286997151812
119724,20160724,11,PM2.5,40.0
119730,20160724,12,PCA,-21.118293174193923
119730,20160724,12,PM2.5,57.0
119736,20160724,13,PCA,-19.868306408208802
119736,20160724,13,PM2.5,63.0
119742,20160724,14,PCA,-8.198003869261264
119742,20160724,14,PM2.5,78.0
119748,20160724,15,PCA,-4.162707150525759
119748,20160724,15,PM2.5,84.0
119754,20160724,16,PCA,-4.680714303042308
119754,20160724,16,PM2.5,83.0
119760,20160724,17,PCA,29.22398935487337
119760,20160724,17,PM2.5,112.0
119766,20160725,0,PCA,-22.678434564307036
119766,20160725,0,PM2.5,45.0
119772,20160725,1,PCA,-25.10642189943623
119772,20160725,1,PM2.5,44.0
119778,20160725,2,PCA,-19.829723169382785
119778,20160725,2,PM2.5,51.0
119784,20160725,3,PCA,-17.614344402647404
119784,20160725,3,PM2.5,50.0
119808,20160725,7,PCA,-44.440361904591256
119808,20160725,7,PM2.5,17.0
119814,20160725,8,PCA,-50.86603445040984
119814,20160725,8,PM2.5,8.0
119820,20160725,9,PCA,-50.604841919346455
119820,20160725,9,PM2.5,9.0
119826,20160725,10,PCA,-49.22233401428349
119826,20160725,10,PM2.5,12.0
119832,20160725,11,PCA,-44.113094302618336
119832,20160725,11,PM2.5,19.0
119838,20160725,12,PCA,-40.724994678574795
119838,20160725,12,PM2.5,27.0
119844,20160726,0,PCA,-79.87554433027425
119844,20160726,0,PM2.5,3.0
119850,20160726,1,PCA,-80.00366837425507
119850,20160726,1,PM2.5,3.0
119856,20160726,2,PCA,-80.01535865930103
119856,20160726,2,PM2.5,4.0
119862,20160726,3,PCA,-80.36043278244266
119862,20160726,3,PM2.5,7.0
119868,20160726,4,PCA,-82.38176699161919
119868,20160726,4,PM2.5,7.0
119874,20160726,5,PCA,-84.45909219619107
119874,20160726,5,PM2.5,7.0
119880,20160726,6,PCA,-84.73471272324544
119880,20160726,6,PM2.5,10.0
119886,20160726,7,PCA,-84.19781671027249
119886,20160726,7,PM2.5,9.0
119892,20160726,8,PCA,-84.02703892278026
119892,20160726,8,PM2.5,9.0
119898,20160726,9,PCA,-84.7425955725764
119898,20160726,9,PM2.5,11.0
119904,20160726,10,PCA,-90.0212616069741
119904,20160726,10,PM2.5,6.0
119910,20160726,11,PCA,-87.26741222133462
119910,20160726,11,PM2.5,7.0
119916,20160726,12,PCA,-87.27446851770803
119916,20160726,12,PM2.5,5.0
119922,20160726,13,PCA,-80.7461299157544
119922,20160726,13,PM2.5,12.0
119928,20160726,14,PCA,-80.60256579499644
119928,20160726,14,PM2.5,11.0
119934,20160726,15,PCA,-80.82877580642365
119934,20160726,15,PM2.5,10.0
119940,20160726,16,PCA,-78.51676199907855
119940,20160726,16,PM2.5,12.0
119946,20160726,17,PCA,-72.31433008796084
119946,20160726,17,PM2.5,22.0
119952,20160726,18,PCA,-69.99059108466889
119952,20160726,18,PM2.5,28.0
119958,20160726,19,PCA,-72.66160560062256
119958,20160726,19,PM2.5,21.0
119964,20160726,20,PCA,-56.4195630772656
119964,20160726,20,PM2.5,33.0
119970,20160726,21,PCA,-50.364808396440154
119970,20160726,21,PM2.5,44.0
119976,20160726,22,PCA,-48.36072490870858
119976,20160726,22,PM2.5,52.0
119982,20160726,23,PCA,-36.71346100715013
119982,20160726,23,PM2.5,62.0
119988,20160727,0,PCA,-35.045621100362204
119988,20160727,0,PM2.5,62.0
119994,20160727,1,PCA,-28.050389839237425
119994,20160727,1,PM2.5,64.0
120000,20160727,2,PCA,-30.610088773291455
120000,20160727,2,PM2.5,60.0
120006,20160727,3,PCA,-39.31026354959316
120006,20160727,3,PM2.5,43.0
120012,20160727,4,PCA,-44.166369098950405
120012,20160727,4,PM2.5,31.0
120018,20160727,5,PCA,-52.74131295504614
120018,20160727,5,PM2.5,24.0
120024,20160727,6,PCA,-54.08459910986732
120024,20160727,6,PM2.5,25.0
120030,20160727,7,PCA,-53.29977487126382
120030,20160727,7,PM2.5,27.0
120036,20160727,8,PCA,-50.53458531831963
120036,20160727,8,PM2.5,31.0
120042,20160727,9,PCA,-42.53298723328754
120042,20160727,9,PM2.5,47.0
120048,20160727,10,PCA,-44.089661190869435
120048,20160727,10,PM2.5,47.0
120054,20160727,11,PCA,-42.0764344098293
120054,20160727,11,PM2.5,53.0
120060,20160727,12,PCA,-26.6564816209354
120060,20160727,12,PM2.5,48.0
120066,20160727,13,PCA,-10.842986226453565
120066,20160727,13,PM2.5,44.0
120072,20160727,14,PCA,5.339235382690672
120072,20160727,14,PM2.5,51.0
120078,20160727,15,PCA,13.235876463096533
120078,20160727,15,PM2.5,45.0
120084,20160727,16,PCA,35.49587347599211
120084,20160727,16,PM2.5,73.0
120090,20160727,17,PCA,-1.6550935044171269
120090,20160727,17,PM2.5,55.0
120096,20160727,18,PCA,-2.624718540111539
120096,20160727,18,PM2.5,58.0
120102,20160727,19,PCA,12.252046475534229
120102,20160727,19,PM2.5,88.0
120108,20160727,20,PCA,9.992750539229055
120108,20160727,20,PM2.5,112.0
120114,20160727,21,PCA,-50.76806612618431
120114,20160727,21,PM2.5,22.0
120120,20160727,22,PCA,-47.924666864460704
120120,20160727,22,PM2.5,23.0
120126,20160727,23,PCA,-40.08416084884645
120126,20160727,23,PM2.5,28.0
120132,20160728,0,PCA,-44.46949455199677
120132,20160728,0,PM2.5,26.0
120168,20160728,6,PCA,-48.17559480907935
120168,20160728,6,PM2.5,23.0
120174,20160728,7,PCA,-42.65179293224336
120174,20160728,7,PM2.5,30.0
120180,20160728,8,PCA,-40.71855364933509
120180,20160728,8,PM2.5,35.0
120186,20160728,9,PCA,-59.110583859390914
120186,20160728,9,PM2.5,14.0
120192,20160728,10,PCA,-56.73548578972233
120192,20160728,10,PM2.5,21.0
120198,20160728,11,PCA,-60.60918993985927
120198,20160728,11,PM2.5,21.0
120204,20160728,12,PCA,-60.05444866824129
120204,20160728,12,PM2.5,26.0
120210,20160728,13,PCA,-22.899074374094372
120210,20160728,13,PM2.5,48.0
120216,20160728,14,PCA,3.072567174976638
120216,20160728,14,PM2.5,60.0
120222,20160728,15,PCA,13.522637796541442
120222,20160728,15,PM2.5,68.0
120228,20160728,16,PCA,9.916991718218496
120228,20160728,16,PM2.5,70.0
120234,20160728,17,PCA,13.790013654088725
120234,20160728,17,PM2.5,68.0
120240,20160728,18,PCA,-6.093448556941879
120240,20160728,18,PM2.5,61.0
120246,20160728,19,PCA,-41.56378403083908
120246,20160728,19,PM2.5,52.0
120252,20160728,20,PCA,-31.352260669541852
120252,20160728,20,PM2.5,64.0
120258,20160728,21,PCA,-16.498638078838084
120258,20160728,21,PM2.5,71.0
120264,20160728,22,PCA,1.3356044569990144
120264,20160728,22,PM2.5,88.0
120270,20160728,23,PCA,12.48206132431768
120270,20160728,23,PM2.5,98.0
120276,20160729,0,PCA,20.79010500933657
120276,20160729,0,PM2.5,110.0
120282,20160729,1,PCA,19.571527974475202
120282,20160729,1,PM2.5,106.0
120288,20160729,2,PCA,24.765942634035486
120288,20160729,2,PM2.5,109.0
120294,20160729,3,PCA,33.88072719725497
120294,20160729,3,PM2.5,120.0
120300,20160729,4,PCA,33.208723790378905
120300,20160729,4,PM2.5,121.0
120306,20160729,5,PCA,41.21934400267867
120306,20160729,5,PM2.5,124.0
120312,20160729,6,PCA,40.03957130386829
120312,20160729,6,PM2.5,123.0
120318,20160729,7,PCA,23.25177641148083
120318,20160729,7,PM2.5,95.0
120324,20160729,8,PCA,21.761128429611528
120324,20160729,8,PM2.5,89.0
120330,20160729,9,PCA,19.070606102720447
120330,20160729,9,PM2.5,79.0
120336,20160729,10,PCA,12.42323055757744
120336,20160729,10,PM2.5,71.0
120342,20160729,11,PCA,20.378409238724732
120342,20160729,11,PM2.5,83.0
120348,20160729,12,PCA,24.13302262826396
120348,20160729,12,PM2.5,88.0
120354,20160729,13,PCA,37.52120666474983
120354,20160729,13,PM2.5,108.0
120360,20160729,14,PCA,36.342086776078744
120360,20160729,14,PM2.5,106.0
120366,20160729,15,PCA,33.343930779223484
120366,20160729,15,PM2.5,101.0
120372,20160729,16,PCA,52.72314974003287
120372,20160729,16,PM2.5,127.0
120378,20160729,17,PCA,60.049596843773024
120378,20160729,17,PM2.5,134.0
120384,20160729,18,PCA,70.51650308517353
120384,20160729,18,PM2.5,144.0
120390,20160729,19,PCA,71.05374035164594
120390,20160729,19,PM2.5,139.0
120396,20160729,20,PCA,76.4455223236331
120396,20160729,20,PM2.5,143.0
120402,20160729,21,PCA,79.303452493953
120402,20160729,21,PM2.5,141.0
120408,20160729,22,PCA,96.44447243378188
120408,20160729,22,PM2.5,158.0
120414,20160729,23,PCA,115.88775006595957
120414,20160729,23,PM2.5,180.0
120420,20160730,0,PCA,110.36781494902044
120420,20160730,0,PM2.5,169.0
120462,20160730,7,PCA,116.14150123619142
120462,20160730,7,PM2.5,159.0
120468,20160730,8,PCA,122.04945584285034
120468,20160730,8,PM2.5,159.0
120474,20160730,9,PCA,126.37324469565993
120474,20160730,9,PM2.5,165.0
120480,20160730,10,PCA,124.2757157037952
120480,20160730,10,PM2.5,160.0
120486,20160730,11,PCA,126.76603455992449
120486,20160730,11,PM2.5,163.0
120492,20160730,12,PCA,138.29269625539598
120492,20160730,12,PM2.5,178.0
120498,20160730,13,PCA,165.71280142682093
120498,20160730,13,PM2.5,211.0
120504,20160730,14,PCA,176.80442315619447
120504,20160730,14,PM2.5,223.0
120510,20160730,15,PCA,182.32939019769813
120510,20160730,15,PM2.5,222.0
120516,20160730,16,PCA,178.75300925012385
120516,20160730,16,PM2.5,212.0
120522,20160730,17,PCA,83.60525233599918
120522,20160730,17,PM2.5,79.0
120528,20160730,18,PCA,50.49327220703114
120528,20160730,18,PM2.5,33.0
120534,20160730,19,PCA,54.784580202728236
120534,20160730,19,PM2.5,45.0
120540,20160730,20,PCA,41.371456332510505
120540,20160730,20,PM2.5,32.0
120546,20160730,21,PCA,38.31953244061889
120546,20160730,21,PM2.5,32.0
120552,20160730,22,PCA,38.138062840430415
120552,20160730,22,PM2.5,37.0
120558,20160730,23,PCA,43.07240130703303
120558,20160730,23,PM2.5,49.0
120564,20160731,0,PCA,25.83742648996385
120564,20160731,0,PM2.5,39.0
120570,20160731,1,PCA,20.532824745113643
120570,20160731,1,PM2.5,37.0
120576,20160731,2,PCA,26.04135506019662
120576,20160731,2,PM2.5,48.0
120582,20160731,3,PCA,21.789462784604314
120582,20160731,3,PM2.5,44.0
120588,20160731,4,PCA,26.265956606034443
120588,20160731,4,PM2.5,52.0
120594,20160731,5,PCA,23.581736629378447
120594,20160731,5,PM2.5,53.0
120600,20160731,6,PCA,22.353762318275646
120600,20160731,6,PM2.5,53.0
120606,20160731,7,PCA,32.582875584519265
120606,20160731,7,PM2.5,73.0
120612,20160731,8,PCA,17.74825520857231
120612,20160731,8,PM2.5,53.0
120618,20160731,9,PCA,22.590213101369077
120618,20160731,9,PM2.5,60.0
120624,20160731,10,PCA,16.18650837010712
120624,20160731,10,PM2.5,60.0
120630,20160731,11,PCA,5.003777697413305
120630,20160731,11,PM2.5,54.0
120636,20160731,12,PCA,-14.47390459037312
120636,20160731,12,PM2.5,39.0
120642,20160731,13,PCA,-30.65729635503152
120642,20160731,13,PM2.5,28.0
120648,20160731,14,PCA,-39.586208423380015
120648,20160731,14,PM2.5,25.0
120654,20160731,15,PCA,-49.006389794115975
120654,20160731,15,PM2.5,24.0
120660,20160731,16,PCA,-54.68456160083525
120660,20160731,16,PM2.5,23.0
120666,20160731,17,PCA,-50.611312985737236
120666,20160731,17,PM2.5,31.0
120672,20160731,18,PCA,-45.07851071664955
120672,20160731,18,PM2.5,35.0
120678,20160731,19,PCA,-46.72571609249665
120678,20160731,19,PM2.5,33.0
120684,20160731,20,PCA,-45.147893775995534
120684,20160731,20,PM2.5,37.0
120690,20160731,21,PCA,-41.04341094919831
120690,20160731,21,PM2.5,40.0
120696,20160731,22,PCA,-28.11317303285634
120696,20160731,22,PM2.5,49.0
120702,20160731,23,PCA,-27.84682067955084
120702,20160731,23,PM2.5,51.0
120708,20160801,0,PCA,-27.472844157179967
120708,20160801,0,PM2.5,45.0
120714,20160801,1,PCA,-31.43802577205753
120714,20160801,1,PM2.5,45.0
120744,20160801,6,PCA,-41.329273791706186
120744,20160801,6,PM2.5,34.0
120750,20160801,7,PCA,-44.46756867373803
120750,20160801,7,PM2.5,30.0
120756,20160801,8,PCA,-42.74837268199471
120756,20160801,8,PM2.5,34.0
120762,20160801,9,PCA,-47.86612484466411
120762,20160801,9,PM2.5,32.0
120768,20160801,10,PCA,-46.38966028575455
120768,20160801,10,PM2.5,37.0
120774,20160801,11,PCA,-48.563582216406694
120774,20160801,11,PM2.5,38.0
120780,20160801,12,PCA,-47.578119178387425
120780,20160801,12,PM2.5,43.0
120786,20160801,13,PCA,-33.902242236420115
120786,20160801,13,PM2.5,64.0
120792,20160801,14,PCA,-50.121955999991926
120792,20160801,14,PM2.5,42.0
120798,20160801,15,PCA,-49.31032308104641
120798,20160801,15,PM2.5,44.0
120804,20160801,16,PCA,-45.76773627997466
120804,20160801,16,PM2.5,49.0
120810,20160801,17,PCA,-45.73355590001509
120810,20160801,17,PM2.5,43.0
120816,20160801,18,PCA,-45.922372786540166
120816,20160801,18,PM2.5,45.0
120822,20160801,19,PCA,-42.14990027292346
120822,20160801,19,PM2.5,50.0
120828,20160801,20,PCA,-37.538547313968685
120828,20160801,20,PM2.5,52.0
120834,20160801,21,PCA,-31.616874017131455
120834,20160801,21,PM2.5,54.0
120840,20160801,22,PCA,-20.591527291372966
120840,20160801,22,PM2.5,67.0
120846,20160801,23,PCA,-12.559744385614426
120846,20160801,23,PM2.5,76.0
120852,20160802,0,PCA,-4.573477608065021
120852,20160802,0,PM2.5,79.0
120858,20160802,1,PCA,-2.1976729108487576
120858,20160802,1,PM2.5,79.0
120864,20160802,2,PCA,-5.563153686802691
120864,20160802,2,PM2.5,70.0
120870,20160802,3,PCA,-9.106787200582229
120870,20160802,3,PM2.5,64.0
120876,20160802,4,PCA,-17.65560726886763
120876,20160802,4,PM2.5,54.0
120882,20160802,5,PCA,-34.27109872386883
120882,20160802,5,PM2.5,35.0
120888,20160802,6,PCA,-35.87628849217232
120888,20160802,6,PM2.5,32.0
120894,20160802,7,PCA,-30.282906604706074
120894,20160802,7,PM2.5,38.0
120924,20160802,12,PCA,-58.683535115842375
120924,20160802,12,PM2.5,16.0
120930,20160802,13,PCA,-59.70439631108233
120930,20160802,13,PM2.5,19.0
120936,20160802,14,PCA,-62.4393430741767
